number,start tick,start frame,freezetime end tick,freezetime end frame,end tick,end frame,end officially tick,end officially frame,team a name,team b name,score team a,score team b,team a side,team b side,team a start money,team b start money,team a equipment value,team b equipment value,team a money spent,team b money spent,team a economy type,team b economy type,duration,end reason,winner name,winner side,overtime number,match checksum
1,1018,1270,2712,3648,9251,11119,9699,11643,MOUZ,The MongolZ,0,1,3,2,4000,4000,4900,4250,3400,3250,pistol,pistol,120095,9,The MongolZ,2,0,540b5836270265df
2,9699,11643,10979,13760,18295,22413,18743,22966,MOUZ,The MongolZ,0,2,3,2,11000,18800,10950,20300,10150,18400,force-buy,full,131326,9,The MongolZ,2,0,540b5836270265df
3,18743,22966,20023,24964,21337,26657,21785,27226,MOUZ,The MongolZ,0,3,3,2,12850,19050,2100,21800,1000,5100,eco,full,45007,9,The MongolZ,2,0,540b5836270265df
4,21785,27226,23065,29332,30689,38437,31137,38981,MOUZ,The MongolZ,0,4,3,2,26650,32900,27250,25100,25950,8850,full,full,136703,9,The MongolZ,2,0,540b5836270265df
5,33175,41693,34455,43604,40560,50901,41008,51437,MOUZ,The MongolZ,0,5,3,2,18700,42400,10150,27750,10050,21000,semi,full,112279,9,The MongolZ,2,0,540b5836270265df
6,41008,51437,42288,53637,47306,60049,47754,60597,MOUZ,The MongolZ,1,5,3,2,27150,39250,26950,27650,25950,20400,full,full,105012,7,MOUZ,3,0,540b5836270265df
7,47754,60597,49034,62741,54417,69440,54865,69981,MOUZ,The MongolZ,1,6,3,2,20500,29150,29400,26550,13800,25550,full,full,107829,9,The MongolZ,2,0,540b5836270265df
8,54865,69981,56145,72094,62664,79816,63112,80360,MOUZ,The MongolZ,2,6,3,2,22100,21150,22450,27450,21450,17000,force-buy,full,119925,8,MOUZ,3,0,540b5836270265df
9,63112,80360,64392,82332,66873,85424,67321,85984,MOUZ,The MongolZ,3,6,3,2,18700,12150,24950,2000,18050,1400,full,eco,61748,8,MOUZ,3,0,540b5836270265df
10,69317,88756,70597,90569,78825,100451,79273,100978,MOUZ,The MongolZ,3,7,3,2,19100,20850,30400,21500,14450,20500,full,full,142605,9,The MongolZ,2,0,540b5836270265df
11,79273,100978,80553,103059,84720,108056,85168,108635,MOUZ,The MongolZ,3,8,3,2,15350,18400,2900,19950,2700,14750,eco,semi,86307,1,The MongolZ,2,0,540b5836270265df
12,85168,108635,86448,110721,90293,115546,93781,119474,MOUZ,The MongolZ,3,9,3,2,24950,23250,25450,27950,24650,16300,full,full,84270,9,The MongolZ,2,0,540b5836270265df
13,93781,119474,95477,121890,98482,125377,98930,125918,MOUZ,The MongolZ,4,9,2,3,4000,4000,4300,4000,3300,3400,pistol,pistol,71979,9,MOUZ,2,0,540b5836270265df
14,98930,125918,100210,127938,106710,135582,107158,136131,MOUZ,The MongolZ,5,9,2,3,18450,10700,19950,1000,17700,0,semi,eco,117840,1,MOUZ,2,0,540b5836270265df
15,107158,136131,108438,138045,112758,143393,113206,143925,MOUZ,The MongolZ,5,10,2,3,19450,22700,21050,23800,4500,22300,full,full,88550,8,The MongolZ,3,0,540b5836270265df
16,115320,147141,116600,149199,124616,158898,125064,159428,MOUZ,The MongolZ,5,11,2,3,22250,18150,22900,27150,21900,10950,full,full,143361,7,The MongolZ,3,0,540b5836270265df
17,125064,159428,126344,161501,132763,169169,133211,169726,MOUZ,The MongolZ,6,11,2,3,14050,26500,14000,28700,13500,19550,force-buy,full,118779,1,MOUZ,2,0,540b5836270265df
18,135560,173111,136840,174910,145668,185387,146116,185953,MOUZ,The MongolZ,7,11,2,3,19250,14650,25500,25050,16100,14250,full,full,149690,1,MOUZ,2,0,540b5836270265df
19,146116,185953,147396,187857,149046,189930,149494,190467,MOUZ,The MongolZ,7,12,2,3,22150,10200,26400,5100,7350,0,full,semi,48494,8,The MongolZ,3,0,540b5836270265df
20,151962,194049,153242,196109,157992,201949,158440,202549,MOUZ,The MongolZ,8,12,2,3,22400,27950,22700,29550,21300,16100,full,full,96330,1,MOUZ,2,0,540b5836270265df
21,158440,202549,159720,204497,166072,212152,166520,212711,MOUZ,The MongolZ,9,12,2,3,20100,18950,25500,12600,8700,7400,full,semi,117096,1,MOUZ,2,0,540b5836270265df
22,166520,212711,167800,214613,172634,220515,173082,221098,MOUZ,The MongolZ,10,12,2,3,30400,21650,27750,25300,16300,19700,full,full,95159,1,MOUZ,2,0,540b5836270265df
23,173082,221098,174362,223047,179117,228779,179565,229325,MOUZ,The MongolZ,11,12,2,3,32700,14550,27650,8500,12600,4450,full,semi,93659,9,MOUZ,2,0,540b5836270265df
24,181643,232447,182923,234354,186122,238345,189610,242253,MOUZ,The MongolZ,12,12,2,3,38150,25500,27950,27450,21500,25350,full,full,71918,9,MOUZ,2,0,540b5836270265df
25,189610,242253,191306,244832,195313,249755,195761,250300,MOUZ,The MongolZ,13,12,2,3,50000,50000,27250,30800,26850,30100,full,full,91477,9,MOUZ,2,1,540b5836270265df
26,195761,250300,197041,252440,202848,259407,203296,259972,MOUZ,The MongolZ,13,13,2,3,41200,29600,27550,28150,12900,27150,full,full,111048,8,The MongolZ,3,1,540b5836270265df
27,203296,259972,204576,261958,210937,269635,214425,273533,MOUZ,The MongolZ,13,14,2,3,35700,19600,27450,30300,26650,15250,full,full,117827,8,The MongolZ,3,1,540b5836270265df
28,214425,273533,216121,276119,221187,282228,221635,282777,MOUZ,The MongolZ,14,14,3,2,50000,50000,30450,27450,29950,26950,full,full,106024,8,MOUZ,3,1,540b5836270265df
29,224195,286543,225475,288536,229170,293095,229618,293678,MOUZ,The MongolZ,15,14,3,2,37600,33450,30400,27450,18100,25950,full,full,79893,8,MOUZ,3,1,540b5836270265df
30,231747,297018,233027,298843,236036,302633,236036,302633,MOUZ,The MongolZ,16,14,3,2,46700,14900,31350,21000,8100,19400,full,full,68467,8,MOUZ,3,1,540b5836270265df
