name,steamid,score,team name,kills,assists,deaths,headshots,hs %,k/d,kast,avg damages per round,avg kills per round,avg death per round,utility_damage_per_round,mvp,rank type,rank,old rank,win count,bomb planted,bomb defused,hostage rescued,health damage,armor damage,utility damage,1v1,1v2,1v3,1v4,1v5,1v1 won,1v2 won,1v3 won,1v4 won,1v5 won,1v1 lost,1v2 lost,1v3 lost,1v4 lost,1v5 lost,first kill,first death,trade kill,trade death,first trade kill,first trade death,1k,2k,3k,4k,5k,htlv 2,htlv,crosshair share code,color,inspect weapon count,match checksum
" degster",76561198799340122,40,HEROIC,13,3,11,8,61,1.181818,76.190475,66.571426,0.619048,0.523810,2.714286,4,-1,0,0,0,2,0,0,1398,89,57,2,4,13,7,4,0,0,1,0,0,2,4,12,7,4,2,1,6,2,0,0,5,1,2,0,0,1.100826,1.100020,CSGO-2Y32S-oaQKZ-xkyHs-Vz5CY-wwXsO,3,0,83e4fbd18cd20dca
frozen,76561198068422762,31,FaZe Clan,13,5,16,5,38,0.812500,76.190475,82.666664,0.619048,0.761905,5.238095,2,-1,0,0,0,0,0,0,1736,372,110,3,5,14,8,5,0,0,1,0,0,3,5,13,8,5,3,2,2,3,0,1,6,2,1,0,0,1.034938,0.850049,CSGO-SwysG-uevv9-aL4m2-czGPr-vSVaK,4,0,83e4fbd18cd20dca
NertZ,76561198053126645,40,HEROIC,18,3,13,10,55,1.384615,66.666672,75.238098,0.857143,0.619048,1.476190,3,-1,0,0,0,0,0,0,1580,252,31,1,3,12,6,3,0,0,1,0,0,1,3,11,6,3,0,3,1,4,0,1,3,3,3,0,0,1.214078,1.359167,CSGO-drKAY-yEkDy-Gmi5u-xTFQ4-p4FyB,4,0,83e4fbd18cd20dca
ropz,76561197991272318,44,FaZe Clan,17,3,16,9,52,1.062500,71.428574,91.047623,0.809524,0.761905,1.761905,1,-1,0,0,0,1,0,0,1912,264,37,3,5,14,8,5,0,0,1,0,0,3,5,13,8,5,2,2,3,2,0,0,12,1,1,0,0,1.182142,0.981569,CSGO-nCfX7-54ue9-aC5eV-6Womf-Q6izO,3,0,83e4fbd18cd20dca
rain,76561197997351207,47,FaZe Clan,16,3,15,9,56,1.066667,76.190475,78.857140,0.761905,0.714286,5.047619,3,-1,0,0,0,2,1,0,1656,280,106,3,5,14,8,5,0,0,1,0,0,3,5,13,8,5,2,1,4,5,0,0,8,4,0,0,0,1.162112,0.980729,CSGO-tNWWr-MOtwa-8qhDR-XVEwB-5Yt4N,1,0,83e4fbd18cd20dca
broky,76561198201620490,38,FaZe Clan,13,4,14,6,46,0.928571,66.666672,55.952381,0.619048,0.666667,1.476190,2,-1,0,0,0,2,1,0,1175,132,31,2,4,13,7,4,0,0,1,0,0,2,4,12,7,4,3,0,4,3,0,0,5,4,0,0,0,0.925937,0.900318,CSGO-upNTN-NUqpt-akG7Y-zeN4a-xvSyL,2,0,83e4fbd18cd20dca
" karrigan",76561197989430253,19,FaZe Clan,7,4,15,5,71,0.466667,61.904762,54.666668,0.333333,0.714286,4.380952,0,-1,0,0,0,0,0,0,1148,238,92,1,3,12,6,3,0,0,1,0,0,1,3,11,6,3,2,4,1,3,0,0,7,0,0,0,0,0.614731,0.512171,CSGO-yfcfw-3ehpF-6xj4X-PvrDQ-Rx6KQ,0,0,83e4fbd18cd20dca
kyxsan,76561198057282432,50,HEROIC,15,6,15,7,46,1.000000,76.190475,90.238098,0.714286,0.714286,7.952381,2,-1,0,0,0,4,0,0,1895,327,167,2,4,13,7,4,1,1,2,1,1,1,3,11,6,3,4,2,1,3,0,0,6,3,1,0,0,1.171604,0.996187,CSGO-VcLCF-iKDSt-56GKR-7Vpe2-VtjjD,0,0,83e4fbd18cd20dca
sjuush,76561198160709585,29,HEROIC,9,5,14,8,88,0.642857,71.428574,57.428570,0.428571,0.666667,4.666667,2,-1,0,0,0,2,0,0,1206,166,98,0,2,11,5,2,0,0,1,0,0,0,2,10,5,2,1,5,1,4,0,1,2,2,1,0,0,0.805531,0.768798,CSGO-vSPK4-t6wpb-H9B2v-j5EyZ-sntiB,2,0,83e4fbd18cd20dca
TeSeS,76561197996678278,55,HEROIC,21,3,13,12,57,1.615385,80.952385,98.047623,1.000000,0.619048,3.857143,2,-1,0,0,0,1,2,0,2059,390,81,3,5,14,8,5,0,0,1,0,0,3,5,13,8,5,2,1,8,4,0,0,5,5,2,0,0,1.514830,1.450902,CSGO-cc4LF-Gv2Gt-fxyuQ-wdjtx-qGWzE,1,0,83e4fbd18cd20dca
