frame,tick,round,opponents,side,won,steamid,name,survived,kill_count,match checksum
6791,5615,1,4,2,0,76561197991272318,ropz,0,0,c243fc28328815c
12889,10353,2,5,2,0,76561197991272318,ropz,0,1,c243fc28328815c
23290,19118,3,2,2,0,76561197997351207,rain,0,1,c243fc28328815c
23534,19343,3,1,3,1,76561198113666193," ZywOo",1,1,c243fc28328815c
30931,25230,4,4,2,0,76561197991272318,ropz,0,0,c243fc28328815c
38953,31394,5,2,2,0,76561197991272318,ropz,0,0,c243fc28328815c
50565,40542,6,4,2,0,76561198068422762,frozen,0,0,c243fc28328815c
57527,45879,7,4,2,0,76561198068422762,frozen,0,0,c243fc28328815c
63837,50756,8,5,2,0,76561198068422762,frozen,0,0,c243fc28328815c
76591,60618,9,3,3,0,76561197989744167,apEX,1,0,c243fc28328815c
88053,70167,10,4,3,0,76561198063336407,Spinx,1,0,c243fc28328815c
103287,82308,11,3,3,0,76561198113666193," ZywOo",0,0,c243fc28328815c
110420,87771,12,3,3,0,76561198113666193," ZywOo",0,1,c243fc28328815c
123460,99017,13,4,3,0,76561197991272318,ropz,0,1,c243fc28328815c
136068,109664,14,2,3,0,76561197991272318,ropz,1,0,c243fc28328815c
145944,117743,15,2,2,0,76561198063336407,Spinx,0,1,c243fc28328815c
145969,117766,15,1,3,1,76561197991272318,ropz,1,1,c243fc28328815c
157133,127082,16,2,2,0,76561197978835160," flameZ",0,0,c243fc28328815c
165724,133845,17,4,3,0,76561197997351207,rain,0,2,c243fc28328815c
191419,155105,19,2,3,0,76561197989430253," karrigan",0,0,c243fc28328815c
