number,start tick,start frame,freezetime end tick,freezetime end frame,end tick,end frame,end officially tick,end officially frame,team a name,team b name,score team a,score team b,team a side,team b side,team a start money,team b start money,team a equipment value,team b equipment value,team a money spent,team b money spent,team a economy type,team b economy type,duration,end reason,winner name,winner side,overtime number,match checksum
1,1018,1334,2712,3668,5175,6610,5623,7137,MIBR,MOUZ,1,0,3,2,4000,4000,4350,4600,3350,3400,pistol,pistol,66063,8,MIBR,3,0,784c2b49e66c4b7d
2,5623,7137,6903,9130,14392,17915,14840,18487,MIBR,MOUZ,2,0,3,2,18400,10700,20950,1500,18000,700,semi,eco,134956,7,MIBR,3,0,784c2b49e66c4b7d
3,14840,18487,16120,20425,25133,30948,25581,31484,MIBR,MOUZ,2,1,3,2,20600,25600,26950,25300,10100,24300,full,full,156030,1,MOUZ,2,0,784c2b49e66c4b7d
4,25581,31484,26861,33422,34221,42245,34669,42787,MIBR,MOUZ,3,1,3,2,18100,20000,25650,25300,15650,12100,full,full,134743,12,MIBR,3,0,784c2b49e66c4b7d
5,34669,42787,35949,44843,41149,51235,41597,51800,MIBR,MOUZ,3,2,3,2,19900,16100,27550,20350,14300,15350,full,full,105781,1,MOUZ,2,0,784c2b49e66c4b7d
6,41597,51800,42877,53679,50275,62311,50723,62841,MIBR,MOUZ,3,3,3,2,13200,19750,5500,25300,0,13300,semi,full,131613,1,MOUZ,2,0,784c2b49e66c4b7d
7,53838,67091,55118,68907,58975,73536,59423,74083,MIBR,MOUZ,4,3,3,2,23000,25150,26250,26550,19450,11500,full,full,80701,8,MIBR,3,0,784c2b49e66c4b7d
8,59423,74083,60703,76165,70382,87528,70830,88081,MIBR,MOUZ,4,4,3,2,21300,21050,29750,20350,14550,19850,full,full,168351,1,MOUZ,2,0,784c2b49e66c4b7d
9,70830,88081,72110,90101,76210,94911,76658,95508,MIBR,MOUZ,4,5,3,2,14650,19800,6450,26650,1350,16500,semi,full,85521,9,MOUZ,2,0,784c2b49e66c4b7d
10,76658,95508,77938,97524,81272,101572,81720,102118,MIBR,MOUZ,4,6,3,2,22800,20950,24200,27250,22500,3400,full,full,75930,9,MOUZ,2,0,784c2b49e66c4b7d
11,81720,102118,83000,103999,89245,111539,89693,112106,MIBR,MOUZ,4,7,3,2,12900,35200,2600,27250,1700,11700,eco,full,117965,9,MOUZ,2,0,784c2b49e66c4b7d
12,89693,112106,90973,113977,94643,118385,98131,122321,MIBR,MOUZ,4,8,3,2,25800,41550,26500,27450,25500,9000,full,full,78622,9,MOUZ,2,0,784c2b49e66c4b7d
13,98131,122321,99827,124624,107000,132849,107448,133370,MIBR,MOUZ,4,9,2,3,4000,4000,4600,4350,3600,3550,pistol,pistol,131826,8,MOUZ,3,0,784c2b49e66c4b7d
14,107448,133370,108728,135263,113850,141339,114298,141887,MIBR,MOUZ,4,10,2,3,11100,18200,1500,19700,700,17750,eco,semi,99783,7,MOUZ,3,0,784c2b49e66c4b7d
15,114298,141887,115578,143920,122833,152399,123281,152981,MIBR,MOUZ,5,10,2,3,26400,20650,26650,24150,25650,6550,full,full,131625,9,MIBR,2,0,784c2b49e66c4b7d
16,125403,156056,126683,157965,135536,168491,135984,169044,MIBR,MOUZ,5,11,2,3,18600,21400,26950,22050,6300,21050,full,force-buy,155704,7,MOUZ,3,0,784c2b49e66c4b7d
17,139033,173556,140313,175293,145426,181430,145874,181996,MIBR,MOUZ,5,12,2,3,25700,19550,25000,28800,24000,15500,full,full,98594,8,MOUZ,3,0,784c2b49e66c4b7d
18,145874,181996,147154,184007,154201,192586,154201,192586,MIBR,MOUZ,5,13,2,3,15150,28500,12750,30350,12150,10650,force-buy,full,132602,8,MOUZ,3,0,784c2b49e66c4b7d
