number,start tick,start frame,freezetime end tick,freezetime end frame,end tick,end frame,end officially tick,end officially frame,team a name,team b name,score team a,score team b,team a side,team b side,team a start money,team b start money,team a equipment value,team b equipment value,team a money spent,team b money spent,team a economy type,team b economy type,duration,end reason,winner name,winner side,overtime number,match checksum
1,1018,1303,2712,3687,6242,7757,6690,8288,Natus Vincere,GamerLegion,0,1,3,2,4000,4000,4350,4200,3550,3400,pistol,pistol,80767,9,GamerLegion,2,0,4f38eb5b1d370d88
2,6690,8288,7970,10199,11282,14245,11730,14792,Natus Vincere,GamerLegion,0,2,3,2,10550,18650,1500,19800,700,18400,eco,semi,74547,9,GamerLegion,2,0,4f38eb5b1d370d88
3,11730,14792,13010,16714,17390,21908,17838,22439,Natus Vincere,GamerLegion,1,2,3,2,21850,18600,22900,22000,21400,5500,full,full,89051,8,Natus Vincere,3,0,4f38eb5b1d370d88
4,17838,22439,19118,24358,23705,29707,24153,30238,Natus Vincere,GamerLegion,1,3,3,2,18200,20700,27300,21300,13000,20300,full,full,90954,9,GamerLegion,2,0,4f38eb5b1d370d88
5,24153,30238,25433,32114,29624,36942,30072,37477,Natus Vincere,GamerLegion,1,4,3,2,15900,18450,6450,21000,6050,16300,semi,full,83896,9,GamerLegion,2,0,4f38eb5b1d370d88
6,30072,37477,31352,39590,35703,44834,36151,45379,Natus Vincere,GamerLegion,1,5,3,2,22750,19900,23900,23450,22400,14950,full,full,92067,9,GamerLegion,2,0,4f38eb5b1d370d88
7,36151,45379,37431,47303,43185,54126,43633,54665,Natus Vincere,GamerLegion,1,6,3,2,15550,23300,7950,24800,7150,16600,semi,full,109462,1,GamerLegion,2,0,4f38eb5b1d370d88
8,46097,57998,47377,59842,54737,68570,55185,69113,Natus Vincere,GamerLegion,2,6,3,2,26000,25700,27200,25500,25700,11600,full,full,132301,12,Natus Vincere,3,0,4f38eb5b1d370d88
9,58177,72996,59457,74855,62515,78413,62963,78951,Natus Vincere,GamerLegion,3,6,3,2,17550,20000,28150,24400,9100,19000,full,full,67790,8,Natus Vincere,3,0,4f38eb5b1d370d88
10,62963,78951,64243,80984,68974,86585,69422,87190,Natus Vincere,GamerLegion,4,6,3,2,26000,11400,29850,1500,17700,700,full,eco,95534,8,Natus Vincere,3,0,4f38eb5b1d370d88
11,69422,87190,70702,89140,78663,98578,79111,99131,Natus Vincere,GamerLegion,5,6,3,2,25650,22700,30050,23400,4900,22400,full,full,142513,7,Natus Vincere,3,0,4f38eb5b1d370d88
12,79111,99131,80391,101167,84536,106131,88024,110040,Natus Vincere,GamerLegion,6,6,3,2,39850,19000,31650,20050,24350,18650,full,full,87600,8,Natus Vincere,3,0,4f38eb5b1d370d88
13,88024,110040,89720,112439,92832,116061,93280,116600,Natus Vincere,GamerLegion,6,7,2,3,4000,4000,4250,4200,3450,3400,pistol,pistol,75348,8,GamerLegion,3,0,4f38eb5b1d370d88
14,93280,116600,94560,118557,99266,124147,99714,124707,Natus Vincere,GamerLegion,6,8,2,3,10650,18350,2000,18700,1400,16450,eco,semi,94445,8,GamerLegion,3,0,4f38eb5b1d370d88
15,99714,124707,100994,126561,109352,136337,109800,136871,Natus Vincere,GamerLegion,7,8,2,3,21250,21150,21600,22900,20600,9050,full,full,145541,9,Natus Vincere,2,0,4f38eb5b1d370d88
16,112740,140662,114020,142495,121849,151917,122297,152471,Natus Vincere,GamerLegion,8,8,2,3,18700,19700,25200,20800,12200,19500,full,force-buy,140848,1,Natus Vincere,2,0,4f38eb5b1d370d88
17,122297,152471,123577,154224,127890,159363,128338,159899,Natus Vincere,GamerLegion,9,8,2,3,24900,9800,25100,11000,8800,300,full,semi,86248,9,Natus Vincere,2,0,4f38eb5b1d370d88
18,128338,159899,129618,161884,134713,167985,135161,168533,Natus Vincere,GamerLegion,9,9,2,3,34150,21900,27550,22850,13300,21650,full,full,101190,8,GamerLegion,3,0,4f38eb5b1d370d88
19,138080,172538,139360,174316,147873,184359,148321,184882,Natus Vincere,GamerLegion,10,9,2,3,27850,18000,25300,27900,24500,6000,full,full,147931,1,Natus Vincere,2,0,4f38eb5b1d370d88
20,148321,184882,149601,186787,152019,189810,152467,190344,Natus Vincere,GamerLegion,11,9,2,3,22150,21600,27350,24150,8400,18550,full,full,61670,9,Natus Vincere,2,0,4f38eb5b1d370d88
21,152467,190344,153747,192278,157812,197098,158260,197684,Natus Vincere,GamerLegion,12,9,2,3,31800,15950,27650,8800,16700,8600,full,semi,84521,9,Natus Vincere,2,0,4f38eb5b1d370d88
22,158260,197684,159540,199571,164155,205131,164155,205131,Natus Vincere,GamerLegion,13,9,2,3,42600,17600,27650,22850,8100,21850,full,full,93194,9,Natus Vincere,2,0,4f38eb5b1d370d88
