number,start tick,start frame,freezetime end tick,freezetime end frame,end tick,end frame,end officially tick,end officially frame,team a name,team b name,score team a,score team b,team a side,team b side,team a start money,team b start money,team a equipment value,team b equipment value,team a money spent,team b money spent,team a economy type,team b economy type,duration,end reason,winner name,winner side,overtime number,match checksum
1,1017,1300,2712,3502,7765,9345,8213,9886,FaZe Clan,FURIA,1,0,3,2,4000,4000,4500,4350,3300,3350,pistol,pistol,102894,8,FaZe Clan,3,0,6a0a0abd5ac9d66e
2,8213,9886,9493,11728,11099,13730,11547,14319,FaZe Clan,FURIA,2,0,3,2,18450,10750,17900,10100,16250,10400,semi,force-buy,49164,8,FaZe Clan,3,0,6a0a0abd5ac9d66e
3,11547,14319,12827,16164,16686,20684,17134,21204,FaZe Clan,FURIA,2,1,3,2,18700,12650,22250,3300,5250,2700,semi,eco,81407,9,FURIA,2,0,6a0a0abd5ac9d66e
4,17134,21204,18414,23140,25237,31361,25685,31895,FaZe Clan,FURIA,2,2,3,2,21050,28000,21750,27300,20450,21300,force-buy,full,129907,9,FURIA,2,0,6a0a0abd5ac9d66e
5,25685,31895,26965,33723,32388,40073,32836,40626,FaZe Clan,FURIA,2,3,3,2,11000,24550,1800,27350,1200,16600,eco,full,104595,9,FURIA,2,0,6a0a0abd5ac9d66e
6,32836,40626,34116,42485,41925,51775,42373,52295,FaZe Clan,FURIA,2,4,3,2,22400,26000,23100,27950,22100,12250,full,full,142594,1,FURIA,2,0,6a0a0abd5ac9d66e
7,44687,55415,45967,57042,53943,66336,54391,66850,FaZe Clan,FURIA,2,5,3,2,14800,32550,9250,27950,5100,6200,semi,full,139678,1,FURIA,2,0,6a0a0abd5ac9d66e
8,54391,66850,55671,68653,58203,71781,58651,72326,FaZe Clan,FURIA,3,5,3,2,27300,45150,29700,27450,23850,12400,full,full,63066,8,FaZe Clan,3,0,6a0a0abd5ac9d66e
9,58651,72326,59931,74101,67291,82836,67739,83340,FaZe Clan,FURIA,4,5,3,2,21200,39750,30650,27250,4950,26250,full,full,134421,12,FaZe Clan,3,0,6a0a0abd5ac9d66e
10,67739,83340,69019,85307,78263,96266,78711,96781,FaZe Clan,FURIA,4,6,3,2,32700,17300,31700,27150,7700,12200,full,full,165322,1,FURIA,2,0,6a0a0abd5ac9d66e
11,78711,96781,79991,98566,87351,107404,87799,107939,FaZe Clan,FURIA,5,6,3,2,37000,23600,31800,27150,23400,5600,full,full,135867,12,FaZe Clan,3,0,6a0a0abd5ac9d66e
12,90213,111108,91493,112793,97635,119567,101123,123354,FaZe Clan,FURIA,5,7,3,2,30450,24500,33600,27850,24600,22350,full,full,108189,9,FURIA,2,0,6a0a0abd5ac9d66e
13,101123,123354,102819,125656,108650,132259,109098,132780,FaZe Clan,FURIA,6,7,2,3,4000,4000,4200,4000,3400,3300,pistol,pistol,113894,9,FaZe Clan,2,0,6a0a0abd5ac9d66e
14,109098,132780,110378,134685,117719,143113,118167,143637,FaZe Clan,FURIA,7,7,2,3,18650,11100,20200,1600,18150,300,full,eco,132158,1,FaZe Clan,2,0,6a0a0abd5ac9d66e
15,118167,143637,119447,145438,126507,153863,126955,154434,FaZe Clan,FURIA,8,7,2,3,18900,23100,22200,24800,11900,20900,full,full,130789,1,FaZe Clan,2,0,6a0a0abd5ac9d66e
16,126955,154434,128235,156261,136182,165810,136630,166337,FaZe Clan,FURIA,9,7,2,3,25400,17000,27450,27850,11450,14500,full,full,145497,1,FaZe Clan,2,0,6a0a0abd5ac9d66e
17,138798,169225,140078,171139,147438,179760,147886,180282,FaZe Clan,FURIA,9,8,2,3,32650,19800,27350,26800,9400,16250,full,full,134741,12,FURIA,3,0,6a0a0abd5ac9d66e
18,147886,180282,149166,182087,153142,186976,153590,187545,FaZe Clan,FURIA,10,8,2,3,29850,20800,27450,26450,20000,18400,full,full,85615,9,FaZe Clan,2,0,6a0a0abd5ac9d66e
19,153590,187545,154870,189312,163095,198916,163543,199437,FaZe Clan,FURIA,11,8,2,3,27700,17000,27350,6700,8400,6500,full,semi,145433,9,FaZe Clan,2,0,6a0a0abd5ac9d66e
20,163543,199437,164823,201318,173642,211802,174090,212333,FaZe Clan,FURIA,12,8,2,3,37350,28700,27350,28850,23150,28050,full,full,158147,1,FaZe Clan,2,0,6a0a0abd5ac9d66e
21,176333,215484,177613,217205,185213,226243,185661,226777,FaZe Clan,FURIA,12,9,2,3,33000,18350,27450,21900,17100,17200,full,force-buy,137606,7,FURIA,3,0,6a0a0abd5ac9d66e
22,185661,226777,186941,228638,192893,235798,192893,235798,FaZe Clan,FURIA,13,9,2,3,21350,19400,24400,30350,23000,15850,full,full,115377,9,FaZe Clan,2,0,6a0a0abd5ac9d66e
