number,start tick,start frame,freezetime end tick,freezetime end frame,end tick,end frame,end officially tick,end officially frame,team a name,team b name,score team a,score team b,team a side,team b side,team a start money,team b start money,team a equipment value,team b equipment value,team a money spent,team b money spent,team a economy type,team b economy type,duration,end reason,winner name,winner side,overtime number,match checksum
1,1018,1414,2712,3788,9863,12031,10311,12564,Team Spirit,FURIA,0,1,3,2,4000,4000,4600,4750,3300,3350,pistol,pistol,132685,1,FURIA,2,0,95cf3723443424db
2,10311,12564,11591,14592,17950,22147,18398,22706,Team Spirit,FURIA,0,2,3,2,12900,19650,13200,20600,11950,19200,force-buy,full,119763,9,FURIA,2,0,95cf3723443424db
3,18398,22706,19678,24669,23386,29175,23834,29746,Team Spirit,FURIA,0,3,3,2,13550,18500,2300,20700,1900,9900,eco,full,80846,9,FURIA,2,0,95cf3723443424db
4,23834,29746,25114,31964,31988,40199,32436,40737,Team Spirit,FURIA,0,4,3,2,26150,26650,26750,25450,25750,9350,full,full,130636,1,FURIA,2,0,95cf3723443424db
5,34739,43867,36019,45788,42894,54016,43342,54543,Team Spirit,FURIA,0,5,3,2,17700,36400,11900,27850,11100,8850,semi,full,126836,9,FURIA,2,0,95cf3723443424db
6,43342,54543,44622,56494,53415,67009,53863,67518,Team Spirit,FURIA,0,6,3,2,24500,45600,25550,28150,24050,14150,full,full,155793,1,FURIA,2,0,95cf3723443424db
7,56971,71693,58251,73433,64817,81228,65265,81754,Team Spirit,FURIA,1,6,3,2,17850,50150,24100,27950,13650,13300,full,full,119163,8,Team Spirit,3,0,95cf3723443424db
8,65265,81754,66545,83636,75280,93930,75728,94469,Team Spirit,FURIA,1,7,3,2,22850,44250,30750,27250,14250,26450,full,full,152169,1,FURIA,2,0,95cf3723443424db
9,75728,94469,77008,96461,85257,106234,85705,106764,Team Spirit,FURIA,2,7,3,2,23700,36300,29700,27250,16250,12850,full,full,147032,7,Team Spirit,3,0,95cf3723443424db
10,85705,106764,86985,108766,94078,117333,94526,117919,Team Spirit,FURIA,3,7,3,2,26350,34750,28800,27250,21950,26250,full,full,132085,8,Team Spirit,3,0,95cf3723443424db
11,96824,120946,98104,122870,106118,132515,106566,133056,Team Spirit,FURIA,4,7,3,2,21750,18000,29750,11500,6650,11100,full,semi,144583,7,Team Spirit,3,0,95cf3723443424db
12,106566,133056,107846,135006,116247,145082,119735,148996,Team Spirit,FURIA,4,8,3,2,34200,23400,31550,23200,27550,22700,full,full,150294,9,FURIA,2,0,95cf3723443424db
13,119735,148996,123962,154377,125396,156081,125844,156615,Team Spirit,FURIA,4,9,2,3,4000,4000,5650,4500,3550,3300,pistol,pistol,88544,8,FURIA,3,0,95cf3723443424db
14,125844,156615,127124,158695,131878,164420,132326,164963,Team Spirit,FURIA,4,10,2,3,9950,18450,1700,19800,900,16150,eco,semi,97542,8,FURIA,3,0,95cf3723443424db
15,132326,164963,133606,167011,138724,173064,139172,173592,Team Spirit,FURIA,4,11,2,3,21350,20350,22100,27300,20900,14650,full,full,101242,8,FURIA,3,0,95cf3723443424db
16,141596,177164,142876,179153,150157,187917,150605,188450,Team Spirit,FURIA,5,11,2,3,15250,23450,15550,30150,14550,9300,force-buy,full,134385,1,Team Spirit,2,0,95cf3723443424db
17,150605,188450,151885,190342,156933,196557,157381,197091,Team Spirit,FURIA,5,12,2,3,19700,22150,20400,28100,17900,20450,full,full,101317,8,FURIA,3,0,95cf3723443424db
18,157381,197091,158661,199012,167822,209886,168270,210423,Team Spirit,FURIA,6,12,2,3,13800,18850,16750,29900,13050,7100,force-buy,full,159905,1,Team Spirit,2,0,95cf3723443424db
19,168270,210423,169550,212374,176810,221203,176810,221203,Team Spirit,FURIA,6,13,2,3,18700,22200,26300,27350,9550,15950,full,full,134722,7,FURIA,3,0,95cf3723443424db
