checksum,game,demo path,demo name,date,source,type,share code,map,server name,client name,tick count,tickrate,framerate,game type,game mode,game mode str,is ranked,duration,network protocol,build number,kill count,assist count,death count,shot count,winner name,winner side,overtime count,max rounds,has vac live ban
668f0048bae3a840,CS2,c:\cs2-hltv-event-scrapper\downloads\unpacked_demos\Perfect World Shanghai Major 2024\furia-vs-pain-m2-mirage.dem,furia-vs-pain-m2-mirage,2024-12-07T06:03:54-03:00,esl,GOTV,,de_mirage,[MAJOR] paiN Gaming vs FURIA BO3-2,SourceTV Demo,184254,64.000000,77.365879,2878.000000,14055,10231,0,0,casual,0,145,47,146,3378,FURIA,3,0,24,0
