name,steamid,score,team name,kills,assists,deaths,headshots,hs %,k/d,kast,avg damages per round,avg kills per round,avg death per round,utility_damage_per_round,mvp,rank type,rank,old rank,win count,bomb planted,bomb defused,hostage rescued,health damage,armor damage,utility damage,1v1,1v2,1v3,1v4,1v5,1v1 won,1v2 won,1v3 won,1v4 won,1v5 won,1v1 lost,1v2 lost,1v3 lost,1v4 lost,1v5 lost,first kill,first death,trade kill,trade death,first trade kill,first trade death,1k,2k,3k,4k,5k,htlv 2,htlv,crosshair share code,color,inspect weapon count,match checksum
xertioN,76561198193174134,45,MOUZ,17,12,12,7,41,1.416667,73.684212,112.421051,0.894737,0.631579,11.684211,4,-1,0,0,0,0,0,0,2136,409,222,4,7,4,6,6,1,2,0,0,0,3,5,4,6,6,4,2,4,2,0,0,3,5,0,1,0,1.458796,1.384689,CSGO-NN5WD-xrPuZ-H2zGG-6NTfb-LYqhH,1,0,d6eb00837fac017d
" saffee",76561197985565685,20,MIBR,8,3,17,2,25,0.470588,57.894737,54.842106,0.421053,0.894737,0.000000,0,-1,0,0,0,1,0,0,1042,147,0,5,8,5,7,7,1,2,0,0,0,4,6,5,7,7,0,4,3,2,0,1,4,2,0,0,0,0.562430,0.498937,CSGO-niyeb-yLFrz-dNQCR-vmkVv-4jTiA,3,0,d6eb00837fac017d
torzsi,76561198355739212,25,MOUZ,9,2,11,2,22,0.818182,73.684212,42.473682,0.473684,0.578947,3.210526,0,-1,0,0,0,1,1,0,807,88,61,4,7,4,6,6,1,2,0,0,0,3,5,4,6,6,1,0,2,1,0,0,5,2,0,0,0,0.846647,0.801179,CSGO-iopEq-o7dEz-ue8Bc-Kxzf9-F6FyB,0,0,d6eb00837fac017d
exit,76561198010496342,27,MIBR,12,2,14,5,41,0.857143,84.210526,54.315788,0.631579,0.736842,0.736842,1,-1,0,0,0,0,1,0,1032,188,14,6,9,6,8,8,1,2,0,0,0,5,7,6,8,8,2,1,4,3,0,1,10,1,0,0,0,1.013715,0.773436,CSGO-peqCj-cRKwS-joxsM-L2p4W-JK5mA,2,0,d6eb00837fac017d
siuhy,76561198150673360,31,MOUZ,14,1,11,5,35,1.272727,84.210526,75.052635,0.736842,0.578947,1.736842,2,-1,0,0,0,0,0,0,1426,222,33,4,7,4,6,6,1,2,0,0,0,3,5,4,6,6,1,2,2,4,0,2,4,2,2,0,0,1.249955,1.204225,CSGO-Jhfkc-4UpR6-DJftC-VfGek-pL3ED,4,0,d6eb00837fac017d
Lucaozy,76561198157388473,35,MIBR,14,3,14,6,42,1.000000,73.684212,84.421051,0.736842,0.736842,0.000000,3,-1,0,0,0,2,0,0,1604,200,0,10,13,10,12,12,3,4,2,2,2,7,9,8,10,10,2,1,3,0,0,0,4,2,2,0,0,1.129436,1.075090,CSGO-OUHO2-bWakt-2EThQ-JJisR-6sWPA,4,0,d6eb00837fac017d
Brollan,76561198138828475,49,MOUZ,20,6,9,9,45,2.222222,84.210526,106.947365,1.052632,0.473684,3.421053,4,-1,0,0,0,0,2,0,2032,367,65,4,7,4,6,6,1,2,0,0,0,3,5,4,6,6,4,1,4,3,1,0,9,1,3,0,0,1.707278,1.615215,CSGO-QOS5y-kyeKF-7ExW2-ZH3K8-dv6KQ,3,0,d6eb00837fac017d
insani,76561198061423730,15,MIBR,5,5,14,4,80,0.357143,73.684212,30.578947,0.263158,0.736842,0.000000,0,-1,0,0,0,0,0,0,581,72,0,5,8,5,7,7,1,2,0,0,0,4,6,5,7,7,0,5,0,7,0,2,4,1,0,0,0,0.558206,0.480886,CSGO-GsnzG-rBZDa-ry2xe-zrqZs-qKwLA,0,0,d6eb00837fac017d
Jimpphat,76561198855375325,35,MOUZ,14,2,10,6,42,1.400000,78.947372,72.052635,0.736842,0.526316,1.210526,3,-1,0,0,0,0,2,0,1369,284,23,6,9,6,8,8,2,3,1,1,1,4,6,5,7,7,2,2,1,3,0,1,6,4,0,0,0,1.235224,1.125151,CSGO-OUHO2-bWakt-2EThQ-JJisR-6sWPA,2,0,d6eb00837fac017d
drop,76561198388056582,36,MIBR,13,6,16,7,53,0.812500,63.157890,83.578949,0.684211,0.842105,3.526316,2,-1,0,0,0,2,0,0,1588,330,67,4,7,4,6,6,1,2,0,0,0,3,5,4,6,6,3,1,4,3,0,1,4,3,1,0,0,0.964043,0.883968,CSGO-tYYFx-vcS8N-tf5GD-9Ty9j-mRFuA,1,0,d6eb00837fac017d
