name,steamid,score,team name,kills,assists,deaths,headshots,hs %,k/d,kast,avg damages per round,avg kills per round,avg death per round,utility_damage_per_round,mvp,rank type,rank,old rank,win count,bomb planted,bomb defused,hostage rescued,health damage,armor damage,utility damage,1v1,1v2,1v3,1v4,1v5,1v1 won,1v2 won,1v3 won,1v4 won,1v5 won,1v1 lost,1v2 lost,1v3 lost,1v4 lost,1v5 lost,first kill,first death,trade kill,trade death,first trade kill,first trade death,1k,2k,3k,4k,5k,htlv 2,htlv,crosshair share code,color,inspect weapon count,match checksum
Brollan,76561198138828475,48,MOUZ,17,7,17,9,52,1.000000,70.833328,85.416664,0.708333,0.708333,1.041667,3,-1,0,0,0,3,0,0,2050,291,25,5,7,12,6,6,3,2,1,1,1,2,5,11,5,5,1,2,4,5,0,1,6,4,1,0,0,1.115689,0.999535,CSGO-QOS5y-kyeKF-7ExW2-ZH3K8-dv6KQ,2,0,fb582ab0d92b58af
Jimpphat,76561198855375325,38,MOUZ,16,7,13,12,75,1.230769,66.666672,73.833336,0.666667,0.541667,2.958333,4,-1,0,0,0,0,0,0,1772,217,71,5,7,12,6,6,2,1,0,0,0,3,6,12,6,6,2,2,2,2,0,0,3,5,1,0,0,1.101008,1.125201,CSGO-iopEq-o7dEz-ue8Bc-Kxzf9-F6FyB,3,0,fb582ab0d92b58af
Graviti,76561198179538505,44,3DMAX,20,2,17,11,55,1.176471,66.666672,79.083336,0.833333,0.708333,4.250000,1,-1,0,0,0,1,0,0,1898,357,102,7,9,14,8,8,2,1,0,0,0,5,8,14,8,8,4,3,4,2,0,0,11,3,1,0,0,1.152293,1.079803,CSGO-hcu8v-m2hou-TYXxP-JFzdr-mm9aC,1,0,fb582ab0d92b58af
torzsi,76561198355739212,39,MOUZ,17,1,14,1,5,1.214286,79.166672,56.375000,0.708333,0.583333,0.666667,1,-1,0,0,0,2,0,0,1353,132,16,7,9,14,8,8,2,1,0,0,0,5,8,14,8,8,3,3,2,2,0,2,9,1,2,0,0,1.125295,1.101767,CSGO-iopEq-o7dEz-ue8Bc-Kxzf9-F6FyB,0,0,fb582ab0d92b58af
xertioN,76561198193174134,43,MOUZ,20,5,17,11,55,1.176471,66.666672,93.875000,0.833333,0.708333,6.708333,3,-1,0,0,0,0,0,0,2253,349,161,4,6,11,5,5,2,1,0,0,0,2,5,11,5,5,2,5,5,1,0,0,6,7,0,0,0,1.212079,1.103972,CSGO-NN5WD-xrPuZ-H2zGG-6NTfb-LYqhH,1,0,fb582ab0d92b58af
Lucky,76561198031890115,37,3DMAX,15,4,16,6,40,0.937500,62.500000,71.333336,0.625000,0.666667,2.958333,2,-1,0,0,0,1,0,0,1712,228,71,7,9,14,8,8,3,2,1,1,1,4,7,13,7,7,3,2,5,2,0,0,8,2,1,0,0,0.947512,0.915649,CSGO-qW2GL-L2XNG-9NYj9-5sq8G-HzQRO,4,0,fb582ab0d92b58af
Maka,76561198045739761,39,3DMAX,12,11,19,5,41,0.631579,75.000000,68.833336,0.500000,0.791667,5.625000,4,-1,0,0,0,3,1,0,1652,134,135,7,9,14,8,8,3,2,1,1,1,4,7,13,7,7,4,2,1,5,0,1,7,1,1,0,0,0.885164,0.684811,CSGO-vrhLU-ecBax-kTVL7-MYsK3-iNsuL,3,0,fb582ab0d92b58af
Ex3rcice,76561198168198200,37,3DMAX,17,0,15,8,47,1.133333,62.500000,74.375000,0.708333,0.625000,4.375000,2,-1,0,0,0,1,0,0,1785,313,105,4,6,11,5,5,2,1,0,0,0,2,5,11,5,5,1,2,2,2,0,0,9,4,0,0,0,1.034874,0.995182,CSGO-KfkE9-PwV77-uXJWV-WUDH9-rMchQ,2,0,fb582ab0d92b58af
siuhy,76561198150673360,36,MOUZ,17,5,16,7,41,1.062500,75.000000,70.875000,0.708333,0.666667,4.666667,2,-1,0,0,0,0,0,0,1701,304,112,5,7,12,6,6,2,1,0,0,0,3,6,12,6,6,2,2,2,5,0,1,8,1,1,1,0,1.113474,1.106120,CSGO-Jhfkc-4UpR6-DJftC-VfGek-pL3ED,4,0,fb582ab0d92b58af
" Djoko",76561198047876970,28,3DMAX,13,2,20,12,92,0.650000,62.500000,59.458332,0.541667,0.833333,2.833333,2,-1,0,0,0,0,0,0,1427,284,68,5,7,12,6,6,2,1,0,0,0,3,6,12,6,6,2,1,3,5,0,1,7,3,0,0,0,0.740365,0.661377,CSGO-4utRN-hXeik-nKyMt-r6boU-JK5mA,0,0,fb582ab0d92b58af
