frame,tick,round,opponents,side,won,steamid,name,survived,kill_count,match checksum
6736,5233,1,2,2,0,76561198001151695," NAF-FLY",0,0,d62ae962a7eb3c3b
17459,13791,2,3,2,1,76561198283989223,ultimate,1,3,d62ae962a7eb3c3b
17607,13924,2,1,3,0,76561198081484775,sh1ro,0,0,d62ae962a7eb3c3b
57737,46425,4,4,3,0,76561198081484775,sh1ro,1,0,d62ae962a7eb3c3b
69959,56373,5,3,2,0,76561198283989223,ultimate,0,2,d62ae962a7eb3c3b
70786,57091,5,1,3,1,76561198081484775,sh1ro,1,1,d62ae962a7eb3c3b
85147,68778,6,3,3,0,76561198386265483,donk,1,0,d62ae962a7eb3c3b
96714,78307,7,3,2,0,76561198001151695," NAF-FLY",0,0,d62ae962a7eb3c3b
107165,86367,8,3,3,0,76561198081484775,sh1ro,1,1,d62ae962a7eb3c3b
133055,107426,10,2,3,1,76561198995880877,zont1x,1,2,d62ae962a7eb3c3b
133342,107681,10,1,2,0,76561198001151695," NAF-FLY",0,0,d62ae962a7eb3c3b
146066,117830,11,3,2,0,76561198283989223,ultimate,0,1,d62ae962a7eb3c3b
153331,123401,12,2,2,0,76561198283989223,ultimate,0,0,d62ae962a7eb3c3b
164135,132615,13,5,3,0,76561198001151695," NAF-FLY",0,0,d62ae962a7eb3c3b
170230,137296,14,4,3,0,76561198134401925,YEKINDAR,0,0,d62ae962a7eb3c3b
175094,141102,15,4,3,0,76561198001151695," NAF-FLY",0,0,d62ae962a7eb3c3b
185248,149130,16,4,2,0,76561199063238565,magixx,0,0,d62ae962a7eb3c3b
237700,191596,20,3,2,0,76561198081484775,sh1ro,0,0,d62ae962a7eb3c3b
250160,201429,21,3,2,0,76561198045898864,chopper,0,0,d62ae962a7eb3c3b
260058,209293,22,2,3,0,76561197977105184,jks,0,0,d62ae962a7eb3c3b
