name,steamid,score,team name,kills,assists,deaths,headshots,hs %,k/d,kast,avg damages per round,avg kills per round,avg death per round,utility_damage_per_round,mvp,rank type,rank,old rank,win count,bomb planted,bomb defused,hostage rescued,health damage,armor damage,utility damage,1v1,1v2,1v3,1v4,1v5,1v1 won,1v2 won,1v3 won,1v4 won,1v5 won,1v1 lost,1v2 lost,1v3 lost,1v4 lost,1v5 lost,first kill,first death,trade kill,trade death,first trade kill,first trade death,1k,2k,3k,4k,5k,htlv 2,htlv,crosshair share code,color,inspect weapon count,match checksum
" degster",76561198799340122,57,HEROIC,23,9,21,4,17,1.095238,77.777779,61.111111,0.638889,0.583333,1.472222,2,-1,0,0,0,0,0,0,2200,45,53,10,15,12,12,11,5,1,1,1,1,5,14,11,11,10,4,0,2,2,0,0,17,0,2,0,0,1.091044,0.971238,CSGO-2Y32S-oaQKZ-xkyHs-Vz5CY-wwXsO,3,0,6ae6208fb5c39fb0
Senzu,76561198920720017,82,The MongolZ,32,10,21,24,75,1.523810,75.000000,97.805557,0.888889,0.583333,4.555555,6,-1,0,0,0,1,0,0,3521,469,164,5,10,7,7,6,4,0,0,0,0,1,10,7,7,6,2,2,5,5,0,1,9,6,2,0,1,1.407040,1.437918,CSGO-HqqLw-i4wam-HSjHx-y6dBc-9mUCP,3,0,6ae6208fb5c39fb0
Mzinho,76561198838822582,68,The MongolZ,26,5,18,19,73,1.444444,75.000000,83.583336,0.722222,0.500000,9.388889,6,-1,0,0,0,3,0,0,3009,597,338,7,12,9,9,8,4,0,0,0,0,3,12,9,9,8,5,3,3,2,0,0,9,7,1,0,0,1.248044,1.173469,CSGO-pTnp4-jooAC-X4DMi-xjuiY-k8aYO,2,0,6ae6208fb5c39fb0
bLitz,76561198959824088,63,The MongolZ,19,10,19,12,63,1.000000,72.222221,60.805557,0.527778,0.527778,8.888889,4,-1,0,0,0,7,0,0,2189,348,320,4,9,6,6,5,4,0,0,0,0,0,9,6,6,5,3,5,2,3,0,1,12,2,1,0,0,0.985846,0.907729,CSGO-AU2WZ-bic9w-adDLR-DBusu-Dz6KQ,1,0,6ae6208fb5c39fb0
sjuush,76561198160709585,50,HEROIC,15,10,29,8,53,0.517241,63.888889,58.000000,0.416667,0.805556,8.194445,1,-1,0,0,0,1,1,0,2088,422,295,8,13,10,10,9,5,1,1,1,1,3,12,9,9,8,4,5,1,7,0,1,9,3,0,0,0,0.671970,0.555489,CSGO-vSPK4-t6wpb-H9B2v-j5EyZ-sntiB,2,0,6ae6208fb5c39fb0
Techno4K,76561198966340160,50,The MongolZ,19,8,26,11,57,0.730769,69.444443,57.972221,0.527778,0.722222,3.583333,1,-1,0,0,0,1,0,0,2087,332,129,5,10,7,7,6,4,0,0,0,0,1,10,7,7,6,4,5,4,5,0,1,9,5,0,0,0,0.847347,0.748702,CSGO-s5Qbj-nvF89-cJjDd-mRdSG-5Yt4N,4,0,6ae6208fb5c39fb0
kyxsan,76561198057282432,71,HEROIC,22,4,25,11,50,0.880000,58.333332,73.750000,0.611111,0.694444,6.250000,7,-1,0,0,0,7,0,0,2655,558,225,8,13,10,10,9,4,0,0,0,0,4,13,10,10,9,1,4,7,2,0,0,8,4,2,0,0,0.892487,0.921609,CSGO-VcLCF-iKDSt-56GKR-7Vpe2-VtjjD,1,0,6ae6208fb5c39fb0
NertZ,76561198053126645,69,HEROIC,26,4,25,15,57,1.040000,58.333332,75.388885,0.722222,0.694444,3.638889,5,-1,0,0,0,3,0,0,2714,509,131,8,13,10,10,9,5,1,1,1,1,3,12,9,9,8,4,2,6,2,0,0,12,4,2,0,0,0.993768,1.014442,CSGO-drKAY-yEkDy-Gmi5u-xTFQ4-p4FyB,4,0,6ae6208fb5c39fb0
910,76561199203563345,73,The MongolZ,30,4,15,6,20,2.000000,83.333328,75.277779,0.833333,0.416667,3.472222,2,-1,0,0,0,2,1,0,2710,132,125,10,15,12,12,11,5,1,1,1,1,5,14,11,11,10,5,2,5,4,0,2,10,5,2,1,0,1.419978,1.447246,CSGO-M2rA2-pdMmu-ZW93R-XO5cv-hif4D,0,0,6ae6208fb5c39fb0
TeSeS,76561197996678278,41,HEROIC,13,9,26,10,76,0.500000,66.666672,53.527779,0.361111,0.722222,3.611111,2,-1,0,0,0,2,0,0,1927,303,130,5,10,7,7,6,4,0,0,0,0,1,10,7,7,6,4,8,1,7,0,3,9,2,0,0,0,0.671559,0.561114,CSGO-cc4LF-Gv2Gt-fxyuQ-wdjtx-qGWzE,0,0,6ae6208fb5c39fb0
