name,steamid,score,team name,kills,assists,deaths,headshots,hs %,k/d,kast,avg damages per round,avg kills per round,avg death per round,utility_damage_per_round,mvp,rank type,rank,old rank,win count,bomb planted,bomb defused,hostage rescued,health damage,armor damage,utility damage,1v1,1v2,1v3,1v4,1v5,1v1 won,1v2 won,1v3 won,1v4 won,1v5 won,1v1 lost,1v2 lost,1v3 lost,1v4 lost,1v5 lost,first kill,first death,trade kill,trade death,first trade kill,first trade death,1k,2k,3k,4k,5k,htlv 2,htlv,crosshair share code,color,inspect weapon count,match checksum
" saffee",76561197985565685,25,MIBR,10,3,9,3,30,1.111111,77.777779,54.888889,0.555556,0.500000,0.055556,1,-1,0,0,0,1,0,0,988,49,1,4,5,7,7,4,1,2,1,1,1,3,3,6,6,3,2,3,0,3,0,2,4,3,0,0,0,1.035211,0.969768,CSGO-niyeb-yLFrz-dNQCR-vmkVv-4jTiA,3,0,294467d4121747c
mezii,76561197973140692,40,Vitality,12,5,7,6,50,1.714286,88.888893,68.277779,0.666667,0.388889,0.777778,2,-1,0,0,0,1,0,0,1229,244,14,2,3,5,5,2,0,1,0,0,0,2,2,5,5,2,2,2,4,3,0,1,6,3,0,0,0,1.325484,1.153473,CSGO-iODdT-J3Bct-GcJPi-Ejrxd-Y2hWA,0,0,294467d4121747c
insani,76561198061423730,24,MIBR,10,4,13,5,50,0.769231,83.333328,67.666664,0.555556,0.722222,1.388889,1,-1,0,0,0,0,0,0,1218,206,25,1,2,4,4,1,0,1,0,0,0,1,1,4,4,1,3,2,4,5,0,1,6,2,0,0,0,1.003768,0.755797,CSGO-H3thb-bfSO4-TDUpa-MNZVa-fxwPB,0,0,294467d4121747c
Spinx,76561198063336407,44,Vitality,14,4,10,8,57,1.400000,83.333328,80.777779,0.777778,0.555556,5.666667,2,-1,0,0,0,1,1,0,1454,114,102,3,4,6,6,3,0,1,0,0,0,3,3,6,6,3,2,1,3,1,0,0,7,2,1,0,0,1.326615,1.174449,CSGO-7dqxH-3n2pw-4dFz5-uMxfU-hiA6Q,1,0,294467d4121747c
apEX,76561197989744167,42,Vitality,8,8,6,5,62,1.333333,88.888893,54.888889,0.444444,0.333333,13.166667,5,-1,0,0,0,4,0,0,988,227,237,2,3,5,5,2,0,1,0,0,0,2,2,5,5,2,1,0,1,2,0,0,4,2,0,0,0,1.136775,0.981018,CSGO-TuX2Y-RMrYZ-eW7As-NWNGY-fxwPB,4,0,294467d4121747c
" flameZ",76561197978835160,33,Vitality,11,4,13,4,36,0.846154,94.444443,73.333336,0.611111,0.722222,11.833333,2,-1,0,0,0,1,0,0,1320,206,213,1,2,4,4,1,0,1,0,0,0,1,1,4,4,1,5,2,0,7,0,2,8,0,1,0,0,1.151031,0.834439,CSGO-ANFqt-s6dDk-cZGKb-dMXSu-wzUrC,3,0,294467d4121747c
drop,76561198388056582,21,MIBR,8,3,14,3,37,0.571429,61.111111,55.500000,0.444444,0.777778,1.388889,1,-1,0,0,0,1,0,0,999,181,25,1,2,4,4,1,0,1,0,0,0,1,1,4,4,1,2,3,3,3,0,0,2,3,0,0,0,0.671435,0.649754,CSGO-tYYFx-vcS8N-tf5GD-9Ty9j-mRFuA,1,0,294467d4121747c
" ZywOo",76561198113666193,39,Vitality,14,5,9,9,64,1.555556,88.888893,84.555557,0.777778,0.500000,5.944445,2,-1,0,0,0,2,0,0,1522,272,107,2,3,5,5,2,0,1,0,0,0,2,2,5,5,2,0,3,3,0,0,0,8,3,0,0,0,1.414399,1.155434,CSGO-yWXwX-Rr2Sn-Cbx2L-CBt5n-Mv5qB,2,0,294467d4121747c
Lucaozy,76561198157388473,15,MIBR,6,4,10,2,33,0.600000,72.222221,38.166668,0.333333,0.555556,0.111111,0,-1,0,0,0,0,0,0,687,130,2,2,3,5,5,2,0,1,0,0,0,2,2,5,5,2,0,1,1,3,0,0,4,1,0,0,0,0.724999,0.674214,CSGO-EvvTA-D6U88-mXTHk-acm3G-bkMHA,4,0,294467d4121747c
exit,76561198010496342,28,MIBR,11,3,13,2,18,0.846154,83.333328,80.611115,0.611111,0.722222,4.111111,2,-1,0,0,0,1,0,0,1451,303,74,4,5,7,7,4,0,1,0,0,0,4,4,7,7,4,1,1,6,1,0,0,7,2,0,0,0,1.087674,0.802214,CSGO-peqCj-cRKwS-joxsM-L2p4W-JK5mA,2,0,294467d4121747c
