number,start tick,start frame,freezetime end tick,freezetime end frame,end tick,end frame,end officially tick,end officially frame,team a name,team b name,score team a,score team b,team a side,team b side,team a start money,team b start money,team a equipment value,team b equipment value,team a money spent,team b money spent,team a economy type,team b economy type,duration,end reason,winner name,winner side,overtime number,match checksum
1,1017,1256,2712,3597,7463,9088,7911,9619,Team Liquid,MIBR,0,1,3,2,4000,4000,4300,4250,3300,3450,pistol,pistol,97909,1,MIBR,2,0,a9726820737c06ab
2,7911,9619,9191,11749,13433,16893,13881,17421,Team Liquid,MIBR,1,1,3,2,11700,19250,12400,20100,11400,18800,force-buy,full,90933,8,Team Liquid,3,0,a9726820737c06ab
3,13881,17421,15161,19420,18682,23843,19130,24421,Team Liquid,MIBR,2,1,3,2,18950,8050,25200,7550,15700,7350,full,force-buy,80282,8,Team Liquid,3,0,a9726820737c06ab
4,19130,24421,20410,26323,27097,34159,27545,34680,Team Liquid,MIBR,3,1,3,2,21000,10200,26900,1000,5300,0,full,eco,121736,7,Team Liquid,3,0,a9726820737c06ab
5,27545,34680,28825,36620,35321,44472,35769,45019,Team Liquid,MIBR,3,2,3,2,35000,25800,29900,26700,9500,25500,full,full,122411,9,MIBR,2,0,a9726820737c06ab
6,35769,45019,37049,46971,44409,55594,44857,56107,Team Liquid,MIBR,4,2,3,2,33000,18350,28850,26350,27850,15900,full,full,132199,12,Team Liquid,3,0,a9726820737c06ab
7,44857,56107,46137,57993,52606,65732,53054,66283,Team Liquid,MIBR,5,2,3,2,22400,10650,28900,5300,12950,600,full,semi,120323,8,Team Liquid,3,0,a9726820737c06ab
8,55038,68818,56318,70739,63678,79427,64126,79977,Team Liquid,MIBR,6,2,3,2,27000,22350,29700,22750,10300,21550,full,full,132624,12,Team Liquid,3,0,a9726820737c06ab
9,64126,79977,65406,81872,69923,87493,70371,88032,Team Liquid,MIBR,7,2,3,2,33850,10100,30450,18500,13400,9100,full,force-buy,93958,8,Team Liquid,3,0,a9726820737c06ab
10,70371,88032,71651,89916,75783,95169,76231,95703,Team Liquid,MIBR,8,2,3,2,38200,18300,31250,7850,11300,8050,full,semi,89220,8,Team Liquid,3,0,a9726820737c06ab
11,76231,95703,77511,97569,84871,106384,85319,106906,Team Liquid,MIBR,9,2,3,2,44450,27200,31350,27350,10100,26150,full,full,133525,12,Team Liquid,3,0,a9726820737c06ab
12,87854,110584,89134,112492,96494,121218,99983,125121,Team Liquid,MIBR,10,2,3,2,51500,11650,32250,23050,19700,11250,full,full,132937,12,Team Liquid,3,0,a9726820737c06ab
13,99983,125121,101679,127444,107263,133896,107711,134432,Team Liquid,MIBR,11,2,2,3,4000,4000,4300,4150,3500,3550,pistol,pistol,109697,9,Team Liquid,2,0,a9726820737c06ab
14,107711,134432,108991,136294,112050,140048,112498,140613,Team Liquid,MIBR,12,2,2,3,18550,10250,18300,1000,16900,0,semi,eco,70206,9,Team Liquid,2,0,a9726820737c06ab
15,112498,140613,113778,142479,117843,147475,117843,147475,Team Liquid,MIBR,13,2,2,3,32550,15800,19200,23250,6100,21850,semi,full,85783,9,Team Liquid,2,0,a9726820737c06ab
