name,steamid,score,team name,kills,assists,deaths,headshots,hs %,k/d,kast,avg damages per round,avg kills per round,avg death per round,utility_damage_per_round,mvp,rank type,rank,old rank,win count,bomb planted,bomb defused,hostage rescued,health damage,armor damage,utility damage,1v1,1v2,1v3,1v4,1v5,1v1 won,1v2 won,1v3 won,1v4 won,1v5 won,1v1 lost,1v2 lost,1v3 lost,1v4 lost,1v5 lost,first kill,first death,trade kill,trade death,first trade kill,first trade death,1k,2k,3k,4k,5k,htlv 2,htlv,crosshair share code,color,inspect weapon count,match checksum
chelo,76561198067763828,24,FURIA,9,4,19,6,66,0.473684,70.833328,43.041668,0.375000,0.791667,6.250000,1,-1,0,0,0,0,0,0,1033,183,150,6,9,8,7,2,4,1,0,0,0,2,8,8,7,2,1,6,1,5,0,3,5,2,0,0,0,0.635116,0.532036,CSGO-u6bMR-DB7Qo-Aa4WY-hGUN7-RhoUE,1,0,3fe31655cc583b78
snow,76561198377335846,28,paiN Gaming,10,2,16,3,30,0.625000,70.833328,39.666668,0.416667,0.666667,2.791667,2,-1,0,0,0,0,0,0,952,167,67,6,9,8,7,2,4,1,0,0,0,2,8,8,7,2,0,2,6,5,0,1,8,1,0,0,0,0.718640,0.644910,CSGO-a7v6E-GC3GN-JfUQj-KqSLV-7T8SA,3,0,3fe31655cc583b78
nqz,76561198350342505,54,paiN Gaming,22,6,17,9,40,1.294118,75.000000,81.791664,0.916667,0.708333,3.666667,4,-1,0,0,0,2,1,0,1963,131,88,6,9,8,7,2,4,1,0,0,0,2,8,8,7,2,2,1,6,4,0,1,10,3,2,0,0,1.310425,1.221936,CSGO-CPfiZ-oKQdb-KywDT-wRAOL-94GSQ,2,0,3fe31655cc583b78
kauez,76561198385657675,55,paiN Gaming,21,6,16,16,76,1.312500,79.166672,93.583336,0.875000,0.666667,8.083333,4,-1,0,0,0,2,0,0,2246,453,194,11,14,13,12,7,5,2,1,1,1,6,12,12,11,6,2,2,5,5,0,1,6,6,1,0,0,1.364765,1.221200,CSGO-pNXSt-LOjBc-9XfWf-ccwm2-JTOpP,0,0,3fe31655cc583b78
skullz,76561198118646644,34,FURIA,12,4,16,7,58,0.750000,79.166672,59.250000,0.500000,0.666667,9.875000,1,-1,0,0,0,1,2,0,1422,341,237,7,10,9,8,3,4,1,0,0,0,3,9,9,8,3,4,3,0,3,0,1,6,3,0,0,0,0.922470,0.762873,CSGO-ufZUO-V27Te-WQRmC-LhG9C-6AU8N,4,0,3fe31655cc583b78
yuurih,76561198164970560,44,FURIA,18,6,15,5,27,1.200000,70.833328,95.416664,0.750000,0.625000,13.083333,3,-1,0,0,0,0,0,0,2290,441,314,8,11,10,9,4,4,1,0,0,0,4,10,10,9,4,0,3,3,0,0,0,8,5,0,0,0,1.223960,1.054163,CSGO-HBz8G-fnZTD-H3L3s-etmrY-AO6FP,0,0,3fe31655cc583b78
biguzera,76561198015308884,35,paiN Gaming,12,6,15,9,75,0.800000,70.833328,66.875000,0.500000,0.625000,3.583333,2,-1,0,0,0,1,0,0,1605,363,86,9,12,11,10,5,6,3,2,2,2,3,9,9,8,3,4,1,5,3,0,0,8,2,0,0,0,0.916543,0.772781,CSGO-JFXkn-oP7Si-Pteyp-st9Jh-EGnfO,1,0,3fe31655cc583b78
FalleN,76561197960690195,60,FURIA,22,5,19,9,40,1.157895,66.666672,84.250000,0.916667,0.791667,3.208333,3,-1,0,0,0,5,0,0,2022,194,77,9,12,11,10,5,6,3,2,2,2,3,9,9,8,3,4,2,1,2,0,0,9,5,1,0,0,1.208899,1.129612,CSGO-7GzzW-8oV5U-e4juR-YsEmY-idTiA,3,0,3fe31655cc583b78
KSCERATO,76561198058500492,50,FURIA,20,7,14,12,60,1.428571,87.500000,94.833336,0.833333,0.583333,4.875000,3,-1,0,0,0,0,1,0,2276,418,117,9,12,11,10,5,4,1,0,0,0,5,11,11,10,5,0,1,7,2,0,1,9,4,1,0,0,1.442143,1.206204,CSGO-VBfEa-WyfvC-S4ELh-jBarE-AerVQ,2,0,3fe31655cc583b78
" lux",76561198074017668,49,paiN Gaming,18,7,17,13,72,1.058824,95.833328,93.250000,0.750000,0.708333,8.000000,1,-1,0,0,0,3,0,0,2238,378,192,6,9,8,7,2,4,1,0,0,0,2,8,8,7,2,7,3,2,9,0,2,13,1,1,0,0,1.359270,0.961839,CSGO-ymEGX-wNcfH-tvM5e-Dr6EE-hSzfF,4,0,3fe31655cc583b78
