name,steamid,score,team name,kills,assists,deaths,headshots,hs %,k/d,kast,avg damages per round,avg kills per round,avg death per round,utility_damage_per_round,mvp,rank type,rank,old rank,win count,bomb planted,bomb defused,hostage rescued,health damage,armor damage,utility damage,1v1,1v2,1v3,1v4,1v5,1v1 won,1v2 won,1v3 won,1v4 won,1v5 won,1v1 lost,1v2 lost,1v3 lost,1v4 lost,1v5 lost,first kill,first death,trade kill,trade death,first trade kill,first trade death,1k,2k,3k,4k,5k,htlv 2,htlv,crosshair share code,color,inspect weapon count,match checksum
chelo,76561198067763828,32,FURIA,13,5,22,5,38,0.590909,68.965515,55.103447,0.448276,0.758621,1.827586,1,-1,0,0,0,0,0,0,1598,264,53,1,4,9,10,3,1,1,0,0,0,0,3,9,10,3,4,8,3,6,0,3,6,2,1,0,0,0.741596,0.671956,CSGO-u6bMR-DB7Qo-Aa4WY-hGUN7-RhoUE,1,0,78b35a05e1f27c73
apEX,76561197989744167,54,Vitality,18,9,18,9,50,1.000000,79.310349,79.965515,0.620690,0.620690,3.724138,3,-1,0,0,0,3,0,0,2319,389,108,4,7,12,13,6,1,1,0,0,0,3,6,12,13,6,2,1,5,4,0,0,12,3,0,0,0,1.132940,0.888810,CSGO-TuX2Y-RMrYZ-eW7As-NWNGY-fxwPB,0,0,78b35a05e1f27c73
yuurih,76561198164970560,42,FURIA,17,4,20,8,47,0.850000,72.413788,67.931038,0.586207,0.689655,4.000000,2,-1,0,0,0,1,0,0,1970,325,116,3,6,11,12,5,1,1,0,0,0,2,5,11,12,5,1,3,3,7,0,0,9,4,0,0,0,0.960352,0.823599,CSGO-HBz8G-fnZTD-H3L3s-etmrY-AO6FP,4,0,78b35a05e1f27c73
skullz,76561198118646644,51,FURIA,19,9,19,14,73,1.000000,79.310349,90.344826,0.655172,0.655172,5.310345,2,-1,0,0,0,0,0,0,2620,521,154,3,6,11,12,5,1,1,0,0,0,2,5,11,12,5,2,5,6,4,0,0,11,1,2,0,0,1.177583,0.969427,CSGO-ufZUO-V27Te-WQRmC-LhG9C-6AU8N,0,0,78b35a05e1f27c73
mezii,76561197973140692,59,Vitality,21,10,17,16,76,1.235294,72.413788,95.517242,0.724138,0.586207,9.482759,5,-1,0,0,0,3,0,0,2770,407,275,1,4,9,10,3,1,1,0,0,0,0,3,9,10,3,1,1,4,5,0,0,5,3,2,1,0,1.243586,1.243469,CSGO-iODdT-J3Bct-GcJPi-Ejrxd-Y2hWA,4,0,78b35a05e1f27c73
Spinx,76561198063336407,50,Vitality,23,3,20,10,43,1.150000,75.862068,67.275864,0.793103,0.689655,5.137931,2,-1,0,0,0,0,0,0,1951,428,149,6,9,14,15,8,1,1,0,0,0,5,8,14,15,8,3,3,5,6,0,1,10,3,1,1,0,1.158821,1.156477,CSGO-7dqxH-3n2pw-4dFz5-uMxfU-hiA6Q,1,0,78b35a05e1f27c73
" flameZ",76561197978835160,33,Vitality,15,5,19,8,53,0.789474,82.758621,57.586208,0.517241,0.655172,5.310345,1,-1,0,0,0,0,0,0,1670,312,154,2,5,10,11,4,1,1,0,0,0,1,4,10,11,4,6,6,2,7,0,2,11,2,0,0,0,0.964967,0.754176,CSGO-ANFqt-s6dDk-cZGKb-dMXSu-wzUrC,3,0,78b35a05e1f27c73
FalleN,76561197960690195,52,FURIA,16,3,18,4,25,0.888889,68.965515,55.551723,0.551724,0.620690,0.965517,4,-1,0,0,0,5,0,0,1611,120,28,5,8,13,14,7,3,3,2,2,2,2,5,11,12,5,3,1,5,4,0,0,7,3,1,0,0,0.899077,0.891196,CSGO-x9fLs-qNrwm-dUTGU-VudAL-FYkoE,3,0,78b35a05e1f27c73
" ZywOo",76561198113666193,67,Vitality,24,7,11,8,33,2.181818,86.206894,90.551727,0.827586,0.379310,3.862069,5,-1,0,0,0,3,0,0,2626,188,112,3,6,11,12,5,1,1,0,0,0,2,5,11,12,5,5,1,5,0,0,0,11,2,3,0,0,1.517749,1.419102,CSGO-2TPTe-6w6XF-H4ViG-aPxbP-aUeuB,2,0,78b35a05e1f27c73
KSCERATO,76561198058500492,48,FURIA,20,2,22,8,40,0.909091,55.172413,76.724136,0.689655,0.758621,0.862069,4,-1,0,0,0,2,0,0,2225,412,25,9,12,17,18,11,1,1,0,0,0,8,11,17,18,11,2,0,5,3,0,0,8,2,1,0,1,0.908419,1.073650,CSGO-iXZ8X-WqbQJ-ACEtz-oBZVi-5Kk9Q,2,0,78b35a05e1f27c73
