frame,tick,round,opponents,side,won,steamid,name,survived,kill_count,match checksum
7911,6673,1,2,3,0,76561198184153575,JBa,0,1,8f9b843b6ca827f0
9802,8369,1,1,2,1,76561198316706174,Tauson,1,1,8f9b843b6ca827f0
18536,15355,2,4,3,0,76561197975129851,Sonic,0,0,8f9b843b6ca827f0
24939,20251,3,4,3,0,76561198342718168,susp,0,0,8f9b843b6ca827f0
31276,25045,4,3,2,0,76561198316706174,Tauson,0,1,8f9b843b6ca827f0
42701,34243,5,2,2,0,76561198014259134,FL4MUS,0,0,8f9b843b6ca827f0
49551,39691,6,4,2,0,76561198316706174,Tauson,0,1,8f9b843b6ca827f0
55600,44479,7,5,2,0,76561199009468655,ztr,0,1,8f9b843b6ca827f0
63474,50874,8,2,2,0,76561198155754447,volt,0,0,8f9b843b6ca827f0
79215,63636,9,3,3,0,76561197981849043,stanislaw,0,0,8f9b843b6ca827f0
84842,67958,10,2,3,0,76561197981849043,stanislaw,0,1,8f9b843b6ca827f0
86953,69789,10,1,2,1,76561198014259134,FL4MUS,1,1,8f9b843b6ca827f0
98805,78838,11,3,3,0,76561198184153575,JBa,1,0,8f9b843b6ca827f0
106998,85307,12,3,3,0,76561197975129851,Sonic,0,1,8f9b843b6ca827f0
117173,93962,13,4,2,0,76561197975129851,Sonic,0,0,8f9b843b6ca827f0
132417,106042,14,4,2,0,76561197981849043,stanislaw,0,0,8f9b843b6ca827f0
142287,114248,15,3,2,0,76561197975129851,Sonic,1,2,8f9b843b6ca827f0
143660,115440,15,1,3,1,76561198014259134,FL4MUS,1,0,8f9b843b6ca827f0
152912,122694,16,2,2,0,76561198342718168,susp,0,0,8f9b843b6ca827f0
164692,131910,17,5,2,0,76561198408199043,phzy,0,0,8f9b843b6ca827f0
172237,137753,18,4,2,0,76561198184153575,JBa,0,0,8f9b843b6ca827f0
