number,start tick,start frame,freezetime end tick,freezetime end frame,end tick,end frame,end officially tick,end officially frame,team a name,team b name,score team a,score team b,team a side,team b side,team a start money,team b start money,team a equipment value,team b equipment value,team a money spent,team b money spent,team a economy type,team b economy type,duration,end reason,winner name,winner side,overtime number,match checksum
1,1017,1266,5989,7499,9783,11871,10231,12409,paiN Gaming,BIG,1,0,3,2,4000,4000,4200,4400,3400,3400,pistol,pistol,135275,8,paiN Gaming,3,0,dbbf762636f7a70d
2,10231,12409,11511,14160,16158,19524,16606,20041,paiN Gaming,BIG,2,0,3,2,18350,10400,20600,1000,18000,0,semi,eco,90757,8,paiN Gaming,3,0,dbbf762636f7a70d
3,16606,20041,17886,21884,22780,27695,23228,28247,paiN Gaming,BIG,2,1,3,2,18400,22700,25850,22500,10300,21500,full,full,97632,1,BIG,2,0,dbbf762636f7a70d
4,23228,28247,24508,30042,30529,37138,30977,37664,paiN Gaming,BIG,2,2,3,2,15700,19900,23500,24600,14450,7000,full,full,113411,9,BIG,2,0,dbbf762636f7a70d
5,30977,37664,32257,39438,37534,45649,37982,46167,paiN Gaming,BIG,2,3,3,2,11650,30650,1700,23250,900,13550,eco,full,101854,1,BIG,2,0,dbbf762636f7a70d
6,37982,46167,39262,47986,43466,53003,43914,53523,paiN Gaming,BIG,2,4,3,2,23350,37300,25600,22950,21600,12100,full,full,87198,1,BIG,2,0,dbbf762636f7a70d
7,46173,56353,47453,58073,51570,63016,52018,63553,paiN Gaming,BIG,2,5,3,2,16850,44500,13350,27550,8200,13950,semi,full,84991,9,BIG,2,0,dbbf762636f7a70d
8,52018,63553,53298,65440,60238,73542,60686,74065,paiN Gaming,BIG,2,6,3,2,26250,48300,27150,27450,25650,13050,full,full,127417,9,BIG,2,0,dbbf762636f7a70d
9,60686,74065,61966,75938,69088,84251,69536,84776,paiN Gaming,BIG,3,6,3,2,18800,53300,9750,27450,9150,22950,semi,full,129930,8,paiN Gaming,3,0,dbbf762636f7a70d
10,69536,84776,70816,86642,78626,95824,79074,96347,paiN Gaming,BIG,4,6,3,2,28600,37450,28350,27450,13700,26650,full,full,140925,7,paiN Gaming,3,0,dbbf762636f7a70d
11,81510,99621,82790,101319,89994,109843,90442,110380,paiN Gaming,BIG,5,6,3,2,33900,24600,30400,25750,25350,20750,full,full,130389,8,paiN Gaming,3,0,dbbf762636f7a70d
12,90442,110380,91722,112226,94846,116119,98334,120026,paiN Gaming,BIG,6,6,3,2,26100,16550,31250,16100,21900,15500,full,force-buy,73205,8,paiN Gaming,3,0,dbbf762636f7a70d
13,98334,120026,100030,122173,103498,126144,103946,126663,paiN Gaming,BIG,7,6,2,3,4000,4000,4250,4000,3450,3400,pistol,pistol,78039,9,paiN Gaming,2,0,dbbf762636f7a70d
14,103946,126663,105226,128438,112586,137071,113034,137621,paiN Gaming,BIG,7,7,2,3,18300,11000,18900,10650,17800,10050,semi,force-buy,132762,12,BIG,3,0,dbbf762636f7a70d
15,113034,137621,114314,139530,119560,145629,120008,146166,paiN Gaming,BIG,7,8,2,3,6400,19300,9700,23550,6300,14200,force-buy,full,102148,8,BIG,3,0,dbbf762636f7a70d
16,120008,146166,121288,147876,123413,150483,123861,151033,paiN Gaming,BIG,7,9,2,3,10500,23150,1500,25450,500,16350,eco,full,55066,8,BIG,3,0,dbbf762636f7a70d
17,123861,151033,125141,152979,134417,164056,134865,164583,paiN Gaming,BIG,8,9,2,3,22300,25250,22700,29300,21900,9600,full,full,166118,1,paiN Gaming,2,0,dbbf762636f7a70d
18,134865,164583,136145,166451,145696,177868,146144,178399,paiN Gaming,BIG,9,9,2,3,19400,22750,27450,26350,8700,20850,full,full,169460,1,paiN Gaming,2,0,dbbf762636f7a70d
19,148163,181054,149443,182910,157149,191980,157597,192522,paiN Gaming,BIG,10,9,2,3,29700,12300,27450,5850,19900,300,full,semi,139369,9,paiN Gaming,2,0,dbbf762636f7a70d
20,157597,192522,158877,194357,163994,200477,164442,201008,paiN Gaming,BIG,11,9,2,3,27650,24000,27350,24700,5400,23500,full,full,101472,9,paiN Gaming,2,0,dbbf762636f7a70d
21,164442,201008,165722,202854,169196,206946,169644,207490,paiN Gaming,BIG,12,9,2,3,40300,15300,27850,6950,8100,6750,full,semi,75743,9,paiN Gaming,2,0,dbbf762636f7a70d
22,171843,210435,173123,212354,179830,220382,180278,220909,paiN Gaming,BIG,12,10,2,3,50250,25850,28150,26100,8000,25300,full,full,126881,8,BIG,3,0,dbbf762636f7a70d
23,182770,224119,184050,225994,191662,234947,191662,234947,paiN Gaming,BIG,13,10,2,3,40650,16250,27450,24050,26650,17150,full,full,138119,9,paiN Gaming,2,0,dbbf762636f7a70d
