name,steamid,score,team name,kills,assists,deaths,headshots,hs %,k/d,kast,avg damages per round,avg kills per round,avg death per round,utility_damage_per_round,mvp,rank type,rank,old rank,win count,bomb planted,bomb defused,hostage rescued,health damage,armor damage,utility damage,1v1,1v2,1v3,1v4,1v5,1v1 won,1v2 won,1v3 won,1v4 won,1v5 won,1v1 lost,1v2 lost,1v3 lost,1v4 lost,1v5 lost,first kill,first death,trade kill,trade death,first trade kill,first trade death,1k,2k,3k,4k,5k,htlv 2,htlv,crosshair share code,color,inspect weapon count,match checksum
Mzinho,76561198838822582,39,The MongolZ,18,3,18,12,66,1.000000,81.818184,88.045456,0.818182,0.818182,2.590909,0,-1,0,0,0,0,0,0,1937,369,57,4,6,10,9,4,2,0,0,0,0,2,6,10,9,4,4,2,2,7,0,1,9,3,1,0,0,1.225226,0.990487,CSGO-CKMeZ-9ufhY-kNsQU-BS9MO-TpNkO,2,0,4267d9c850749520
Senzu,76561198920720017,22,The MongolZ,9,3,16,8,88,0.562500,59.090908,50.590908,0.409091,0.727273,1.136364,0,-1,0,0,0,0,0,0,1113,138,25,4,6,10,9,4,2,0,0,0,0,2,6,10,9,4,0,4,5,2,0,0,7,1,0,0,0,0.634316,0.591211,CSGO-iopEq-o7dEz-ue8Bc-Kxzf9-F6FyB,3,0,4267d9c850749520
910,76561199203563345,43,The MongolZ,18,2,16,5,27,1.125000,63.636364,79.772728,0.818182,0.727273,0.000000,7,-1,0,0,0,2,0,0,1755,151,0,5,7,11,10,5,3,1,1,1,1,2,6,10,9,4,3,1,3,4,0,1,4,4,2,0,0,1.109943,1.170303,CSGO-M2rA2-pdMmu-ZW93R-XO5cv-hif4D,0,0,4267d9c850749520
Jimpphat,76561198855375325,54,MOUZ,21,8,16,9,42,1.312500,95.454544,115.363640,0.954545,0.727273,4.818182,4,-1,0,0,0,1,0,0,2538,314,106,4,6,10,9,4,2,0,0,0,0,2,6,10,9,4,2,0,3,5,0,0,7,7,0,0,0,1.601141,1.205135,CSGO-OUHO2-bWakt-2EThQ-JJisR-6sWPA,3,0,4267d9c850749520
bLitz,76561198959824088,28,The MongolZ,13,2,17,7,53,0.764706,63.636364,66.681816,0.590909,0.772727,1.681818,1,-1,0,0,0,0,0,0,1467,236,37,4,6,10,9,4,2,0,0,0,0,2,6,10,9,4,4,2,3,3,0,0,7,3,0,0,0,0.847390,0.758677,CSGO-JqzpU-Abikp-qcTTG-bcmmB-4ZywQ,1,0,4267d9c850749520
torzsi,76561198355739212,40,MOUZ,16,0,10,7,43,1.600000,81.818184,72.772728,0.727273,0.454545,0.909091,1,-1,0,0,0,1,0,0,1601,96,20,4,6,10,9,4,2,0,0,0,0,2,6,10,9,4,3,1,3,2,0,0,12,0,0,1,0,1.277974,1.211934,CSGO-iopEq-o7dEz-ue8Bc-Kxzf9-F6FyB,0,0,4267d9c850749520
xertioN,76561198193174134,39,MOUZ,17,3,14,9,52,1.214286,68.181816,72.909088,0.772727,0.636364,4.500000,3,-1,0,0,0,0,0,0,1604,286,99,3,5,9,8,3,2,0,0,0,0,1,5,9,8,3,4,5,2,2,0,1,8,3,1,0,0,1.134847,1.101211,CSGO-NN5WD-xrPuZ-H2zGG-6NTfb-LYqhH,1,0,4267d9c850749520
Techno4K,76561198966340160,25,The MongolZ,9,4,17,6,66,0.529412,63.636364,42.227272,0.409091,0.772727,1.954545,1,-1,0,0,0,1,0,0,929,189,43,7,9,13,12,7,2,0,0,0,0,5,9,13,12,7,0,2,2,4,0,1,5,2,0,0,0,0.621040,0.580402,CSGO-s5Qbj-nvF89-cJjDd-mRdSG-5Yt4N,4,0,4267d9c850749520
Brollan,76561198138828475,41,MOUZ,17,5,13,12,70,1.307692,81.818184,82.681816,0.772727,0.590909,3.500000,1,-1,0,0,0,0,0,0,1819,262,77,3,5,9,8,3,2,0,0,0,0,1,5,9,8,3,0,4,7,2,0,1,8,3,1,0,0,1.298945,1.138386,CSGO-QOS5y-kyeKF-7ExW2-ZH3K8-dv6KQ,2,0,4267d9c850749520
siuhy,76561198150673360,44,MOUZ,13,7,14,4,30,0.928571,81.818184,51.454544,0.590909,0.636364,0.363636,4,-1,0,0,0,2,2,0,1132,243,8,5,7,11,10,5,3,1,1,1,1,2,6,10,9,4,2,1,1,7,0,0,7,3,0,0,0,1.026700,0.870203,CSGO-Jhfkc-4UpR6-DJftC-VfGek-pL3ED,4,0,4267d9c850749520
