number,start tick,start frame,freezetime end tick,freezetime end frame,end tick,end frame,end officially tick,end officially frame,team a name,team b name,score team a,score team b,team a side,team b side,team a start money,team b start money,team a equipment value,team b equipment value,team a money spent,team b money spent,team a economy type,team b economy type,duration,end reason,winner name,winner side,overtime number,match checksum
1,1018,1344,2712,3698,5546,7063,5994,7621,MOUZ,FaZe Clan,1,0,3,2,4000,4000,5450,4400,3550,3400,pistol,pistol,70846,8,MOUZ,3,0,c41bd8610a8ab9b6
2,5994,7621,7274,9608,11718,15065,12166,15607,MOUZ,FaZe Clan,2,0,3,2,18200,10100,20550,9550,16850,9550,semi,force-buy,92215,8,MOUZ,3,0,c41bd8610a8ab9b6
3,12166,15607,13446,17501,22984,28615,23432,29155,MOUZ,FaZe Clan,2,1,3,2,20000,13450,23950,6500,14050,5700,full,semi,161141,1,FaZe Clan,2,0,c41bd8610a8ab9b6
4,23432,29155,24712,31224,33683,41624,34131,42163,MOUZ,FaZe Clan,2,2,3,2,14450,26450,23150,23750,14250,22750,full,full,154464,9,FaZe Clan,2,0,c41bd8610a8ab9b6
5,34131,42163,35411,44110,43915,54066,44363,54616,MOUZ,FaZe Clan,2,3,3,2,10600,22050,1200,23850,200,15150,eco,full,147452,1,FaZe Clan,2,0,c41bd8610a8ab9b6
6,46736,58089,48016,60113,52892,66086,53340,66652,MOUZ,FaZe Clan,2,4,3,2,22700,26500,23700,25400,22400,9450,full,full,99065,9,FaZe Clan,2,0,c41bd8610a8ab9b6
7,53340,66652,54620,68592,59831,74943,60279,75551,MOUZ,FaZe Clan,2,5,3,2,15100,35100,5750,25600,5750,7700,semi,full,102707,1,FaZe Clan,2,0,c41bd8610a8ab9b6
8,60279,75551,61559,77502,68729,86174,69177,86711,MOUZ,FaZe Clan,3,5,3,2,26350,46100,28050,25800,24550,4600,full,full,131596,7,MOUZ,3,0,c41bd8610a8ab9b6
9,69177,86711,70457,88765,76779,96554,77227,97127,MOUZ,FaZe Clan,4,5,3,2,20900,52350,28250,25400,16500,24400,full,full,121933,8,MOUZ,3,0,c41bd8610a8ab9b6
10,79211,99844,80491,101788,88857,111767,89305,112338,MOUZ,FaZe Clan,4,6,3,2,21950,37450,30200,25400,9100,24400,full,full,147700,1,FaZe Clan,2,0,c41bd8610a8ab9b6
11,91767,115879,93047,117791,101343,127837,101791,128394,MOUZ,FaZe Clan,4,7,3,2,25450,31750,30250,25500,17800,12400,full,full,148134,9,FaZe Clan,2,0,c41bd8610a8ab9b6
12,101791,128394,103071,130467,106622,134948,110110,138855,MOUZ,FaZe Clan,4,8,3,2,22450,37400,23050,26100,22050,10650,full,full,81190,9,FaZe Clan,2,0,c41bd8610a8ab9b6
13,110110,138855,111806,141329,117468,147915,117916,148462,MOUZ,FaZe Clan,5,8,2,3,4000,4000,5100,4750,3400,3550,pistol,pistol,112234,1,MOUZ,2,0,c41bd8610a8ab9b6
14,117916,148462,119196,150540,125159,157655,125607,158213,MOUZ,FaZe Clan,6,8,2,3,19600,9950,20550,9350,18600,8600,full,force-buy,113881,9,MOUZ,2,0,c41bd8610a8ab9b6
15,125607,158213,126887,160316,129540,163538,129988,164128,MOUZ,FaZe Clan,7,8,2,3,19050,14550,23150,3650,14350,3450,full,eco,65965,9,MOUZ,2,0,c41bd8610a8ab9b6
16,129988,164128,131268,166040,138060,174056,138508,174583,MOUZ,FaZe Clan,8,8,2,3,23050,25600,25300,26550,5500,25350,full,full,122986,9,MOUZ,2,0,c41bd8610a8ab9b6
17,140880,177796,142160,179661,149904,188823,150352,189390,MOUZ,FaZe Clan,9,8,2,3,35600,18450,27550,10950,21000,10050,full,semi,136600,1,MOUZ,2,0,c41bd8610a8ab9b6
18,150352,189390,151632,191260,158992,200105,159440,200643,MOUZ,FaZe Clan,9,9,2,3,33000,26000,27650,26800,8900,19150,full,full,132735,12,FaZe Clan,3,0,c41bd8610a8ab9b6
19,159440,200643,160720,202574,166702,209844,167150,210408,MOUZ,FaZe Clan,9,10,2,3,30000,24500,27450,29300,22550,10850,full,full,113980,8,FaZe Clan,3,0,c41bd8610a8ab9b6
20,169551,213789,170831,215479,173941,219319,174389,219871,MOUZ,FaZe Clan,9,11,2,3,17650,31400,9700,30400,9300,18500,semi,full,68504,8,FaZe Clan,3,0,c41bd8610a8ab9b6
21,174389,219871,175669,221808,182927,230711,183375,231254,MOUZ,FaZe Clan,9,12,2,3,20650,30450,21500,31150,20100,10100,full,full,134284,8,FaZe Clan,3,0,c41bd8610a8ab9b6
22,183375,231254,184655,233235,189272,238783,189720,239357,MOUZ,FaZe Clan,10,12,2,3,15650,38100,16250,30350,15050,16400,force-buy,full,93268,1,MOUZ,2,0,c41bd8610a8ab9b6
23,189720,239357,191000,241354,197402,249138,197402,249138,MOUZ,FaZe Clan,10,13,2,3,17700,28050,27950,28900,13600,18700,full,full,121165,8,FaZe Clan,3,0,c41bd8610a8ab9b6
