name,steamid,score,team name,kills,assists,deaths,headshots,hs %,k/d,kast,avg damages per round,avg kills per round,avg death per round,utility_damage_per_round,mvp,rank type,rank,old rank,win count,bomb planted,bomb defused,hostage rescued,health damage,armor damage,utility damage,1v1,1v2,1v3,1v4,1v5,1v1 won,1v2 won,1v3 won,1v4 won,1v5 won,1v1 lost,1v2 lost,1v3 lost,1v4 lost,1v5 lost,first kill,first death,trade kill,trade death,first trade kill,first trade death,1k,2k,3k,4k,5k,htlv 2,htlv,crosshair share code,color,inspect weapon count,match checksum
Jimpphat,76561198855375325,30,MOUZ,10,1,14,3,30,0.714286,85.000000,53.349998,0.500000,0.700000,0.800000,0,-1,0,0,0,3,0,0,1067,147,16,7,9,8,10,8,1,1,1,0,0,6,8,7,10,8,2,2,2,5,0,1,11,0,0,0,0,0.916787,0.677605,CSGO-OUHO2-bWakt-2EThQ-JJisR-6sWPA,2,0,d538f36cb94c95e3
Brollan,76561198138828475,31,MOUZ,9,3,17,4,44,0.529412,55.000000,57.900002,0.450000,0.850000,3.850000,3,-1,0,0,0,3,0,0,1158,236,77,3,5,4,6,4,1,1,1,0,0,2,4,3,6,4,3,0,4,4,0,0,6,0,1,0,0,0.599158,0.585661,CSGO-QOS5y-kyeKF-7ExW2-ZH3K8-dv6KQ,4,0,d538f36cb94c95e3
magixx,76561199063238565,35,Team Spirit,12,6,8,5,41,1.500000,95.000000,74.750000,0.600000,0.400000,11.650000,2,-1,0,0,0,1,0,0,1495,308,233,4,6,5,7,5,1,1,1,0,0,3,5,4,7,5,1,1,4,3,0,0,8,2,0,0,0,1.329477,1.050016,CSGO-9vKLy-OAOok-Yrj2D-6t3oQ-7T8SA,1,0,d538f36cb94c95e3
torzsi,76561198355739212,35,MOUZ,13,2,14,7,53,0.928571,65.000000,57.549999,0.650000,0.700000,0.000000,1,-1,0,0,0,0,0,0,1151,106,0,9,11,10,12,10,2,2,2,1,1,7,9,8,11,9,0,3,3,3,0,1,10,0,1,0,0,0.918859,0.875438,CSGO-iopEq-o7dEz-ue8Bc-Kxzf9-F6FyB,0,0,d538f36cb94c95e3
sh1ro,76561198081484775,44,Team Spirit,18,4,10,7,38,1.800000,85.000000,78.300003,0.900000,0.500000,6.750000,1,-1,0,0,0,1,1,0,1566,173,135,4,6,5,7,5,1,1,1,0,0,3,5,4,7,5,4,1,3,4,0,1,2,8,0,0,0,1.463885,1.392898,CSGO-AZQd3-kDODr-psst2-hWv7L-TpNkO,4,0,d538f36cb94c95e3
donk,76561198386265483,46,Team Spirit,19,6,14,11,57,1.357143,90.000000,99.050003,0.950000,0.700000,5.950000,3,-1,0,0,0,0,0,0,1981,253,119,4,6,5,7,5,1,1,1,0,0,3,5,4,7,5,4,2,2,6,0,1,6,3,1,1,0,1.513384,1.387115,CSGO-jwRaH-LJv6A-tneiy-doXxF-s5eyC,2,0,d538f36cb94c95e3
siuhy,76561198150673360,36,MOUZ,12,10,16,6,50,0.750000,65.000000,84.349998,0.600000,0.800000,3.550000,2,-1,0,0,0,2,0,0,1687,260,71,5,7,6,8,6,2,2,2,1,1,3,5,4,7,5,1,2,2,1,0,0,6,3,0,0,0,0.947962,0.751878,CSGO-Jhfkc-4UpR6-DJftC-VfGek-pL3ED,3,0,d538f36cb94c95e3
chopper,76561198045898864,41,Team Spirit,15,5,11,7,46,1.363636,70.000000,83.550003,0.750000,0.550000,1.400000,5,-1,0,0,0,1,2,0,1671,315,28,5,7,6,8,6,2,2,2,1,1,3,5,4,7,5,2,2,2,3,0,0,4,4,1,0,0,1.219871,1.197678,CSGO-DDMKA-7f8Le-z3na4-y3N5v-BWRZQ,0,0,d538f36cb94c95e3
zont1x,76561198995880877,38,Team Spirit,13,4,11,5,38,1.181818,75.000000,72.050003,0.650000,0.550000,3.700000,2,-1,0,0,0,2,0,0,1441,263,74,5,7,6,8,6,1,1,1,0,0,4,6,5,8,6,1,2,6,1,0,0,7,3,0,0,0,1.128156,0.998116,CSGO-iFmqr-NWMkU-Q38iA-iC6Ru-RPNMB,3,0,d538f36cb94c95e3
xertioN,76561198193174134,25,MOUZ,9,5,17,3,33,0.529412,60.000004,68.849998,0.450000,0.850000,7.200000,1,-1,0,0,0,0,0,0,1377,252,144,6,8,7,9,7,1,1,1,0,0,5,7,6,9,7,2,5,3,3,0,2,5,2,0,0,0,0.680660,0.556657,CSGO-NN5WD-xrPuZ-H2zGG-6NTfb-LYqhH,1,0,d538f36cb94c95e3
