number,start tick,start frame,freezetime end tick,freezetime end frame,end tick,end frame,end officially tick,end officially frame,team a name,team b name,score team a,score team b,team a side,team b side,team a start money,team b start money,team a equipment value,team b equipment value,team a money spent,team b money spent,team a economy type,team b economy type,duration,end reason,winner name,winner side,overtime number,match checksum
1,1018,1283,2712,3715,6584,8189,7032,8736,MOUZ,Team Spirit,0,1,3,2,4000,4000,4350,4300,3550,3300,pistol,pistol,85473,9,Team Spirit,2,0,ab30e6c6bb29f880
2,7032,8736,8312,10742,13435,16987,13883,17509,MOUZ,Team Spirit,0,2,3,2,10550,18750,12550,18600,10050,17500,force-buy,semi,102120,9,Team Spirit,2,0,ab30e6c6bb29f880
3,13883,17509,15163,19441,19719,24807,20167,25364,MOUZ,Team Spirit,0,3,3,2,13700,19900,2800,19700,2400,15500,eco,semi,90325,9,Team Spirit,2,0,ab30e6c6bb29f880
4,20167,25364,21447,27282,24560,31202,25008,31734,MOUZ,Team Spirit,0,4,3,2,26100,22750,26750,22550,25550,8500,full,full,72255,9,Team Spirit,2,0,ab30e6c6bb29f880
5,25008,31734,26288,33666,33683,42545,34131,43103,MOUZ,Team Spirit,0,5,3,2,18250,32900,6800,25700,6800,15150,semi,full,133804,1,Team Spirit,2,0,ab30e6c6bb29f880
6,36324,46082,37604,47991,44964,56778,45412,57290,MOUZ,Team Spirit,1,5,3,2,28750,37050,28450,27650,26400,9000,full,full,132381,12,MOUZ,3,0,ab30e6c6bb29f880
7,45412,57290,46692,59208,54881,68958,55329,69511,MOUZ,Team Spirit,2,5,3,2,19200,34050,29100,26950,13000,22550,full,full,144411,7,MOUZ,3,0,ab30e6c6bb29f880
8,57587,72733,58867,74678,66519,83834,66967,84350,MOUZ,Team Spirit,2,6,3,2,25300,25200,29900,22350,18700,21650,full,full,137393,1,Team Spirit,2,0,ab30e6c6bb29f880
9,66967,84350,68247,86320,74900,94315,75348,94842,MOUZ,Team Spirit,2,7,3,2,19000,22850,23850,26850,18650,12400,full,full,123333,9,Team Spirit,2,0,ab30e6c6bb29f880
10,75348,94842,76628,96779,83893,105592,84341,106142,MOUZ,Team Spirit,3,7,3,2,15350,28300,5050,25200,5050,19700,semi,full,133049,8,MOUZ,3,0,ab30e6c6bb29f880
11,86600,109262,87880,111129,94042,118487,94490,119046,MOUZ,Team Spirit,3,8,3,2,28050,16200,28650,16150,21300,15150,full,force-buy,114175,1,Team Spirit,2,0,ab30e6c6bb29f880
12,96657,122063,97937,123957,100780,127553,104268,131478,MOUZ,Team Spirit,3,9,3,2,19350,20050,25400,25600,19100,13800,full,full,67948,9,Team Spirit,2,0,ab30e6c6bb29f880
13,104268,131478,105964,133837,110061,138692,110509,139229,MOUZ,Team Spirit,3,10,2,3,4000,4000,4350,4550,3350,3450,pistol,pistol,89285,7,Team Spirit,3,0,ab30e6c6bb29f880
14,110509,139229,111789,141246,120060,151239,120508,151776,MOUZ,Team Spirit,4,10,2,3,14350,19850,14600,21250,14000,19100,force-buy,semi,148644,1,MOUZ,2,0,ab30e6c6bb29f880
15,120508,151776,130030,163991,136435,171494,136883,172026,MOUZ,Team Spirit,4,11,2,3,19350,7750,23300,11050,5750,7300,full,force-buy,244043,8,Team Spirit,3,0,ab30e6c6bb29f880
16,139257,175399,140537,177318,142541,179971,142989,180509,MOUZ,Team Spirit,4,12,2,3,21500,18200,21900,24300,20900,15700,full,full,56586,8,Team Spirit,3,0,ab30e6c6bb29f880
17,142989,180509,144269,182356,147868,186884,147868,186884,MOUZ,Team Spirit,4,13,2,3,13000,25200,10300,25750,10300,13100,force-buy,full,78901,8,Team Spirit,3,0,ab30e6c6bb29f880
