name,steamid,score,team name,kills,assists,deaths,headshots,hs %,k/d,kast,avg damages per round,avg kills per round,avg death per round,utility_damage_per_round,mvp,rank type,rank,old rank,win count,bomb planted,bomb defused,hostage rescued,health damage,armor damage,utility damage,1v1,1v2,1v3,1v4,1v5,1v1 won,1v2 won,1v3 won,1v4 won,1v5 won,1v1 lost,1v2 lost,1v3 lost,1v4 lost,1v5 lost,first kill,first death,trade kill,trade death,first trade kill,first trade death,1k,2k,3k,4k,5k,htlv 2,htlv,crosshair share code,color,inspect weapon count,match checksum
ropz,76561197991272318,13,FaZe Clan,5,0,13,2,40,0.384615,29.411766,39.294117,0.294118,0.764706,1.823529,1,-1,0,0,0,1,0,0,668,122,31,6,9,8,7,8,2,0,0,0,0,4,9,8,7,8,1,3,1,0,0,0,2,0,1,0,0,0.248600,0.540534,CSGO-nCfX7-54ue9-aC5eV-6Womf-Q6izO,3,0,ec6d6c73b46d11c0
malbsMd,76561198080703143,30,G2 Esports,10,6,10,6,60,1.000000,76.470589,73.058823,0.588235,0.588235,8.235294,4,-1,0,0,0,2,0,0,1242,275,140,2,5,4,3,4,2,0,0,0,0,0,5,4,3,4,4,1,2,3,0,0,4,3,0,0,0,1.083595,0.930595,CSGO-MQYLm-nK5pN-DtXZW-KkmSV-OP3ED,3,0,ec6d6c73b46d11c0
rain,76561197997351207,22,FaZe Clan,10,0,13,6,60,0.769231,64.705887,64.117645,0.588235,0.764706,2.647059,0,-1,0,0,0,0,0,0,1090,214,45,3,6,5,4,5,2,0,0,0,0,1,6,5,4,5,0,2,3,1,0,0,10,0,0,0,0,0.839899,0.683904,CSGO-tNWWr-MOtwa-8qhDR-XVEwB-5Yt4N,2,0,ec6d6c73b46d11c0
huNter,76561198012872053,25,G2 Esports,8,7,10,5,62,0.800000,76.470589,70.411766,0.470588,0.588235,7.235294,2,-1,0,0,0,1,1,0,1197,173,123,2,5,4,3,4,2,0,0,0,0,0,5,4,3,4,0,0,1,4,0,0,3,1,1,0,0,0.979298,0.866423,CSGO-PZMw7-D5PwS-joxsM-L2p4W-JK5mA,0,0,ec6d6c73b46d11c0
" karrigan",76561197989430253,24,FaZe Clan,8,5,15,3,37,0.533333,70.588234,61.352940,0.470588,0.882353,9.705882,1,-1,0,0,0,1,0,0,1043,108,165,2,5,4,3,4,2,0,0,0,0,0,5,4,3,4,1,5,1,7,0,2,4,2,0,0,0,0.738913,0.557635,CSGO-yfcfw-3ehpF-6xj4X-PvrDQ-Rx6KQ,0,0,ec6d6c73b46d11c0
m0NESY,76561198074762801,52,G2 Esports,19,5,8,12,63,2.375000,94.117645,117.941177,1.117647,0.470588,9.823529,4,-1,0,0,0,2,1,0,2005,373,167,6,9,8,7,8,3,1,1,1,1,3,8,7,6,7,4,0,3,4,0,0,3,3,2,1,0,1.870466,1.878591,CSGO-wAD3c-ykt5L-zvZ98-vBisR-6sWPA,2,0,ec6d6c73b46d11c0
broky,76561198201620490,39,FaZe Clan,12,6,13,5,41,0.923077,70.588234,92.647057,0.705882,0.764706,1.058824,1,-1,0,0,0,3,0,0,1575,233,18,6,9,8,7,8,2,0,0,0,0,4,9,8,7,8,2,1,5,2,0,0,7,1,1,0,0,1.110982,0.918683,CSGO-upNTN-NUqpt-akG7Y-zeN4a-xvSyL,1,0,ec6d6c73b46d11c0
frozen,76561198068422762,25,FaZe Clan,11,4,15,6,54,0.733333,64.705887,75.647057,0.647059,0.882353,12.941176,1,-1,0,0,0,0,0,0,1286,241,220,6,9,8,7,8,2,0,0,0,0,4,9,8,7,8,1,1,2,4,0,0,4,2,1,0,0,0.888383,0.807440,CSGO-SwysG-uevv9-aL4m2-czGPr-vSVaK,4,0,ec6d6c73b46d11c0
NiKo,76561198041683378,33,G2 Esports,14,4,9,7,50,1.555556,94.117645,76.882355,0.823529,0.529412,6.176471,1,-1,0,0,0,0,0,0,1307,238,105,3,6,5,4,5,3,1,1,1,1,0,5,4,3,4,3,2,2,3,0,1,8,3,0,0,0,1.447654,1.175292,CSGO-AuBGo-h8EqX-4kNpU-Z2WvZ-8YEBM,4,0,ec6d6c73b46d11c0
Snax,76561197982141573,42,G2 Esports,18,3,9,5,27,2.000000,64.705887,89.058823,1.058824,0.529412,2.941176,2,-1,0,0,0,0,0,0,1514,315,50,2,5,4,3,4,2,0,0,0,0,0,5,4,3,4,1,2,6,3,0,0,2,5,2,0,0,1.469426,1.644850,CSGO-6B6EF-qROBa-3Kqrw-GPV6P-3hbcP,1,0,ec6d6c73b46d11c0
