frame,tick,round,opponents,side,won,steamid,name,survived,kill_count,match checksum
6375,5192,1,3,3,0,76561198012872053,huNter,0,1,5d82c197f1fb3742
29381,24149,2,5,3,0,76561198041683378,NiKo,0,0,5d82c197f1fb3742
47387,38887,4,4,2,0,76561198047876970," Djoko",0,0,5d82c197f1fb3742
56475,46219,5,2,2,0,76561198045739761,Maka,0,1,5d82c197f1fb3742
56572,46301,5,1,3,1,76561198080703143,malbsMd,1,1,5d82c197f1fb3742
67948,55729,6,3,2,0,76561198045739761,Maka,0,0,5d82c197f1fb3742
76637,62494,7,5,2,0,76561198031890115,Lucky,0,0,5d82c197f1fb3742
83977,68283,8,3,3,0,76561198012872053,huNter,1,0,5d82c197f1fb3742
109035,88399,10,3,2,0,76561198045739761,Maka,1,0,5d82c197f1fb3742
124198,100681,11,2,2,1,76561198168198200,Ex3rcice,1,2,5d82c197f1fb3742
124249,100730,11,1,3,0,76561198074762801,m0NESY,0,0,5d82c197f1fb3742
131831,106682,12,4,3,0,76561198080703143,malbsMd,0,1,5d82c197f1fb3742
143439,116484,13,2,2,1,76561198012872053,huNter,0,0,5d82c197f1fb3742
151931,123234,14,4,3,0,76561198031890115,Lucky,0,1,5d82c197f1fb3742
157841,127851,15,5,3,0,76561198045739761,Maka,0,0,5d82c197f1fb3742
166321,134674,16,3,2,0,76561198074762801,m0NESY,0,1,5d82c197f1fb3742
190251,153899,18,2,3,0,76561198031890115,Lucky,0,0,5d82c197f1fb3742
198452,160874,19,5,3,0,76561198031890115,Lucky,1,0,5d82c197f1fb3742
224795,182959,21,2,2,1,76561197982141573,Snax,0,1,5d82c197f1fb3742
227052,184971,21,1,3,0,76561198179538505,Graviti,0,1,5d82c197f1fb3742
