name,steamid,score,team name,kills,assists,deaths,headshots,hs %,k/d,kast,avg damages per round,avg kills per round,avg death per round,utility_damage_per_round,mvp,rank type,rank,old rank,win count,bomb planted,bomb defused,hostage rescued,health damage,armor damage,utility damage,1v1,1v2,1v3,1v4,1v5,1v1 won,1v2 won,1v3 won,1v4 won,1v5 won,1v1 lost,1v2 lost,1v3 lost,1v4 lost,1v5 lost,first kill,first death,trade kill,trade death,first trade kill,first trade death,1k,2k,3k,4k,5k,htlv 2,htlv,crosshair share code,color,inspect weapon count,match checksum
Ex3rcice,76561198168198200,49,3DMAX,17,8,15,6,35,1.133333,79.166672,74.333336,0.708333,0.625000,3.125000,5,-1,0,0,0,2,1,0,1784,367,75,12,13,11,15,6,4,5,3,2,2,8,8,8,13,4,1,1,5,2,0,0,2,6,1,0,0,1.189615,1.116028,CSGO-4B6xt-PjHrh-3nQTX-wM2sS-xvkbN,2,0,acf6b139f56e98ab
" lux",76561198074017668,53,paiN Gaming,21,3,19,15,71,1.105263,66.666672,81.750000,0.875000,0.791667,0.875000,4,-1,0,0,0,2,0,0,1962,369,21,9,10,8,12,3,2,3,1,0,0,7,7,7,12,3,2,3,6,3,0,0,9,3,2,0,0,1.156583,1.118969,CSGO-xPVXN-4vAuq-HNmWV-Awctc-pL3ED,4,0,acf6b139f56e98ab
" Djoko",76561198047876970,38,3DMAX,15,3,18,9,60,0.833333,70.833328,66.958336,0.625000,0.750000,2.000000,1,-1,0,0,0,0,1,0,1607,227,48,6,7,5,9,0,2,3,1,0,0,4,4,4,9,0,2,3,1,6,0,2,6,3,1,0,0,0.945786,0.871664,CSGO-oNmvB-ONbiV-fBONR-LFQh2-8bBAA,0,0,acf6b139f56e98ab
Maka,76561198045739761,61,3DMAX,19,7,15,7,36,1.266667,79.166672,79.750000,0.791667,0.625000,3.333333,3,-1,0,0,0,5,0,0,1914,123,80,9,10,8,12,3,2,3,1,0,0,7,7,7,12,3,5,2,4,1,0,1,13,0,2,0,0,1.274825,1.113145,CSGO-vrhLU-ecBax-kTVL7-MYsK3-iNsuL,3,0,acf6b139f56e98ab
nqz,76561198350342505,46,paiN Gaming,16,4,16,3,18,1.000000,66.666672,69.500000,0.666667,0.666667,2.000000,2,-1,0,0,0,2,2,0,1668,174,48,8,9,7,11,2,3,4,2,1,1,5,5,5,10,1,3,2,2,2,0,0,10,3,0,0,0,1.008076,0.902123,CSGO-CPfiZ-oKQdb-KywDT-wRAOL-94GSQ,2,0,acf6b139f56e98ab
Lucky,76561198031890115,53,3DMAX,22,4,14,11,50,1.571429,75.000000,80.333336,0.916667,0.583333,3.833333,4,-1,0,0,0,0,2,0,1928,297,92,9,10,8,12,3,4,5,3,2,2,5,5,5,10,1,2,2,3,3,0,1,6,3,2,1,0,1.364068,1.469183,CSGO-qW2GL-L2XNG-9NYj9-5sq8G-HzQRO,1,0,acf6b139f56e98ab
biguzera,76561198015308884,35,paiN Gaming,14,12,18,7,50,0.777778,70.833328,75.166664,0.583333,0.750000,7.791667,0,-1,0,0,0,0,0,0,1804,305,187,8,9,7,11,2,2,3,1,0,0,6,6,6,11,2,1,3,2,3,0,1,10,2,0,0,0,0.973398,0.740174,CSGO-jxocX-Vi8B2-m6QSS-t5V3i-Q6izO,1,0,acf6b139f56e98ab
snow,76561198377335846,46,paiN Gaming,17,2,14,8,47,1.214286,83.333328,74.166664,0.708333,0.583333,2.958333,3,-1,0,0,0,3,1,0,1780,322,71,10,11,9,13,4,3,4,2,1,1,7,7,7,12,3,4,1,2,3,0,0,10,2,1,0,0,1.216796,1.053428,CSGO-a7v6E-GC3GN-JfUQj-KqSLV-7T8SA,0,0,acf6b139f56e98ab
Graviti,76561198179538505,38,3DMAX,12,9,19,10,83,0.631579,83.333328,68.958336,0.500000,0.791667,0.208333,0,-1,0,0,0,1,0,0,1655,235,5,7,8,6,10,1,2,3,1,0,0,5,5,5,10,1,3,3,1,5,0,0,8,2,0,0,0,0.938096,0.636473,CSGO-hcu8v-m2hou-TYXxP-JFzdr-mm9aC,4,0,acf6b139f56e98ab
kauez,76561198385657675,32,paiN Gaming,13,4,18,6,46,0.722222,62.500000,63.833332,0.541667,0.750000,2.625000,2,-1,0,0,0,0,0,0,1532,202,63,9,10,8,12,3,2,3,1,0,0,7,7,7,12,3,1,4,1,3,0,1,5,4,0,0,0,0.807076,0.753701,CSGO-pNXSt-LOjBc-9XfWf-ccwm2-JTOpP,3,0,acf6b139f56e98ab
