killer_name,killer_steamid,killer_team_name,victim_name,victim_steamid,victim_side,victim_team_name,weapon_name,headshot,is_trade_kill,match_checksum,tournament
magixx,76561199063238565,Team Spirit,SunPayus,76561198309839541,Counter Terrorist,HEROIC,Galil AR,0,0,6ff36ec1a9149902,BLAST Bounty 2025 Season 1 Finals
donk,76561198386265483,Team Spirit,LNZ,76561198104626893,Counter Terrorist,HEROIC,Galil AR,1,0,6ff36ec1a9149902,BLAST Bounty 2025 Season 1 Finals
magixx,76561199063238565,Team Spirit,maden,76561198165452027,Counter Terrorist,HEROIC,Galil AR,0,0,6ff36ec1a9149902,BLAST Bounty 2025 Season 1 Finals
sh1ro,76561198081484775,Team Spirit,xfl0ud,76561198178209109,Counter Terrorist,HEROIC,MAC-10,1,0,6ff36ec1a9149902,BLAST Bounty 2025 Season 1 Finals
SunPayus,76561198309839541,HEROIC,magixx,76561199063238565,Terrorist,Team Spirit,M4A1,0,0,6ff36ec1a9149902,BLAST Bounty 2025 Season 1 Finals
SunPayus,76561198309839541,HEROIC,donk,76561198386265483,Terrorist,Team Spirit,M4A1,1,0,6ff36ec1a9149902,BLAST Bounty 2025 Season 1 Finals
zont1x,76561198995880877,Team Spirit,SunPayus,76561198309839541,Counter Terrorist,HEROIC,MAC-10,0,1,6ff36ec1a9149902,BLAST Bounty 2025 Season 1 Finals
yxngstxr,76561199137143905,HEROIC,chopper,76561198045898864,Terrorist,Team Spirit,M4A1,0,0,6ff36ec1a9149902,BLAST Bounty 2025 Season 1 Finals
LNZ,76561198104626893,HEROIC,zont1x,76561198995880877,Terrorist,Team Spirit,M4A1,1,1,6ff36ec1a9149902,BLAST Bounty 2025 Season 1 Finals
sh1ro,76561198081484775,Team Spirit,yxngstxr,76561199137143905,Counter Terrorist,HEROIC,MAC-10,0,0,6ff36ec1a9149902,BLAST Bounty 2025 Season 1 Finals
sh1ro,76561198081484775,Team Spirit,LNZ,76561198104626893,Counter Terrorist,HEROIC,MAC-10,0,0,6ff36ec1a9149902,BLAST Bounty 2025 Season 1 Finals
maden,76561198165452027,HEROIC,sh1ro,76561198081484775,Terrorist,Team Spirit,M4A1,0,1,6ff36ec1a9149902,BLAST Bounty 2025 Season 1 Finals
donk,76561198386265483,Team Spirit,maden,76561198165452027,Counter Terrorist,HEROIC,AK-47,1,0,6ff36ec1a9149902,BLAST Bounty 2025 Season 1 Finals
donk,76561198386265483,Team Spirit,yxngstxr,76561199137143905,Counter Terrorist,HEROIC,AK-47,1,0,6ff36ec1a9149902,BLAST Bounty 2025 Season 1 Finals
xfl0ud,76561198178209109,HEROIC,zont1x,76561198995880877,Terrorist,Team Spirit,M4A1,0,0,6ff36ec1a9149902,BLAST Bounty 2025 Season 1 Finals
donk,76561198386265483,Team Spirit,xfl0ud,76561198178209109,Counter Terrorist,HEROIC,AK-47,1,1,6ff36ec1a9149902,BLAST Bounty 2025 Season 1 Finals
maden,76561198165452027,HEROIC,donk,76561198386265483,Terrorist,Team Spirit,USP-S,1,1,6ff36ec1a9149902,BLAST Bounty 2025 Season 1 Finals
LNZ,76561198104626893,HEROIC,magixx,76561199063238565,Terrorist,Team Spirit,FAMAS,0,0,6ff36ec1a9149902,BLAST Bounty 2025 Season 1 Finals
sh1ro,76561198081484775,Team Spirit,maden,76561198165452027,Counter Terrorist,HEROIC,AK-47,0,1,6ff36ec1a9149902,BLAST Bounty 2025 Season 1 Finals
sh1ro,76561198081484775,Team Spirit,LNZ,76561198104626893,Counter Terrorist,HEROIC,HE Grenade,0,1,6ff36ec1a9149902,BLAST Bounty 2025 Season 1 Finals
sh1ro,76561198081484775,Team Spirit,SunPayus,76561198309839541,Counter Terrorist,HEROIC,AK-47,0,0,6ff36ec1a9149902,BLAST Bounty 2025 Season 1 Finals
sh1ro,76561198081484775,Team Spirit,yxngstxr,76561199137143905,Counter Terrorist,HEROIC,AK-47,0,0,6ff36ec1a9149902,BLAST Bounty 2025 Season 1 Finals
xfl0ud,76561198178209109,HEROIC,zont1x,76561198995880877,Terrorist,Team Spirit,M4A1,0,0,6ff36ec1a9149902,BLAST Bounty 2025 Season 1 Finals
donk,76561198386265483,Team Spirit,yxngstxr,76561199137143905,Counter Terrorist,HEROIC,AK-47,1,0,6ff36ec1a9149902,BLAST Bounty 2025 Season 1 Finals
maden,76561198165452027,HEROIC,donk,76561198386265483,Terrorist,Team Spirit,M4A1,0,1,6ff36ec1a9149902,BLAST Bounty 2025 Season 1 Finals
LNZ,76561198104626893,HEROIC,chopper,76561198045898864,Terrorist,Team Spirit,M4A4,0,0,6ff36ec1a9149902,BLAST Bounty 2025 Season 1 Finals
sh1ro,76561198081484775,Team Spirit,LNZ,76561198104626893,Counter Terrorist,HEROIC,AK-47,1,0,6ff36ec1a9149902,BLAST Bounty 2025 Season 1 Finals
SunPayus,76561198309839541,HEROIC,sh1ro,76561198081484775,Terrorist,Team Spirit,M4A1,0,1,6ff36ec1a9149902,BLAST Bounty 2025 Season 1 Finals
SunPayus,76561198309839541,HEROIC,magixx,76561199063238565,Terrorist,Team Spirit,M4A1,0,0,6ff36ec1a9149902,BLAST Bounty 2025 Season 1 Finals
donk,76561198386265483,Team Spirit,xfl0ud,76561198178209109,Counter Terrorist,HEROIC,AK-47,0,0,6ff36ec1a9149902,BLAST Bounty 2025 Season 1 Finals
chopper,76561198045898864,Team Spirit,LNZ,76561198104626893,Counter Terrorist,HEROIC,AK-47,0,0,6ff36ec1a9149902,BLAST Bounty 2025 Season 1 Finals
SunPayus,76561198309839541,HEROIC,chopper,76561198045898864,Terrorist,Team Spirit,AK-47,0,1,6ff36ec1a9149902,BLAST Bounty 2025 Season 1 Finals
donk,76561198386265483,Team Spirit,SunPayus,76561198309839541,Counter Terrorist,HEROIC,AK-47,0,1,6ff36ec1a9149902,BLAST Bounty 2025 Season 1 Finals
donk,76561198386265483,Team Spirit,yxngstxr,76561199137143905,Counter Terrorist,HEROIC,AK-47,0,0,6ff36ec1a9149902,BLAST Bounty 2025 Season 1 Finals
donk,76561198386265483,Team Spirit,LNZ,76561198104626893,Counter Terrorist,HEROIC,AK-47,1,0,6ff36ec1a9149902,BLAST Bounty 2025 Season 1 Finals
xfl0ud,76561198178209109,HEROIC,magixx,76561199063238565,Terrorist,Team Spirit,Five-SeveN,0,0,6ff36ec1a9149902,BLAST Bounty 2025 Season 1 Finals
donk,76561198386265483,Team Spirit,xfl0ud,76561198178209109,Counter Terrorist,HEROIC,AK-47,1,1,6ff36ec1a9149902,BLAST Bounty 2025 Season 1 Finals
donk,76561198386265483,Team Spirit,SunPayus,76561198309839541,Counter Terrorist,HEROIC,AK-47,0,0,6ff36ec1a9149902,BLAST Bounty 2025 Season 1 Finals
LNZ,76561198104626893,HEROIC,donk,76561198386265483,Terrorist,Team Spirit,M4A1,0,1,6ff36ec1a9149902,BLAST Bounty 2025 Season 1 Finals
LNZ,76561198104626893,HEROIC,sh1ro,76561198081484775,Terrorist,Team Spirit,M4A1,0,0,6ff36ec1a9149902,BLAST Bounty 2025 Season 1 Finals
LNZ,76561198104626893,HEROIC,chopper,76561198045898864,Terrorist,Team Spirit,M4A1,0,0,6ff36ec1a9149902,BLAST Bounty 2025 Season 1 Finals
magixx,76561199063238565,Team Spirit,LNZ,76561198104626893,Counter Terrorist,HEROIC,AK-47,0,1,6ff36ec1a9149902,BLAST Bounty 2025 Season 1 Finals
zont1x,76561198995880877,Team Spirit,xfl0ud,76561198178209109,Counter Terrorist,HEROIC,M4A1,1,0,6ff36ec1a9149902,BLAST Bounty 2025 Season 1 Finals
zont1x,76561198995880877,Team Spirit,maden,76561198165452027,Counter Terrorist,HEROIC,M4A1,0,0,6ff36ec1a9149902,BLAST Bounty 2025 Season 1 Finals
zont1x,76561198995880877,Team Spirit,yxngstxr,76561199137143905,Counter Terrorist,HEROIC,M4A1,0,0,6ff36ec1a9149902,BLAST Bounty 2025 Season 1 Finals
chopper,76561198045898864,Team Spirit,SunPayus,76561198309839541,Counter Terrorist,HEROIC,AK-47,0,0,6ff36ec1a9149902,BLAST Bounty 2025 Season 1 Finals
LNZ,76561198104626893,HEROIC,chopper,76561198045898864,Terrorist,Team Spirit,Five-SeveN,0,0,6ff36ec1a9149902,BLAST Bounty 2025 Season 1 Finals
yxngstxr,76561199137143905,HEROIC,magixx,76561199063238565,Terrorist,Team Spirit,Five-SeveN,1,0,6ff36ec1a9149902,BLAST Bounty 2025 Season 1 Finals
zont1x,76561198995880877,Team Spirit,LNZ,76561198104626893,Counter Terrorist,HEROIC,AK-47,1,1,6ff36ec1a9149902,BLAST Bounty 2025 Season 1 Finals
donk,76561198386265483,Team Spirit,yxngstxr,76561199137143905,Counter Terrorist,HEROIC,AK-47,0,1,6ff36ec1a9149902,BLAST Bounty 2025 Season 1 Finals
xfl0ud,76561198178209109,HEROIC,sh1ro,76561198081484775,Terrorist,Team Spirit,Five-SeveN,1,0,6ff36ec1a9149902,BLAST Bounty 2025 Season 1 Finals
donk,76561198386265483,Team Spirit,xfl0ud,76561198178209109,Counter Terrorist,HEROIC,AK-47,1,1,6ff36ec1a9149902,BLAST Bounty 2025 Season 1 Finals
maden,76561198165452027,HEROIC,donk,76561198386265483,Terrorist,Team Spirit,M4A1,0,0,6ff36ec1a9149902,BLAST Bounty 2025 Season 1 Finals
zont1x,76561198995880877,Team Spirit,maden,76561198165452027,Counter Terrorist,HEROIC,AK-47,0,0,6ff36ec1a9149902,BLAST Bounty 2025 Season 1 Finals
zont1x,76561198995880877,Team Spirit,yxngstxr,76561199137143905,Counter Terrorist,HEROIC,M4A1,0,0,6ff36ec1a9149902,BLAST Bounty 2025 Season 1 Finals
donk,76561198386265483,Team Spirit,LNZ,76561198104626893,Counter Terrorist,HEROIC,AK-47,1,0,6ff36ec1a9149902,BLAST Bounty 2025 Season 1 Finals
donk,76561198386265483,Team Spirit,xfl0ud,76561198178209109,Counter Terrorist,HEROIC,AK-47,0,0,6ff36ec1a9149902,BLAST Bounty 2025 Season 1 Finals
SunPayus,76561198309839541,HEROIC,donk,76561198386265483,Terrorist,Team Spirit,AWP,0,0,6ff36ec1a9149902,BLAST Bounty 2025 Season 1 Finals
chopper,76561198045898864,Team Spirit,maden,76561198165452027,Counter Terrorist,HEROIC,AK-47,1,0,6ff36ec1a9149902,BLAST Bounty 2025 Season 1 Finals
zont1x,76561198995880877,Team Spirit,SunPayus,76561198309839541,Counter Terrorist,HEROIC,M4A1,1,0,6ff36ec1a9149902,BLAST Bounty 2025 Season 1 Finals
magixx,76561199063238565,Team Spirit,maden,76561198165452027,Counter Terrorist,HEROIC,AK-47,1,0,6ff36ec1a9149902,BLAST Bounty 2025 Season 1 Finals
SunPayus,76561198309839541,HEROIC,magixx,76561199063238565,Terrorist,Team Spirit,M4A1,0,1,6ff36ec1a9149902,BLAST Bounty 2025 Season 1 Finals
sh1ro,76561198081484775,Team Spirit,yxngstxr,76561199137143905,Counter Terrorist,HEROIC,AWP,0,0,6ff36ec1a9149902,BLAST Bounty 2025 Season 1 Finals
xfl0ud,76561198178209109,HEROIC,zont1x,76561198995880877,Terrorist,Team Spirit,M4A1,0,0,6ff36ec1a9149902,BLAST Bounty 2025 Season 1 Finals
LNZ,76561198104626893,HEROIC,donk,76561198386265483,Terrorist,Team Spirit,M4A1,0,0,6ff36ec1a9149902,BLAST Bounty 2025 Season 1 Finals
chopper,76561198045898864,Team Spirit,LNZ,76561198104626893,Counter Terrorist,HEROIC,AK-47,1,0,6ff36ec1a9149902,BLAST Bounty 2025 Season 1 Finals
chopper,76561198045898864,Team Spirit,xfl0ud,76561198178209109,Counter Terrorist,HEROIC,AK-47,0,0,6ff36ec1a9149902,BLAST Bounty 2025 Season 1 Finals
sh1ro,76561198081484775,Team Spirit,SunPayus,76561198309839541,Counter Terrorist,HEROIC,AK-47,1,0,6ff36ec1a9149902,BLAST Bounty 2025 Season 1 Finals
magixx,76561199063238565,Team B,maden,76561198165452027,Counter Terrorist,Team A,Glock-18,1,0,74f1eea03072e6b4,BLAST Bounty 2025 Season 1 Finals
xfl0ud,76561198178209109,Team A,magixx,76561199063238565,Terrorist,Team B,USP-S,1,1,74f1eea03072e6b4,BLAST Bounty 2025 Season 1 Finals
yxngstxr,76561199137143905,Team A,donk,76561198386265483,Terrorist,Team B,Dual Berettas,0,0,74f1eea03072e6b4,BLAST Bounty 2025 Season 1 Finals
LNZ,76561198104626893,Team A,chopper,76561198045898864,Terrorist,Team B,USP-S,1,0,74f1eea03072e6b4,BLAST Bounty 2025 Season 1 Finals
zont1x,76561198995880877,Team B,yxngstxr,76561199137143905,Counter Terrorist,Team A,Glock-18,0,1,74f1eea03072e6b4,BLAST Bounty 2025 Season 1 Finals
sh1ro,76561198081484775,Team B,LNZ,76561198104626893,Counter Terrorist,Team A,Glock-18,1,1,74f1eea03072e6b4,BLAST Bounty 2025 Season 1 Finals
zont1x,76561198995880877,Team B,xfl0ud,76561198178209109,Counter Terrorist,Team A,Glock-18,1,0,74f1eea03072e6b4,BLAST Bounty 2025 Season 1 Finals
sh1ro,76561198081484775,Team B,SunPayus,76561198309839541,Counter Terrorist,Team A,Glock-18,1,0,74f1eea03072e6b4,BLAST Bounty 2025 Season 1 Finals
donk,76561198386265483,Team B,LNZ,76561198104626893,Counter Terrorist,Team A,Galil AR,1,0,74f1eea03072e6b4,BLAST Bounty 2025 Season 1 Finals
chopper,76561198045898864,Team B,maden,76561198165452027,Counter Terrorist,Team A,MAC-10,0,0,74f1eea03072e6b4,BLAST Bounty 2025 Season 1 Finals
SunPayus,76561198309839541,Team A,zont1x,76561198995880877,Terrorist,Team B,Five-SeveN,0,0,74f1eea03072e6b4,BLAST Bounty 2025 Season 1 Finals
chopper,76561198045898864,Team B,yxngstxr,76561199137143905,Counter Terrorist,Team A,MAC-10,0,0,74f1eea03072e6b4,BLAST Bounty 2025 Season 1 Finals
xfl0ud,76561198178209109,Team A,chopper,76561198045898864,Terrorist,Team B,MP9,1,0,74f1eea03072e6b4,BLAST Bounty 2025 Season 1 Finals
sh1ro,76561198081484775,Team B,xfl0ud,76561198178209109,Counter Terrorist,Team A,MAC-10,0,0,74f1eea03072e6b4,BLAST Bounty 2025 Season 1 Finals
SunPayus,76561198309839541,Team A,zont1x,76561198995880877,Terrorist,Team B,AK-47,0,0,74f1eea03072e6b4,BLAST Bounty 2025 Season 1 Finals
magixx,76561199063238565,Team B,LNZ,76561198104626893,Counter Terrorist,Team A,AK-47,1,0,74f1eea03072e6b4,BLAST Bounty 2025 Season 1 Finals
sh1ro,76561198081484775,Team B,yxngstxr,76561199137143905,Counter Terrorist,Team A,MAC-10,1,0,74f1eea03072e6b4,BLAST Bounty 2025 Season 1 Finals
sh1ro,76561198081484775,Team B,SunPayus,76561198309839541,Counter Terrorist,Team A,MAC-10,1,0,74f1eea03072e6b4,BLAST Bounty 2025 Season 1 Finals
xfl0ud,76561198178209109,Team A,magixx,76561199063238565,Terrorist,Team B,Desert Eagle,1,0,74f1eea03072e6b4,BLAST Bounty 2025 Season 1 Finals
chopper,76561198045898864,Team B,xfl0ud,76561198178209109,Counter Terrorist,Team A,AK-47,0,1,74f1eea03072e6b4,BLAST Bounty 2025 Season 1 Finals
maden,76561198165452027,Team A,sh1ro,76561198081484775,Terrorist,Team B,P250,0,0,74f1eea03072e6b4,BLAST Bounty 2025 Season 1 Finals
maden,76561198165452027,Team A,donk,76561198386265483,Terrorist,Team B,P250,1,0,74f1eea03072e6b4,BLAST Bounty 2025 Season 1 Finals
chopper,76561198045898864,Team B,maden,76561198165452027,Counter Terrorist,Team A,AK-47,1,0,74f1eea03072e6b4,BLAST Bounty 2025 Season 1 Finals
donk,76561198386265483,Team B,xfl0ud,76561198178209109,Counter Terrorist,Team A,AK-47,1,0,74f1eea03072e6b4,BLAST Bounty 2025 Season 1 Finals
SunPayus,76561198309839541,Team A,chopper,76561198045898864,Terrorist,Team B,AWP,0,0,74f1eea03072e6b4,BLAST Bounty 2025 Season 1 Finals
SunPayus,76561198309839541,Team A,donk,76561198386265483,Terrorist,Team B,AWP,0,0,74f1eea03072e6b4,BLAST Bounty 2025 Season 1 Finals
zont1x,76561198995880877,Team B,maden,76561198165452027,Counter Terrorist,Team A,AK-47,1,0,74f1eea03072e6b4,BLAST Bounty 2025 Season 1 Finals
magixx,76561199063238565,Team B,LNZ,76561198104626893,Counter Terrorist,Team A,AK-47,1,0,74f1eea03072e6b4,BLAST Bounty 2025 Season 1 Finals
zont1x,76561198995880877,Team B,yxngstxr,76561199137143905,Counter Terrorist,Team A,AK-47,0,0,74f1eea03072e6b4,BLAST Bounty 2025 Season 1 Finals
SunPayus,76561198309839541,Team A,sh1ro,76561198081484775,Terrorist,Team B,AWP,0,0,74f1eea03072e6b4,BLAST Bounty 2025 Season 1 Finals
SunPayus,76561198309839541,Team A,magixx,76561199063238565,Terrorist,Team B,AWP,0,0,74f1eea03072e6b4,BLAST Bounty 2025 Season 1 Finals
donk,76561198386265483,Team B,LNZ,76561198104626893,Counter Terrorist,Team A,Galil AR,1,0,74f1eea03072e6b4,BLAST Bounty 2025 Season 1 Finals
yxngstxr,76561199137143905,Team A,chopper,76561198045898864,Terrorist,Team B,MP9,0,0,74f1eea03072e6b4,BLAST Bounty 2025 Season 1 Finals
SunPayus,76561198309839541,Team A,magixx,76561199063238565,Terrorist,Team B,AWP,0,0,74f1eea03072e6b4,BLAST Bounty 2025 Season 1 Finals
sh1ro,76561198081484775,Team B,yxngstxr,76561199137143905,Counter Terrorist,Team A,Tec-9,0,0,74f1eea03072e6b4,BLAST Bounty 2025 Season 1 Finals
SunPayus,76561198309839541,Team A,sh1ro,76561198081484775,Terrorist,Team B,AWP,0,1,74f1eea03072e6b4,BLAST Bounty 2025 Season 1 Finals
maden,76561198165452027,Team A,donk,76561198386265483,Terrorist,Team B,MP9,0,0,74f1eea03072e6b4,BLAST Bounty 2025 Season 1 Finals
xfl0ud,76561198178209109,Team A,maden,76561198165452027,Counter Terrorist,Team A,M4A1,0,1,74f1eea03072e6b4,BLAST Bounty 2025 Season 1 Finals
SunPayus,76561198309839541,Team A,zont1x,76561198995880877,Terrorist,Team B,AWP,0,0,74f1eea03072e6b4,BLAST Bounty 2025 Season 1 Finals
maden,76561198165452027,Team A,chopper,76561198045898864,Terrorist,Team B,MP9,0,0,74f1eea03072e6b4,BLAST Bounty 2025 Season 1 Finals
maden,76561198165452027,Team A,zont1x,76561198995880877,Terrorist,Team B,MP9,0,0,74f1eea03072e6b4,BLAST Bounty 2025 Season 1 Finals
SunPayus,76561198309839541,Team A,donk,76561198386265483,Terrorist,Team B,AWP,0,0,74f1eea03072e6b4,BLAST Bounty 2025 Season 1 Finals
maden,76561198165452027,Team A,magixx,76561199063238565,Terrorist,Team B,MP9,0,0,74f1eea03072e6b4,BLAST Bounty 2025 Season 1 Finals
xfl0ud,76561198178209109,Team A,sh1ro,76561198081484775,Terrorist,Team B,M4A1,0,0,74f1eea03072e6b4,BLAST Bounty 2025 Season 1 Finals
LNZ,76561198104626893,Team A,zont1x,76561198995880877,Terrorist,Team B,M4A4,1,0,74f1eea03072e6b4,BLAST Bounty 2025 Season 1 Finals
magixx,76561199063238565,Team B,yxngstxr,76561199137143905,Counter Terrorist,Team A,Galil AR,1,0,74f1eea03072e6b4,BLAST Bounty 2025 Season 1 Finals
LNZ,76561198104626893,Team A,donk,76561198386265483,Terrorist,Team B,M4A4,1,0,74f1eea03072e6b4,BLAST Bounty 2025 Season 1 Finals
magixx,76561199063238565,Team B,LNZ,76561198104626893,Counter Terrorist,Team A,Galil AR,1,1,74f1eea03072e6b4,BLAST Bounty 2025 Season 1 Finals
magixx,76561199063238565,Team B,maden,76561198165452027,Counter Terrorist,Team A,Galil AR,1,0,74f1eea03072e6b4,BLAST Bounty 2025 Season 1 Finals
xfl0ud,76561198178209109,Team A,chopper,76561198045898864,Terrorist,Team B,M4A1,1,0,74f1eea03072e6b4,BLAST Bounty 2025 Season 1 Finals
SunPayus,76561198309839541,Team A,sh1ro,76561198081484775,Terrorist,Team B,Tec-9,1,0,74f1eea03072e6b4,BLAST Bounty 2025 Season 1 Finals
magixx,76561199063238565,Team B,SunPayus,76561198309839541,Counter Terrorist,Team A,MP9,1,1,74f1eea03072e6b4,BLAST Bounty 2025 Season 1 Finals
magixx,76561199063238565,Team B,xfl0ud,76561198178209109,Counter Terrorist,Team A,AWP,0,0,74f1eea03072e6b4,BLAST Bounty 2025 Season 1 Finals
LNZ,76561198104626893,Team A,zont1x,76561198995880877,Terrorist,Team B,M4A4,0,0,74f1eea03072e6b4,BLAST Bounty 2025 Season 1 Finals
donk,76561198386265483,Team B,LNZ,76561198104626893,Counter Terrorist,Team A,AK-47,0,1,74f1eea03072e6b4,BLAST Bounty 2025 Season 1 Finals
chopper,76561198045898864,Team B,yxngstxr,76561199137143905,Counter Terrorist,Team A,MAC-10,1,0,74f1eea03072e6b4,BLAST Bounty 2025 Season 1 Finals
chopper,76561198045898864,Team B,xfl0ud,76561198178209109,Counter Terrorist,Team A,MAC-10,1,0,74f1eea03072e6b4,BLAST Bounty 2025 Season 1 Finals
chopper,76561198045898864,Team B,maden,76561198165452027,Counter Terrorist,Team A,M4A1,0,0,74f1eea03072e6b4,BLAST Bounty 2025 Season 1 Finals
chopper,76561198045898864,Team B,SunPayus,76561198309839541,Counter Terrorist,Team A,M4A1,1,0,74f1eea03072e6b4,BLAST Bounty 2025 Season 1 Finals
sh1ro,76561198081484775,Team B,maden,76561198165452027,Counter Terrorist,Team A,AWP,1,0,74f1eea03072e6b4,BLAST Bounty 2025 Season 1 Finals
chopper,76561198045898864,Team B,LNZ,76561198104626893,Counter Terrorist,Team A,AK-47,0,0,74f1eea03072e6b4,BLAST Bounty 2025 Season 1 Finals
sh1ro,76561198081484775,Team B,yxngstxr,76561199137143905,Counter Terrorist,Team A,AWP,1,0,74f1eea03072e6b4,BLAST Bounty 2025 Season 1 Finals
magixx,76561199063238565,Team B,xfl0ud,76561198178209109,Counter Terrorist,Team A,Galil AR,0,0,74f1eea03072e6b4,BLAST Bounty 2025 Season 1 Finals
zont1x,76561198995880877,Team B,SunPayus,76561198309839541,Counter Terrorist,Team A,M4A1,0,0,74f1eea03072e6b4,BLAST Bounty 2025 Season 1 Finals
donk,76561198386265483,Team B,xfl0ud,76561198178209109,Counter Terrorist,Team A,AK-47,1,0,74f1eea03072e6b4,BLAST Bounty 2025 Season 1 Finals
zont1x,76561198995880877,Team B,SunPayus,76561198309839541,Counter Terrorist,Team A,M4A1,1,0,74f1eea03072e6b4,BLAST Bounty 2025 Season 1 Finals
zont1x,76561198995880877,Team B,xfl0ud,76561198178209109,Counter Terrorist,Team A,M4A1,0,0,74f1eea03072e6b4,BLAST Bounty 2025 Season 1 Finals
SunPayus,76561198309839541,Team A,chopper,76561198045898864,Terrorist,Team B,M4A1,1,0,74f1eea03072e6b4,BLAST Bounty 2025 Season 1 Finals
magixx,76561199063238565,Team B,SunPayus,76561198309839541,Counter Terrorist,Team A,M4A1,0,0,74f1eea03072e6b4,BLAST Bounty 2025 Season 1 Finals
LNZ,76561198104626893,Team A,donk,76561198386265483,Terrorist,Team B,M4A4,0,0,74f1eea03072e6b4,BLAST Bounty 2025 Season 1 Finals
LNZ,76561198104626893,Team A,magixx,76561199063238565,Terrorist,Team B,M4A4,0,0,74f1eea03072e6b4,BLAST Bounty 2025 Season 1 Finals
sh1ro,76561198081484775,Team B,LNZ,76561198104626893,Counter Terrorist,Team A,AWP,0,1,74f1eea03072e6b4,BLAST Bounty 2025 Season 1 Finals
zont1x,76561198995880877,Team B,maden,76561198165452027,Counter Terrorist,Team A,M4A1,1,0,74f1eea03072e6b4,BLAST Bounty 2025 Season 1 Finals
sh1ro,76561198081484775,Team B,yxngstxr,76561199137143905,Counter Terrorist,Team A,AWP,0,0,74f1eea03072e6b4,BLAST Bounty 2025 Season 1 Finals
xfl0ud,76561198178209109,Team A,chopper,76561198045898864,Terrorist,Team B,M4A1,0,0,74f1eea03072e6b4,BLAST Bounty 2025 Season 1 Finals
magixx,76561199063238565,Team B,xfl0ud,76561198178209109,Counter Terrorist,Team A,M4A1,1,1,74f1eea03072e6b4,BLAST Bounty 2025 Season 1 Finals
sh1ro,76561198081484775,Team B,maden,76561198165452027,Counter Terrorist,Team A,AWP,1,0,74f1eea03072e6b4,BLAST Bounty 2025 Season 1 Finals
donk,76561198386265483,Team B,SunPayus,76561198309839541,Counter Terrorist,Team A,AK-47,1,0,74f1eea03072e6b4,BLAST Bounty 2025 Season 1 Finals
zont1x,76561198995880877,Team B,yxngstxr,76561199137143905,Counter Terrorist,Team A,M4A1,0,0,74f1eea03072e6b4,BLAST Bounty 2025 Season 1 Finals
LNZ,76561198104626893,Team A,magixx,76561199063238565,Terrorist,Team B,M4A1,1,0,74f1eea03072e6b4,BLAST Bounty 2025 Season 1 Finals
LNZ,76561198104626893,Team A,zont1x,76561198995880877,Terrorist,Team B,M4A1,0,0,74f1eea03072e6b4,BLAST Bounty 2025 Season 1 Finals
sh1ro,76561198081484775,Team B,LNZ,76561198104626893,Counter Terrorist,Team A,P250,1,1,74f1eea03072e6b4,BLAST Bounty 2025 Season 1 Finals
maden,76561198165452027,Team A,zont1x,76561198995880877,Counter Terrorist,Team B,Glock-18,0,0,74f1eea03072e6b4,BLAST Bounty 2025 Season 1 Finals
chopper,76561198045898864,Team B,SunPayus,76561198309839541,Terrorist,Team A,USP-S,1,0,74f1eea03072e6b4,BLAST Bounty 2025 Season 1 Finals
