checksum,demo_name,date,source,map,kill_count,assist_count,death_count,tournament,match_id,unique_name
91ce6b54d8713038,natus-vincere-vs-faze-m2-nuke,2024-07-19,esl,de_nuke,183,49,188,Esports World Cup 2024,89002,natus-vincere-vs-faze-m2-nuke_esports-world-cup-2024
c15a14399ffae95b,natus-vincere-vs-furia-m1-nuke,2024-07-17,esl,de_nuke,164,54,166,Esports World Cup 2024,89002,natus-vincere-vs-furia-m1-nuke_esports-world-cup-2024
f6a7401dc2a49aa3,natus-vincere-vs-furia-m2-mirage,2024-07-17,esl,de_mirage,129,35,129,Esports World Cup 2024,89002,natus-vincere-vs-furia-m2-mirage_esports-world-cup-2024
d6bf031668e91ca3,sashi-vs-furia-nuke,2024-07-18,esl,de_nuke,206,61,212,Esports World Cup 2024,89002,sashi-vs-furia-nuke_esports-world-cup-2024
357083855ee34b68,spirit-vs-g2-m1-mirage,2024-07-18,esl,de_mirage,140,39,141,Esports World Cup 2024,89002,spirit-vs-g2-m1-mirage_esports-world-cup-2024
d61352b9df719cd3,spirit-vs-g2-m2-nuke,2024-07-18,esl,de_nuke,203,58,206,Esports World Cup 2024,89002,spirit-vs-g2-m2-nuke_esports-world-cup-2024
6c1a8c94329ef37c,spirit-vs-g2-m3-ancient,2024-07-18,esl,de_ancient,111,41,112,Esports World Cup 2024,89002,spirit-vs-g2-m3-ancient_esports-world-cup-2024
33eaebb0370bc90e,spirit-vs-mibr-m1-nuke,2024-07-17,esl,de_nuke,117,28,119,Esports World Cup 2024,89002,spirit-vs-mibr-m1-nuke_esports-world-cup-2024
7c8c67e3ea11915f,spirit-vs-mibr-m2-vertigo,2024-07-17,esl,de_vertigo,116,40,116,Esports World Cup 2024,89002,spirit-vs-mibr-m2-vertigo_esports-world-cup-2024
6c47552779a70a7d,the-mongolz-vs-m80-ancient,2024-07-18,esl,de_ancient,137,50,146,Esports World Cup 2024,89002,the-mongolz-vs-m80-ancient_esports-world-cup-2024
e6e8c801b898b79c,the-mongolz-vs-mibr-inferno,2024-07-18,esl,de_inferno,98,34,99,Esports World Cup 2024,89002,the-mongolz-vs-mibr-inferno_esports-world-cup-2024
5e9fb450fab4f38a,virtus-pro-vs-complexity-m1-anubis-p1,2024-07-17,esl,de_anubis,39,9,39,Esports World Cup 2024,89002,virtus-pro-vs-complexity-m1-anubis-p1_esports-world-cup-2024
406a46c13183a518,virtus-pro-vs-complexity-m1-anubis-p2,2024-07-17,esl,de_anubis,105,38,115,Esports World Cup 2024,89002,virtus-pro-vs-complexity-m1-anubis-p2_esports-world-cup-2024
3f13d511e0d07f6a,virtus-pro-vs-complexity-m2-dust2,2024-07-17,esl,de_dust2,102,32,103,Esports World Cup 2024,89002,virtus-pro-vs-complexity-m2-dust2_esports-world-cup-2024
ffc18dbc7b70d697,vitality-vs-m80-m1-vertigo,2024-07-17,esl,de_vertigo,154,54,155,Esports World Cup 2024,89002,vitality-vs-m80-m1-vertigo_esports-world-cup-2024
e17b2b53148fbab1,vitality-vs-m80-m2-dust2,2024-07-17,esl,de_dust2,126,46,126,Esports World Cup 2024,89002,vitality-vs-m80-m2-dust2_esports-world-cup-2024
cc7962c15541b0c1,vitality-vs-virtus-pro-m1-mirage,2024-07-19,esl,de_mirage,293,81,301,Esports World Cup 2024,89002,vitality-vs-virtus-pro-m1-mirage_esports-world-cup-2024
272d956b6248ca0d,vitality-vs-virtus-pro-m2-inferno,2024-07-19,esl,de_inferno,118,40,119,Esports World Cup 2024,89002,vitality-vs-virtus-pro-m2-inferno_esports-world-cup-2024
cbcd2464dc044d8,vitality-vs-virtus-pro-m3-dust2,2024-07-19,esl,de_dust2,114,51,114,Esports World Cup 2024,89002,vitality-vs-virtus-pro-m3-dust2_esports-world-cup-2024
3a8a44d1a9ff8bdf,9z-vs-pain-m1-anubis,2024-08-11,esl,de_anubis,173,62,173,IEM Cologne 2024,89919,9z-vs-pain-m1-anubis_iem-cologne-2024
1ceba032377f6c09,9z-vs-pain-m2-dust2,2024-08-11,esl,de_dust2,126,41,126,IEM Cologne 2024,89919,9z-vs-pain-m2-dust2_iem-cologne-2024
4842eb03e4543e5d,9z-vs-pain-m3-nuke,2024-08-11,esl,de_nuke,151,45,154,IEM Cologne 2024,89919,9z-vs-pain-m3-nuke_iem-cologne-2024
1eecd9521a6a1a52,astralis-vs-9z-m1-dust2,2024-08-10,esl,de_dust2,156,57,156,IEM Cologne 2024,89919,astralis-vs-9z-m1-dust2_iem-cologne-2024
a754dc09678fb027,astralis-vs-9z-m2-inferno,2024-08-10,esl,de_inferno,116,37,116,IEM Cologne 2024,89919,astralis-vs-9z-m2-inferno_iem-cologne-2024
83449ac0fa71968b,astralis-vs-g2-m1-dust2,2024-08-12,esl,de_dust2,95,41,95,IEM Cologne 2024,89919,astralis-vs-g2-m1-dust2_iem-cologne-2024
45189de0c5f3adbb,astralis-vs-g2-m2-mirage,2024-08-12,esl,de_mirage,158,54,158,IEM Cologne 2024,89919,astralis-vs-g2-m2-mirage_iem-cologne-2024
20421cb8a683e535,astralis-vs-g2-m3-ancient,2024-08-12,esl,de_ancient,106,36,106,IEM Cologne 2024,89919,astralis-vs-g2-m3-ancient_iem-cologne-2024
9cbd296160fb1ef1,astralis-vs-natus-vincere-m1-ancient,2024-08-11,esl,de_ancient,104,37,108,IEM Cologne 2024,89919,astralis-vs-natus-vincere-m1-ancient_iem-cologne-2024
838d5d4fa22364ea,astralis-vs-natus-vincere-m2-mirage,2024-08-11,esl,de_mirage,133,37,134,IEM Cologne 2024,89919,astralis-vs-natus-vincere-m2-mirage_iem-cologne-2024
da0aa254eb65ea0,complexity-vs-mouz-m1-vertigo,2024-08-12,esl,de_vertigo,147,58,148,IEM Cologne 2024,89919,complexity-vs-mouz-m1-vertigo_iem-cologne-2024
6bdb198376593660,complexity-vs-mouz-m2-nuke,2024-08-12,esl,de_nuke,155,47,155,IEM Cologne 2024,89919,complexity-vs-mouz-m2-nuke_iem-cologne-2024
8d09adacfe1a5d88,falcons-vs-faze-m1-dust2,2024-08-13,esl,de_dust2,189,62,189,IEM Cologne 2024,89919,falcons-vs-faze-m1-dust2_iem-cologne-2024
f91de938881d663d,falcons-vs-faze-m2-ancient-p1,2024-08-13,esl,de_ancient,44,23,44,IEM Cologne 2024,89919,falcons-vs-faze-m2-ancient-p1_iem-cologne-2024
f232e53bc27b4ec2,falcons-vs-faze-m2-ancient-p2,2024-08-13,esl,de_ancient,89,26,89,IEM Cologne 2024,89919,falcons-vs-faze-m2-ancient-p2_iem-cologne-2024
a28f922288ac0003,faze-vs-liquid-m1-mirage,2024-08-10,esl,de_mirage,146,48,146,IEM Cologne 2024,89919,faze-vs-liquid-m1-mirage_iem-cologne-2024
b87f6f112da5933e,faze-vs-liquid-m2-nuke,2024-08-10,esl,de_nuke,156,53,159,IEM Cologne 2024,89919,faze-vs-liquid-m2-nuke_iem-cologne-2024
7aed44df0cdf5bc,faze-vs-vitality-m1-inferno,2024-08-12,esl,de_inferno,140,53,141,IEM Cologne 2024,89919,faze-vs-vitality-m1-inferno_iem-cologne-2024
d6634b8e3d04c75b,faze-vs-vitality-m2-dust2,2024-08-12,esl,de_dust2,174,57,174,IEM Cologne 2024,89919,faze-vs-vitality-m2-dust2_iem-cologne-2024
456d680ad620004e,faze-vs-vitality-m3-anubis,2024-08-12,esl,de_anubis,141,63,142,IEM Cologne 2024,89919,faze-vs-vitality-m3-anubis_iem-cologne-2024
585b267c9f6c06d0,g2-vs-pain-m1-nuke,2024-08-13,esl,de_nuke,120,31,122,IEM Cologne 2024,89919,g2-vs-pain-m1-nuke_iem-cologne-2024
a890345d52ed6ece,g2-vs-pain-m2-mirage,2024-08-13,esl,de_mirage,91,31,92,IEM Cologne 2024,89919,g2-vs-pain-m2-mirage_iem-cologne-2024
44ea916cfc8d83e3,g2-vs-saw-m1-nuke,2024-08-10,esl,de_nuke,99,24,100,IEM Cologne 2024,89919,g2-vs-saw-m1-nuke_iem-cologne-2024
e7bee0cabb2e61e8,g2-vs-saw-m2-inferno,2024-08-10,esl,de_inferno,146,41,146,IEM Cologne 2024,89919,g2-vs-saw-m2-inferno_iem-cologne-2024
e61f22496f069930,g2-vs-spirit-m1-nuke,2024-08-11,esl,de_nuke,103,32,105,IEM Cologne 2024,89919,g2-vs-spirit-m1-nuke_iem-cologne-2024
155ff2c0852b17d3,g2-vs-spirit-m2-mirage,2024-08-11,esl,de_mirage,95,30,96,IEM Cologne 2024,89919,g2-vs-spirit-m2-mirage_iem-cologne-2024
ca135f849d8168b3,liquid-vs-complexity-m1-ancient,2024-08-13,esl,de_ancient,152,56,153,IEM Cologne 2024,89919,liquid-vs-complexity-m1-ancient_iem-cologne-2024
2cfe92e133f489cb,liquid-vs-complexity-m2-anubis,2024-08-13,esl,de_anubis,121,50,121,IEM Cologne 2024,89919,liquid-vs-complexity-m2-anubis_iem-cologne-2024
cd9055d8db7d8e06,liquid-vs-faze-m1-inferno,2024-08-13,esl,de_inferno,134,50,134,IEM Cologne 2024,89919,liquid-vs-faze-m1-inferno_iem-cologne-2024
908f7db0781acc9c,liquid-vs-faze-m2-nuke,2024-08-13,esl,de_nuke,193,60,195,IEM Cologne 2024,89919,liquid-vs-faze-m2-nuke_iem-cologne-2024
ec96ac7b5e6eac3b,liquid-vs-faze-m3-mirage,2024-08-13,esl,de_mirage,190,63,190,IEM Cologne 2024,89919,liquid-vs-faze-m3-mirage_iem-cologne-2024
a1cfe52de3cfabce,liquid-vs-furia-m1-dust2,2024-08-12,esl,de_dust2,179,69,180,IEM Cologne 2024,89919,liquid-vs-furia-m1-dust2_iem-cologne-2024
122dae6d6dcccf9d,liquid-vs-furia-m2-nuke,2024-08-12,esl,de_nuke,103,40,104,IEM Cologne 2024,89919,liquid-vs-furia-m2-nuke_iem-cologne-2024
63af8363ac33087e,mouz-vs-falcons-m1-nuke,2024-08-11,esl,de_nuke,134,37,134,IEM Cologne 2024,89919,mouz-vs-falcons-m1-nuke_iem-cologne-2024
fee5b839e9b0261a,mouz-vs-falcons-m2-vertigo,2024-08-11,esl,de_vertigo,152,51,153,IEM Cologne 2024,89919,mouz-vs-falcons-m2-vertigo_iem-cologne-2024
bf48a7c2b64a7d4d,mouz-vs-falcons-m3-ancient,2024-08-11,esl,de_ancient,145,56,147,IEM Cologne 2024,89919,mouz-vs-falcons-m3-ancient_iem-cologne-2024
3aa93081726a8d4,mouz-vs-g2-m1-dust2,2024-08-16,esl,de_dust2,148,56,148,IEM Cologne 2024,89919,mouz-vs-g2-m1-dust2_iem-cologne-2024
ced32bf6ad4c1f1f,mouz-vs-g2-m2-mirage,2024-08-16,esl,de_mirage,138,38,138,IEM Cologne 2024,89919,mouz-vs-g2-m2-mirage_iem-cologne-2024
116acd0056a35cdc,mouz-vs-vitality-m1-dust2,2024-08-13,esl,de_dust2,126,45,126,IEM Cologne 2024,89919,mouz-vs-vitality-m1-dust2_iem-cologne-2024
130b886587f8e16d,mouz-vs-vitality-m2-vertigo,2024-08-13,esl,de_vertigo,191,58,192,IEM Cologne 2024,89919,mouz-vs-vitality-m2-vertigo_iem-cologne-2024
7ba49162ea30b2,natus-vincere-vs-mouz-m1-inferno,2024-08-17,esl,de_inferno,201,69,201,IEM Cologne 2024,89919,natus-vincere-vs-mouz-m1-inferno_iem-cologne-2024
822c7e33b8ee6eb7,natus-vincere-vs-mouz-m2-mirage,2024-08-17,esl,de_mirage,168,47,169,IEM Cologne 2024,89919,natus-vincere-vs-mouz-m2-mirage_iem-cologne-2024
442a40197221b0e8,natus-vincere-vs-pain-m1-anubis,2024-08-10,esl,de_anubis,96,22,96,IEM Cologne 2024,89919,natus-vincere-vs-pain-m1-anubis_iem-cologne-2024
d2f7a03b1674d778,natus-vincere-vs-pain-m2-mirage,2024-08-10,esl,de_mirage,111,31,112,IEM Cologne 2024,89919,natus-vincere-vs-pain-m2-mirage_iem-cologne-2024
dd92241b9d5c092d,natus-vincere-vs-saw-m1-nuke,2024-08-13,esl,de_nuke,142,38,144,IEM Cologne 2024,89919,natus-vincere-vs-saw-m1-nuke_iem-cologne-2024
b136643b89df1bc7,natus-vincere-vs-saw-m2-ancient,2024-08-13,esl,de_ancient,94,31,94,IEM Cologne 2024,89919,natus-vincere-vs-saw-m2-ancient_iem-cologne-2024
a8b29955aff2e924,natus-vincere-vs-saw-m3-inferno,2024-08-13,esl,de_inferno,120,46,120,IEM Cologne 2024,89919,natus-vincere-vs-saw-m3-inferno_iem-cologne-2024
3a0954febc9545e4,saw-vs-faze-m1-inferno,2024-08-16,esl,de_inferno,129,38,129,IEM Cologne 2024,89919,saw-vs-faze-m1-inferno_iem-cologne-2024
2e08b48b28bb0d50,saw-vs-faze-m2-anubis,2024-08-16,esl,de_anubis,150,41,150,IEM Cologne 2024,89919,saw-vs-faze-m2-anubis_iem-cologne-2024
3e2d9dd98c882241,saw-vs-faze-m3-nuke,2024-08-16,esl,de_nuke,191,54,192,IEM Cologne 2024,89919,saw-vs-faze-m3-nuke_iem-cologne-2024
2a281b2205247b9b,saw-vs-the-mongolz-m1-ancient,2024-08-11,esl,de_ancient,188,63,189,IEM Cologne 2024,89919,saw-vs-the-mongolz-m1-ancient_iem-cologne-2024
7ff30d10e47c178d,saw-vs-the-mongolz-m2-nuke,2024-08-11,esl,de_nuke,143,36,146,IEM Cologne 2024,89919,saw-vs-the-mongolz-m2-nuke_iem-cologne-2024
19043ca2644ec64c,saw-vs-the-mongolz-m3-anubis,2024-08-11,esl,de_anubis,151,54,151,IEM Cologne 2024,89919,saw-vs-the-mongolz-m3-anubis_iem-cologne-2024
1e9fbfac35f4b122,spirit-vs-the-mongolz-m1-ancient,2024-08-10,esl,de_ancient,197,57,201,IEM Cologne 2024,89919,spirit-vs-the-mongolz-m1-ancient_iem-cologne-2024
1bce9cdce4f2fd48,spirit-vs-the-mongolz-m2-anubis,2024-08-10,esl,de_anubis,97,24,97,IEM Cologne 2024,89919,spirit-vs-the-mongolz-m2-anubis_iem-cologne-2024
334d14486324acb7,the-mongolz-vs-pain-m1-anubis-p1,2024-08-12,esl,de_anubis,97,29,97,IEM Cologne 2024,89919,the-mongolz-vs-pain-m1-anubis-p1_iem-cologne-2024
c058a89eec0bfd70,the-mongolz-vs-pain-m1-anubis-p2,2024-08-12,esl,de_anubis,96,33,96,IEM Cologne 2024,89919,the-mongolz-vs-pain-m1-anubis-p2_iem-cologne-2024
29ecef1f9e079f99,the-mongolz-vs-pain-m2-mirage,2024-08-12,esl,de_mirage,164,56,164,IEM Cologne 2024,89919,the-mongolz-vs-pain-m2-mirage_iem-cologne-2024
5c65313e815587c5,the-mongolz-vs-pain-m3-nuke,2024-08-12,esl,de_nuke,144,44,147,IEM Cologne 2024,89919,the-mongolz-vs-pain-m3-nuke_iem-cologne-2024
ea4335a6c3b0edb5,virtuspro-vs-complexity-m1-vertigo-p1,2024-08-10,esl,de_vertigo,64,23,65,IEM Cologne 2024,89919,virtuspro-vs-complexity-m1-vertigo-p1_iem-cologne-2024
b7eabed73a5dc0e9,virtuspro-vs-complexity-m1-vertigo-p2,2024-08-10,esl,de_vertigo,54,21,54,IEM Cologne 2024,89919,virtuspro-vs-complexity-m1-vertigo-p2_iem-cologne-2024
fcfa83e4b26a11c7,virtuspro-vs-complexity-m2-dust2-p1,2024-08-10,esl,de_dust2,68,24,68,IEM Cologne 2024,89919,virtuspro-vs-complexity-m2-dust2-p1_iem-cologne-2024
972fae36a6b8ed47,virtuspro-vs-complexity-m2-dust2-p2,2024-08-10,esl,de_dust2,124,30,124,IEM Cologne 2024,89919,virtuspro-vs-complexity-m2-dust2-p2_iem-cologne-2024
7ef3521b43bd8aa7,virtuspro-vs-complexity-m3-anubis,2024-08-10,esl,de_anubis,119,32,121,IEM Cologne 2024,89919,virtuspro-vs-complexity-m3-anubis_iem-cologne-2024
9eea70b626ad8e8c,virtuspro-vs-falcons-m1-vertigo,2024-08-12,esl,de_vertigo,167,60,167,IEM Cologne 2024,89919,virtuspro-vs-falcons-m1-vertigo_iem-cologne-2024
7b68c25777f5f98e,virtuspro-vs-falcons-m2-mirage,2024-08-12,esl,de_mirage,143,43,143,IEM Cologne 2024,89919,virtuspro-vs-falcons-m2-mirage_iem-cologne-2024
e7f6ad96a1e1776a,virtuspro-vs-falcons-m3-dust2,2024-08-12,esl,de_dust2,132,38,132,IEM Cologne 2024,89919,virtuspro-vs-falcons-m3-dust2_iem-cologne-2024
9fc0d680cb41e309,vitality-vs-furia-m1-inferno-p1,2024-08-11,esl,de_inferno,45,18,46,IEM Cologne 2024,89919,vitality-vs-furia-m1-inferno-p1_iem-cologne-2024
d5e56284be0936bf,vitality-vs-furia-m1-inferno-p2,2024-08-11,esl,de_inferno,46,17,56,IEM Cologne 2024,89919,vitality-vs-furia-m1-inferno-p2_iem-cologne-2024
fa062846a9c1dbbc,vitality-vs-furia-m2-mirage,2024-08-11,esl,de_mirage,96,36,96,IEM Cologne 2024,89919,vitality-vs-furia-m2-mirage_iem-cologne-2024
f4f00466f4ada16,vitality-vs-natus-vincere-m1-nuke,2024-08-18,esl,de_nuke,205,66,206,IEM Cologne 2024,89919,vitality-vs-natus-vincere-m1-nuke_iem-cologne-2024
bb0b9050007c02b4,vitality-vs-natus-vincere-m2-dust2,2024-08-18,esl,de_dust2,147,48,147,IEM Cologne 2024,89919,vitality-vs-natus-vincere-m2-dust2_iem-cologne-2024
4a14d61f0a0e8711,vitality-vs-natus-vincere-m3-mirage,2024-08-18,esl,de_mirage,289,88,290,IEM Cologne 2024,89919,vitality-vs-natus-vincere-m3-mirage_iem-cologne-2024
a95c2cbda9eb69bd,vitality-vs-natus-vincere-m4-inferno,2024-08-18,esl,de_inferno,138,45,138,IEM Cologne 2024,89919,vitality-vs-natus-vincere-m4-inferno_iem-cologne-2024
4fbf6d778c87142b,vitality-vs-saw-m1-nuke,2024-08-17,esl,de_nuke,123,36,123,IEM Cologne 2024,89919,vitality-vs-saw-m1-nuke_iem-cologne-2024
ffc43eba23641897,vitality-vs-saw-m2-dust2,2024-08-17,esl,de_dust2,119,43,119,IEM Cologne 2024,89919,vitality-vs-saw-m2-dust2_iem-cologne-2024
3a5be6e4d45a306e,3dmax-vs-big-m1-ancient,2025-02-02,esl,de_ancient,164,52,164,IEM Katowice 2025,94114,3dmax-vs-big-m1-ancient_iem-katowice-2025
bf5f494d030fe791,3dmax-vs-big-m2-inferno,2025-02-02,esl,de_inferno,126,36,127,IEM Katowice 2025,94114,3dmax-vs-big-m2-inferno_iem-katowice-2025
7a873ef2dfe2748b,eternal-fire-vs-3dmax-m1-inferno,2025-02-03,esl,de_inferno,114,42,114,IEM Katowice 2025,94114,eternal-fire-vs-3dmax-m1-inferno_iem-katowice-2025
6c679391a6dbcf2f,eternal-fire-vs-3dmax-m2-anubis,2025-02-03,esl,de_anubis,184,65,184,IEM Katowice 2025,94114,eternal-fire-vs-3dmax-m2-anubis_iem-katowice-2025
59915953161c3f2c,eternal-fire-vs-3dmax-m3-dust2,2025-02-03,esl,de_dust2,151,47,151,IEM Katowice 2025,94114,eternal-fire-vs-3dmax-m3-dust2_iem-katowice-2025
2560f7943b930418,eternal-fire-vs-faze-m1-anubis,2025-02-04,esl,de_anubis,112,40,112,IEM Katowice 2025,94114,eternal-fire-vs-faze-m1-anubis_iem-katowice-2025
60fb075c6ceb579d,eternal-fire-vs-faze-m2-nuke,2025-02-04,esl,de_nuke,327,94,333,IEM Katowice 2025,94114,eternal-fire-vs-faze-m2-nuke_iem-katowice-2025
24caf48b107978c8,eternal-fire-vs-virtus-pro-m1-anubis,2025-02-02,esl,de_anubis,137,47,137,IEM Katowice 2025,94114,eternal-fire-vs-virtus-pro-m1-anubis_iem-katowice-2025
f724d4d6b20a12bb,eternal-fire-vs-virtus-pro-m2-dust2-p1,2025-02-02,esl,de_dust2,27,13,28,IEM Katowice 2025,94114,eternal-fire-vs-virtus-pro-m2-dust2-p1_iem-katowice-2025
81aee11eb055c1ff,eternal-fire-vs-virtus-pro-m2-dust2-p2,2025-02-02,esl,de_dust2,125,52,125,IEM Katowice 2025,94114,eternal-fire-vs-virtus-pro-m2-dust2-p2_iem-katowice-2025
d3c2cd2f022a60c2,eternal-fire-vs-virtus-pro-m3-train-p3,2025-02-02,esl,de_train,186,64,188,IEM Katowice 2025,94114,eternal-fire-vs-virtus-pro-m3-train-p3_iem-katowice-2025
cbf08c5a4ea5b688,falcons-vs-eternal-fire-m1-inferno,2025-02-01,esl,de_inferno,134,47,135,IEM Katowice 2025,94114,falcons-vs-eternal-fire-m1-inferno_iem-katowice-2025
fbcad246a8dde6be,falcons-vs-eternal-fire-m2-train,2025-02-01,esl,de_train,123,37,123,IEM Katowice 2025,94114,falcons-vs-eternal-fire-m2-train_iem-katowice-2025
e537f0fbeee87b04,falcons-vs-g2-m1-ancient,2025-02-02,esl,de_ancient,144,49,144,IEM Katowice 2025,94114,falcons-vs-g2-m1-ancient_iem-katowice-2025
689e7c4b453a1b22,falcons-vs-g2-m2-dust2,2025-02-02,esl,de_dust2,120,39,120,IEM Katowice 2025,94114,falcons-vs-g2-m2-dust2_iem-katowice-2025
559ac651f961dcd4,falcons-vs-g2-m3-mirage,2025-02-02,esl,de_mirage,175,64,177,IEM Katowice 2025,94114,falcons-vs-g2-m3-mirage_iem-katowice-2025
28433542262f6ce8,faze-vs-big-m1-ancient-p1,2025-02-01,esl,de_ancient,81,30,82,IEM Katowice 2025,94114,faze-vs-big-m1-ancient-p1_iem-katowice-2025
19d23a463472ab70,faze-vs-big-m1-ancient-p2,2025-02-01,esl,de_ancient,72,18,82,IEM Katowice 2025,94114,faze-vs-big-m1-ancient-p2_iem-katowice-2025
d9bcb36f06fcf029,faze-vs-big-m2-mirage,2025-02-01,esl,de_mirage,154,44,154,IEM Katowice 2025,94114,faze-vs-big-m2-mirage_iem-katowice-2025
d6d0f7100c7b886a,faze-vs-big-m3-nuke,2025-02-01,esl,de_nuke,127,37,134,IEM Katowice 2025,94114,faze-vs-big-m3-nuke_iem-katowice-2025
37b4c80e049802e4,furia-vs-astralis-m1-inferno-p1,2025-02-03,esl,de_inferno,20,12,20,IEM Katowice 2025,94114,furia-vs-astralis-m1-inferno-p1_iem-katowice-2025
693fb6f5fe54ada3,furia-vs-astralis-m1-inferno-p2,2025-02-03,esl,de_inferno,120,49,122,IEM Katowice 2025,94114,furia-vs-astralis-m1-inferno-p2_iem-katowice-2025
a841aa475f35b827,furia-vs-astralis-m2-dust2,2025-02-03,esl,de_dust2,135,50,136,IEM Katowice 2025,94114,furia-vs-astralis-m2-dust2_iem-katowice-2025
b1546cb16ce4f919,furia-vs-astralis-m3-nuke-p1,2025-02-03,esl,de_nuke,42,14,42,IEM Katowice 2025,94114,furia-vs-astralis-m3-nuke-p1_iem-katowice-2025
7e2a3723b325ac32,furia-vs-astralis-m3-nuke-p2,2025-02-03,esl,de_nuke,106,34,117,IEM Katowice 2025,94114,furia-vs-astralis-m3-nuke-p2_iem-katowice-2025
1d90a7887b738639,g2-vs-faze-m1-ancient-p1,2025-02-03,esl,de_ancient,56,19,56,IEM Katowice 2025,94114,g2-vs-faze-m1-ancient-p1_iem-katowice-2025
45e1ab827f1078e8,g2-vs-faze-m1-ancient-p2,2025-02-03,esl,de_ancient,151,52,151,IEM Katowice 2025,94114,g2-vs-faze-m1-ancient-p2_iem-katowice-2025
2a9902e81ae40834,g2-vs-faze-m2-inferno-p1,2025-02-03,esl,de_inferno,64,17,64,IEM Katowice 2025,94114,g2-vs-faze-m2-inferno-p1_iem-katowice-2025
751f3a46428921f2,g2-vs-faze-m2-inferno-p2,2025-02-03,esl,de_inferno,84,31,84,IEM Katowice 2025,94114,g2-vs-faze-m2-inferno-p2_iem-katowice-2025
55f900d795622dae,g2-vs-faze-m3-nuke,2025-02-03,esl,de_nuke,137,43,137,IEM Katowice 2025,94114,g2-vs-faze-m3-nuke_iem-katowice-2025
3374c692d0b7534,g2-vs-virtus-pro-m1-inferno,2025-02-01,esl,de_inferno,136,54,137,IEM Katowice 2025,94114,g2-vs-virtus-pro-m1-inferno_iem-katowice-2025
c56449524c6b814a,g2-vs-virtus-pro-m2-mirage,2025-02-01,esl,de_mirage,192,50,192,IEM Katowice 2025,94114,g2-vs-virtus-pro-m2-mirage_iem-katowice-2025
1cd7c5206b017384,gamerlegion-vs-astralis-m1-nuke-p1,2025-02-04,esl,de_nuke,56,19,57,IEM Katowice 2025,94114,gamerlegion-vs-astralis-m1-nuke-p1_iem-katowice-2025
1cb455e4100595e,gamerlegion-vs-astralis-m1-nuke-p2,2025-02-04,esl,de_nuke,87,22,97,IEM Katowice 2025,94114,gamerlegion-vs-astralis-m1-nuke-p2_iem-katowice-2025
24aae0a026f21989,gamerlegion-vs-astralis-m2-mirage,2025-02-04,esl,de_mirage,128,43,128,IEM Katowice 2025,94114,gamerlegion-vs-astralis-m2-mirage_iem-katowice-2025
f0512b9774f1d4e0,gamerlegion-vs-spirit-m1-anubis-p1,2025-02-04,esl,de_anubis,45,14,45,IEM Katowice 2025,94114,gamerlegion-vs-spirit-m1-anubis-p1_iem-katowice-2025
466fcbf188bb4eeb,gamerlegion-vs-spirit-m1-anubis-p2,2025-02-04,esl,de_anubis,105,32,105,IEM Katowice 2025,94114,gamerlegion-vs-spirit-m1-anubis-p2_iem-katowice-2025
6db171ff15dfdd09,gamerlegion-vs-spirit-m2-ancient-p1,2025-02-04,esl,de_ancient,45,15,46,IEM Katowice 2025,94114,gamerlegion-vs-spirit-m2-ancient-p1_iem-katowice-2025
d474cdcdbcd4e391,gamerlegion-vs-spirit-m2-ancient-p2,2025-02-04,esl,de_ancient,89,44,102,IEM Katowice 2025,94114,gamerlegion-vs-spirit-m2-ancient-p2_iem-katowice-2025
c051cd28c3fef2fb,gamerlegion-vs-spirit-m3-nuke-p3,2025-02-04,esl,de_nuke,112,42,113,IEM Katowice 2025,94114,gamerlegion-vs-spirit-m3-nuke-p3_iem-katowice-2025
52f410db2e464ddf,gamerlegion-vs-the-mongolz-m1-nuke,2025-02-03,esl,de_nuke,151,34,151,IEM Katowice 2025,94114,gamerlegion-vs-the-mongolz-m1-nuke_iem-katowice-2025
68f960e49f620eb6,gamerlegion-vs-the-mongolz-m2-mirage,2025-02-03,esl,de_mirage,132,42,133,IEM Katowice 2025,94114,gamerlegion-vs-the-mongolz-m2-mirage_iem-katowice-2025
460cdd1cb28a18de,liquid-vs-spirit-m1-nuke-p1,2025-02-04,esl,de_nuke,46,12,47,IEM Katowice 2025,94114,liquid-vs-spirit-m1-nuke-p1_iem-katowice-2025
ba4d5563629a1e42,liquid-vs-spirit-m1-nuke-p2,2025-02-04,esl,de_nuke,86,38,87,IEM Katowice 2025,94114,liquid-vs-spirit-m1-nuke-p2_iem-katowice-2025
61cd6440284a9038,liquid-vs-spirit-m2-dust2,2025-02-04,esl,de_dust2,132,37,133,IEM Katowice 2025,94114,liquid-vs-spirit-m2-dust2_iem-katowice-2025
a0154a45e1d020a3,mouz-vs-gamerlegion-m1-inferno,2025-02-01,esl,de_inferno,147,51,148,IEM Katowice 2025,94114,mouz-vs-gamerlegion-m1-inferno_iem-katowice-2025
ac1380546b71e382,mouz-vs-gamerlegion-m2-mirage,2025-02-01,esl,de_mirage,164,53,167,IEM Katowice 2025,94114,mouz-vs-gamerlegion-m2-mirage_iem-katowice-2025
fd5f8a6034103d74,mouz-vs-liquid-m1-nuke,2025-02-03,esl,de_nuke,126,35,129,IEM Katowice 2025,94114,mouz-vs-liquid-m1-nuke_iem-katowice-2025
923d4f47b764dce7,mouz-vs-liquid-m2-ancient,2025-02-03,esl,de_ancient,134,53,134,IEM Katowice 2025,94114,mouz-vs-liquid-m2-ancient_iem-katowice-2025
