team_name,team_page,player_name,player_country,player_nick,player_hltv_url,photo_player,player_flag,photo_player_path,player_flag_path
Virtus.pro,https://www.hltv.org/team/5378/virtuspro,Kaisar 'ICY' Faiznurov,Kazakhstan,ICY,https://www.hltv.org/player/21439/icy,https://img-cdn.hltv.org/playerbodyshot/mTVqhyWy-kyc3Yvh0HpCyS.png?ixlib=java-2.1.0&w=400&s=027f95420e6d4389a31d28c4caaaefa0,https://www.hltv.org/img/static/flags/30x20/KZ.gif,c:\cs2-match-and-player-scraper\ExtractPlayerData\photo_players\virtus.pro-ICY.png,c:\cs2-match-and-player-scraper\ExtractPlayerData\photo_players\_flags\kazakhstan.png
Astralis,https://www.hltv.org/team/6665/astralis,Nicolai 'device' Reedtz,Denmark,device,https://www.hltv.org/player/7592/device,https://img-cdn.hltv.org/playerbodyshot/K9M49xoheDwWbY8E1pjkna.png?ixlib=java-2.1.0&w=400&s=185342cc45b043d003fa2e22a907b1d4,https://www.hltv.org/img/static/flags/30x20/DK.gif,c:\cs2-match-and-player-scraper\ExtractPlayerData\photo_players\astralis-device.png,c:\cs2-match-and-player-scraper\ExtractPlayerData\photo_players\_flags\denmark.png
Astralis,https://www.hltv.org/team/6665/astralis,Casper 'cadiaN' Møller,Denmark,cadiaN,https://www.hltv.org/player/7964/cadian,https://img-cdn.hltv.org/playerbodyshot/ql08XvAUJALRFZRuvQyNMu.png?ixlib=java-2.1.0&w=400&s=e8a7286bef44cf3c8962f761fce3e514,https://www.hltv.org/img/static/flags/30x20/DK.gif,c:\cs2-match-and-player-scraper\ExtractPlayerData\photo_players\astralis-cadiaN.png,c:\cs2-match-and-player-scraper\ExtractPlayerData\photo_players\_flags\denmark.png
Astralis,https://www.hltv.org/team/6665/astralis,Martin 'stavn' Lund,Denmark,stavn,https://www.hltv.org/player/10994/stavn,https://img-cdn.hltv.org/playerbodyshot/GHOeYJhnskCRw6WIVple13.png?ixlib=java-2.1.0&w=400&s=61c57ed68882134e02b9826f3b6dfcbd,https://www.hltv.org/img/static/flags/30x20/DK.gif,c:\cs2-match-and-player-scraper\ExtractPlayerData\photo_players\astralis-stavn.png,c:\cs2-match-and-player-scraper\ExtractPlayerData\photo_players\_flags\denmark.png
Astralis,https://www.hltv.org/team/6665/astralis,Jakob 'jabbi' Nygaard,Denmark,jabbi,https://www.hltv.org/player/17956/jabbi,https://img-cdn.hltv.org/playerbodyshot/jRAjCSSSAcY7tgM3nFOYBp.png?ixlib=java-2.1.0&w=400&s=da263b883946c65e2ab505cbfa39c94c,https://www.hltv.org/img/static/flags/30x20/DK.gif,c:\cs2-match-and-player-scraper\ExtractPlayerData\photo_players\astralis-jabbi.png,c:\cs2-match-and-player-scraper\ExtractPlayerData\photo_players\_flags\denmark.png
Astralis,https://www.hltv.org/team/6665/astralis,Victor 'Staehr' Staehr,Denmark,Staehr,https://www.hltv.org/player/20304/staehr,https://img-cdn.hltv.org/playerbodyshot/cgeOv6vteLGk0Al0t5uox7.png?ixlib=java-2.1.0&w=400&s=3a8efef169ff7c4195940ca87d8f5688,https://www.hltv.org/img/static/flags/30x20/DK.gif,c:\cs2-match-and-player-scraper\ExtractPlayerData\photo_players\astralis-Staehr.png,c:\cs2-match-and-player-scraper\ExtractPlayerData\photo_players\_flags\denmark.png
FURIA,https://www.hltv.org/team/8297/furia,Gabriel 'FalleN' Toledo,Brazil,FalleN,https://www.hltv.org/player/2023/fallen,https://img-cdn.hltv.org/playerbodyshot/Wf26SO_o8nvnsLh0AqZXc5.png?ixlib=java-2.1.0&w=400&s=36b7189a4ae7b020d0acb087fd44777a,https://www.hltv.org/img/static/flags/30x20/BR.gif,c:\cs2-match-and-player-scraper\ExtractPlayerData\photo_players\furia-FalleN.png,c:\cs2-match-and-player-scraper\ExtractPlayerData\photo_players\_flags\brazil.png
FURIA,https://www.hltv.org/team/8297/furia,Marcelo 'chelo' Cespedes,Brazil,chelo,https://www.hltv.org/player/10566/chelo,https://img-cdn.hltv.org/playerbodyshot/1UmLZkSSAfBosakeRR3gwZ.png?ixlib=java-2.1.0&w=400&s=4b513eb29f7896053a6996ef30575ed8,https://www.hltv.org/img/static/flags/30x20/BR.gif,c:\cs2-match-and-player-scraper\ExtractPlayerData\photo_players\furia-chelo.png,c:\cs2-match-and-player-scraper\ExtractPlayerData\photo_players\_flags\brazil.png
FURIA,https://www.hltv.org/team/8297/furia,Yuri 'yuurih' Santos,Brazil,yuurih,https://www.hltv.org/player/12553/yuurih,https://img-cdn.hltv.org/playerbodyshot/i6UGhkYxrhutAOmWZT0-8O.png?ixlib=java-2.1.0&w=400&s=2cd696f6ff4baf5680a43d537214b6eb,https://www.hltv.org/img/static/flags/30x20/BR.gif,c:\cs2-match-and-player-scraper\ExtractPlayerData\photo_players\furia-yuurih.png,c:\cs2-match-and-player-scraper\ExtractPlayerData\photo_players\_flags\brazil.png
FURIA,https://www.hltv.org/team/8297/furia,Kaike 'KSCERATO' Cerato,Brazil,KSCERATO,https://www.hltv.org/player/15631/kscerato,https://img-cdn.hltv.org/playerbodyshot/U6t0j2bJDKUR3mTI8rIqv7.png?ixlib=java-2.1.0&w=400&s=b5257c378b8122f415f21985855e95ca,https://www.hltv.org/img/static/flags/30x20/BR.gif,c:\cs2-match-and-player-scraper\ExtractPlayerData\photo_players\furia-KSCERATO.png,c:\cs2-match-and-player-scraper\ExtractPlayerData\photo_players\_flags\brazil.png
FURIA,https://www.hltv.org/team/8297/furia,Felipe 'skullz' Medeiros,Brazil,skullz,https://www.hltv.org/player/18676/skullz,https://img-cdn.hltv.org/playerbodyshot/Ql8Oez5CfB2SBPOQdLJdL3.png?ixlib=java-2.1.0&w=400&s=780116a9290d11b1347f35182716ad53,https://www.hltv.org/img/static/flags/30x20/BR.gif,c:\cs2-match-and-player-scraper\ExtractPlayerData\photo_players\furia-skullz.png,c:\cs2-match-and-player-scraper\ExtractPlayerData\photo_players\_flags\brazil.png
GamerLegion,https://www.hltv.org/team/9928/gamerlegion,Fredrik 'REZ' Sterner,Sweden,REZ,https://www.hltv.org/player/9278/rez,https://img-cdn.hltv.org/playerbodyshot/W08rcpYQfHy8IFbVVvRosV.png?ixlib=java-2.1.0&w=400&s=bea20151d0a7f18596168e81eb417182,https://www.hltv.org/img/static/flags/30x20/SE.gif,c:\cs2-match-and-player-scraper\ExtractPlayerData\photo_players\gamerlegion-REZ.png,c:\cs2-match-and-player-scraper\ExtractPlayerData\photo_players\_flags\sweden.png
GamerLegion,https://www.hltv.org/team/9928/gamerlegion,Erik 'ztr' Gustafsson,Sweden,ztr,https://www.hltv.org/player/16486/ztr,https://img-cdn.hltv.org/playerbodyshot/r-h1LeqfrgdiKKN5nyhu6Y.png?ixlib=java-2.1.0&w=400&s=28cb3b5d08f68ad3669825a38d52996e,https://www.hltv.org/img/static/flags/30x20/SE.gif,c:\cs2-match-and-player-scraper\ExtractPlayerData\photo_players\gamerlegion-ztr.png,c:\cs2-match-and-player-scraper\ExtractPlayerData\photo_players\_flags\sweden.png
GamerLegion,https://www.hltv.org/team/9928/gamerlegion,Sebastian 'Tauson' Tauson Lindelof,Denmark,Tauson,https://www.hltv.org/player/20301/tauson,https://img-cdn.hltv.org/playerbodyshot/4PRchg4OnayrHWfxIV8vv-.png?ixlib=java-2.1.0&w=400&s=a7b7fe09652e4be47d7151fbae953297,https://www.hltv.org/img/static/flags/30x20/DK.gif,c:\cs2-match-and-player-scraper\ExtractPlayerData\photo_players\gamerlegion-Tauson.png,c:\cs2-match-and-player-scraper\ExtractPlayerData\photo_players\_flags\denmark.png
GamerLegion,https://www.hltv.org/team/9928/gamerlegion,Henrich 'sl3nd' Hevesi,Hungary,sl3nd,https://www.hltv.org/player/20870/sl3nd,https://img-cdn.hltv.org/playerbodyshot/NF4Ts1IiuUmxAsEVV4RX-4.png?ixlib=java-2.1.0&w=400&s=ef875b08fdda359b12ed4da7741bca24,https://www.hltv.org/img/static/flags/30x20/HU.gif,c:\cs2-match-and-player-scraper\ExtractPlayerData\photo_players\gamerlegion-sl3nd.png,c:\cs2-match-and-player-scraper\ExtractPlayerData\photo_players\_flags\hungary.png
GamerLegion,https://www.hltv.org/team/9928/gamerlegion,Oldřich 'PR' Nový,Czech Republic,PR,https://www.hltv.org/player/22279/pr,https://img-cdn.hltv.org/playerbodyshot/CNgmo9ksY43nqjbCHhMEpy.png?ixlib=java-2.1.0&w=400&s=7c85c529a9e4e92bdf6d70ad27bce9ea,https://www.hltv.org/img/static/flags/30x20/CZ.gif,c:\cs2-match-and-player-scraper\ExtractPlayerData\photo_players\gamerlegion-PR.png,c:\cs2-match-and-player-scraper\ExtractPlayerData\photo_players\_flags\czech-republic.png
Falcons,https://www.hltv.org/team/11283/falcons,Nikola 'NiKo' Kovač,Bosnia and Herzegovina,NiKo,https://www.hltv.org/player/3741/niko,https://img-cdn.hltv.org/playerbodyshot/3XwEUKdKzZX2weAxy5Mk1_.png?ixlib=java-2.1.0&w=400&s=cd880ebbe833de60fb62c94eacad01f6,https://www.hltv.org/img/static/flags/30x20/BA.gif,c:\cs2-match-and-player-scraper\ExtractPlayerData\photo_players\falcons-NiKo.png,c:\cs2-match-and-player-scraper\ExtractPlayerData\photo_players\_flags\bosnia-and-herzegovina.png
Falcons,https://www.hltv.org/team/11283/falcons,Emil 'Magisk' Reif,Denmark,Magisk,https://www.hltv.org/player/9032/magisk,https://img-cdn.hltv.org/playerbodyshot/24JwK28EDdjBjFfYLZrCI-.png?ixlib=java-2.1.0&w=400&s=4292090b75de6cf48426be506bfbadd5,https://www.hltv.org/img/static/flags/30x20/DK.gif,c:\cs2-match-and-player-scraper\ExtractPlayerData\photo_players\falcons-Magisk.png,c:\cs2-match-and-player-scraper\ExtractPlayerData\photo_players\_flags\denmark.png
Falcons,https://www.hltv.org/team/11283/falcons,René 'TeSeS' Madsen,Denmark,TeSeS,https://www.hltv.org/player/12018/teses,https://img-cdn.hltv.org/playerbodyshot/E5E2I3MU3Jiem8sCrnYcNS.png?ixlib=java-2.1.0&w=400&s=17e59ea9a92778ae01c4b310124969ed,https://www.hltv.org/img/static/flags/30x20/DK.gif,c:\cs2-match-and-player-scraper\ExtractPlayerData\photo_players\falcons-TeSeS.png,c:\cs2-match-and-player-scraper\ExtractPlayerData\photo_players\_flags\denmark.png
Falcons,https://www.hltv.org/team/11283/falcons,Abdul 'degster' Gasanov,Russia,degster,https://www.hltv.org/player/17306/degster,https://img-cdn.hltv.org/playerbodyshot/WgMAp9FCLg8ozmviwHGSFc.png?ixlib=java-2.1.0&w=400&s=c01904f78c2719baf9ca349385f9d581,https://www.hltv.org/img/static/flags/30x20/RU.gif,c:\cs2-match-and-player-scraper\ExtractPlayerData\photo_players\falcons-degster.png,c:\cs2-match-and-player-scraper\ExtractPlayerData\photo_players\_flags\russia.png
Falcons,https://www.hltv.org/team/11283/falcons,Damjan 'kyxsan' Stoilkovski,North Macedonia,kyxsan,https://www.hltv.org/player/19677/kyxsan,https://img-cdn.hltv.org/playerbodyshot/W53kGj89yRn3aAnk_zB6ld.png?ixlib=java-2.1.0&w=400&s=9888db98c0263d94044eb34e56db0029,https://www.hltv.org/img/static/flags/30x20/MK.gif,c:\cs2-match-and-player-scraper\ExtractPlayerData\photo_players\falcons-kyxsan.png,c:\cs2-match-and-player-scraper\ExtractPlayerData\photo_players\_flags\north-macedonia.png
paiN,https://www.hltv.org/team/4773/pain,Rodrigo 'biguzera' Bittencourt,Brazil,biguzera,https://www.hltv.org/player/18141/biguzera,https://img-cdn.hltv.org/playerbodyshot/cE6_P8WGj3GruLdxxMhC19.png?ixlib=java-2.1.0&w=400&s=79597254171d8cd6cf132b7f43d88267,https://www.hltv.org/img/static/flags/30x20/BR.gif,c:\cs2-match-and-player-scraper\ExtractPlayerData\photo_players\pain-biguzera.png,c:\cs2-match-and-player-scraper\ExtractPlayerData\photo_players\_flags\brazil.png
paiN,https://www.hltv.org/team/4773/pain,David 'dav1deuS' Tapia Maldonado,Chile,dav1deuS,https://www.hltv.org/player/18865/dav1deus,https://img-cdn.hltv.org/playerbodyshot/r8HySCad4PvXA247rrGW8L.png?ixlib=java-2.1.0&w=400&s=7099accdfbaf9179b461458879f12d39,https://www.hltv.org/img/static/flags/30x20/CL.gif,c:\cs2-match-and-player-scraper\ExtractPlayerData\photo_players\pain-dav1deuS.png,c:\cs2-match-and-player-scraper\ExtractPlayerData\photo_players\_flags\chile.png
paiN,https://www.hltv.org/team/4773/pain,Lucas 'nqz' Soares,Brazil,nqz,https://www.hltv.org/player/19694/nqz,https://img-cdn.hltv.org/playerbodyshot/XVJHVAa4HVUhdOV7vk3Hri.png?ixlib=java-2.1.0&w=400&s=8cbe451850d221bde2ffa00c4e08c169,https://www.hltv.org/img/static/flags/30x20/BR.gif,c:\cs2-match-and-player-scraper\ExtractPlayerData\photo_players\pain-nqz.png,c:\cs2-match-and-player-scraper\ExtractPlayerData\photo_players\_flags\brazil.png
paiN,https://www.hltv.org/team/4773/pain,Kaue 'kauez' Kaschuk,Brazil,kauez,https://www.hltv.org/player/20085/kauez,https://img-cdn.hltv.org/playerbodyshot/V2e_-9RepN06PTU5cJh4Hd.png?ixlib=java-2.1.0&w=400&s=12d109433510219427e01660ae96d77d,https://www.hltv.org/img/static/flags/30x20/BR.gif,c:\cs2-match-and-player-scraper\ExtractPlayerData\photo_players\pain-kauez.png,c:\cs2-match-and-player-scraper\ExtractPlayerData\photo_players\_flags\brazil.png
paiN,https://www.hltv.org/team/4773/pain,João 'snow' Vinicius,Brazil,snow,https://www.hltv.org/player/20171/snow,https://img-cdn.hltv.org/playerbodyshot/j_Yr8Kddhl8ctm1wrjhmxo.png?ixlib=java-2.1.0&w=400&s=d9c54d84051faef16b6db1d368b5b497,https://www.hltv.org/img/static/flags/30x20/BR.gif,c:\cs2-match-and-player-scraper\ExtractPlayerData\photo_players\pain-snow.png,c:\cs2-match-and-player-scraper\ExtractPlayerData\photo_players\_flags\brazil.png
3DMAX,https://www.hltv.org/team/4914/3dmax,Alexandre 'bodyy' Pianaro,France,bodyy,https://www.hltv.org/player/8374/bodyy,https://img-cdn.hltv.org/playerbodyshot/9_y9UTvQUIkdzMfYnE1-tF.png?ixlib=java-2.1.0&w=400&s=3823d897d328ac7358406255c9dddf05,https://www.hltv.org/img/static/flags/30x20/FR.gif,c:\cs2-match-and-player-scraper\ExtractPlayerData\photo_players\3dmax-bodyy.png,c:\cs2-match-and-player-scraper\ExtractPlayerData\photo_players\_flags\france.png
3DMAX,https://www.hltv.org/team/4914/3dmax,Bryan 'Maka' Canda,France,Maka,https://www.hltv.org/player/13138/maka,https://img-cdn.hltv.org/playerbodyshot/3_YXzLeBDwMasXr1cmtKLO.png?ixlib=java-2.1.0&w=400&s=8467dedda55ea8e8f3f73a9f3c4f3b50,https://www.hltv.org/img/static/flags/30x20/FR.gif,c:\cs2-match-and-player-scraper\ExtractPlayerData\photo_players\3dmax-Maka.png,c:\cs2-match-and-player-scraper\ExtractPlayerData\photo_players\_flags\france.png
3DMAX,https://www.hltv.org/team/4914/3dmax,Lucas 'Lucky' Chastang,France,Lucky,https://www.hltv.org/player/13497/lucky,https://img-cdn.hltv.org/playerbodyshot/6I9Jvhx1pQxJqXkpZE21fc.png?ixlib=java-2.1.0&w=400&s=2e7fc38ffaa1e0a69dfe56f295e7dfec,https://www.hltv.org/img/static/flags/30x20/FR.gif,c:\cs2-match-and-player-scraper\ExtractPlayerData\photo_players\3dmax-Lucky.png,c:\cs2-match-and-player-scraper\ExtractPlayerData\photo_players\_flags\france.png
3DMAX,https://www.hltv.org/team/4914/3dmax,Pierre 'Ex3rcice' Bulinge,France,Ex3rcice,https://www.hltv.org/player/19739/ex3rcice,https://img-cdn.hltv.org/playerbodyshot/IMRvSCTpeTchiO6T6r_ogD.png?ixlib=java-2.1.0&w=400&s=8b9ebd48cd1eeaf36420666d1f5deb21,https://www.hltv.org/img/static/flags/30x20/FR.gif,c:\cs2-match-and-player-scraper\ExtractPlayerData\photo_players\3dmax-Ex3rcice.png,c:\cs2-match-and-player-scraper\ExtractPlayerData\photo_players\_flags\france.png
3DMAX,https://www.hltv.org/team/4914/3dmax,Filip 'Graviti' Brankovic,France,Graviti,https://www.hltv.org/player/21969/graviti,https://img-cdn.hltv.org/playerbodyshot/hzH4DOjT4O3NzhRp0BZym6.png?ixlib=java-2.1.0&w=400&s=951d309ca116aebe3caeb8b67f44e968,https://www.hltv.org/img/static/flags/30x20/FR.gif,c:\cs2-match-and-player-scraper\ExtractPlayerData\photo_players\3dmax-Graviti.png,c:\cs2-match-and-player-scraper\ExtractPlayerData\photo_players\_flags\france.png
MIBR,https://www.hltv.org/team/9215/mibr,Raphael 'exit' Lacerda,Brazil,exit,https://www.hltv.org/player/11154/exit,https://img-cdn.hltv.org/playerbodyshot/vEViDoLN8uckOz769lKP6o.png?ixlib=java-2.1.0&w=400&s=fa2fe85df13c5b4111794d84597f8820,https://www.hltv.org/img/static/flags/30x20/BR.gif,c:\cs2-match-and-player-scraper\ExtractPlayerData\photo_players\mibr-exit.png,c:\cs2-match-and-player-scraper\ExtractPlayerData\photo_players\_flags\brazil.png
MIBR,https://www.hltv.org/team/9215/mibr,Lucas 'Lucaozy' Neves,Brazil,Lucaozy,https://www.hltv.org/player/18717/lucaozy,https://img-cdn.hltv.org/playerbodyshot/paGgp_0pYqCdMuPzSiFe1k.png?ixlib=java-2.1.0&w=400&s=ef41735eb5cf1179431d7c1610f49453,https://www.hltv.org/img/static/flags/30x20/BR.gif,c:\cs2-match-and-player-scraper\ExtractPlayerData\photo_players\mibr-Lucaozy.png,c:\cs2-match-and-player-scraper\ExtractPlayerData\photo_players\_flags\brazil.png
MIBR,https://www.hltv.org/team/9215/mibr,Rafael 'saffee' Costa,Brazil,saffee,https://www.hltv.org/player/18835/saffee,https://img-cdn.hltv.org/playerbodyshot/lQlP5UhO9eKgTRo7v4hfj7.png?ixlib=java-2.1.0&w=400&s=8077494c94dce5e35c209ee8e7559f66,https://www.hltv.org/img/static/flags/30x20/BR.gif,c:\cs2-match-and-player-scraper\ExtractPlayerData\photo_players\mibr-saffee.png,c:\cs2-match-and-player-scraper\ExtractPlayerData\photo_players\_flags\brazil.png
MIBR,https://www.hltv.org/team/9215/mibr,André 'drop' Abreu,Brazil,drop,https://www.hltv.org/player/19750/drop,https://img-cdn.hltv.org/playerbodyshot/9FCSMUx2Y9z0fCU22hXTu5.png?ixlib=java-2.1.0&w=400&s=c91303c8a8a00dc81629eefe2cb61ffb,https://www.hltv.org/img/static/flags/30x20/BR.gif,c:\cs2-match-and-player-scraper\ExtractPlayerData\photo_players\mibr-drop.png,c:\cs2-match-and-player-scraper\ExtractPlayerData\photo_players\_flags\brazil.png
MIBR,https://www.hltv.org/team/9215/mibr,Felipe 'insani' Yuji,Brazil,insani,https://www.hltv.org/player/21037/insani,https://img-cdn.hltv.org/playerbodyshot/QTHZvbBtonGy4OqM51Ucw-.png?ixlib=java-2.1.0&w=400&s=152984f162440be3a4c46b6dda84487f,https://www.hltv.org/img/static/flags/30x20/BR.gif,c:\cs2-match-and-player-scraper\ExtractPlayerData\photo_players\mibr-insani.png,c:\cs2-match-and-player-scraper\ExtractPlayerData\photo_players\_flags\brazil.png
BIG,https://www.hltv.org/team/7532/big,Johannes 'tabseN' Wodarz,Germany,tabseN,https://www.hltv.org/player/5794/tabsen,https://img-cdn.hltv.org/playerbodyshot/7A9bB8yNbHyzAFv6OZDLer.png?ixlib=java-2.1.0&w=400&s=89efdd9c4a498fb748442d22eb5af274,https://www.hltv.org/img/static/flags/30x20/DE.gif,c:\cs2-match-and-player-scraper\ExtractPlayerData\photo_players\big-tabseN.png,c:\cs2-match-and-player-scraper\ExtractPlayerData\photo_players\_flags\germany.png
BIG,https://www.hltv.org/team/7532/big,Jon 'JDC' de Castro,Germany,JDC,https://www.hltv.org/player/14929/jdc,https://img-cdn.hltv.org/playerbodyshot/NfyQQNqern4wD9ez7WWdPu.png?ixlib=java-2.1.0&w=400&s=c6fbafbdbf7ee2db36d044eca9e3fcf6,https://www.hltv.org/img/static/flags/30x20/DE.gif,c:\cs2-match-and-player-scraper\ExtractPlayerData\photo_players\big-JDC.png,c:\cs2-match-and-player-scraper\ExtractPlayerData\photo_players\_flags\germany.png
BIG,https://www.hltv.org/team/7532/big,Karim 'Krimbo' Moussa,Germany,Krimbo,https://www.hltv.org/player/19899/krimbo,https://img-cdn.hltv.org/playerbodyshot/96vvXqCeR6bDEzVGNngE4t.png?ixlib=java-2.1.0&w=400&s=118f8b2cd51519145399712390ca5251,https://www.hltv.org/img/static/flags/30x20/DE.gif,c:\cs2-match-and-player-scraper\ExtractPlayerData\photo_players\big-Krimbo.png,c:\cs2-match-and-player-scraper\ExtractPlayerData\photo_players\_flags\germany.png
BIG,https://www.hltv.org/team/7532/big,Can 'kyuubii' Ali,Germany,kyuubii,https://www.hltv.org/player/20170/kyuubii,https://img-cdn.hltv.org/playerbodyshot/92WVUYdDS7w9jIuRN5yi-J.png?ixlib=java-2.1.0&w=400&s=924e45bf8dfacd5ecbb8f71b126a78ef,https://www.hltv.org/img/static/flags/30x20/DE.gif,c:\cs2-match-and-player-scraper\ExtractPlayerData\photo_players\big-kyuubii.png,c:\cs2-match-and-player-scraper\ExtractPlayerData\photo_players\_flags\germany.png
BIG,https://www.hltv.org/team/7532/big,Marcel 'hyped' Köhn,Germany,hyped,https://www.hltv.org/player/21468/hyped,https://img-cdn.hltv.org/playerbodyshot/yLfk07hgHQxmGVN_-paRmN.png?ixlib=java-2.1.0&w=400&s=020e880c211675cadd31ca73f0535ebe,https://www.hltv.org/img/static/flags/30x20/DE.gif,c:\cs2-match-and-player-scraper\ExtractPlayerData\photo_players\big-hyped.png,c:\cs2-match-and-player-scraper\ExtractPlayerData\photo_players\_flags\germany.png
BetBoom,https://www.hltv.org/team/12394/betboom,Kirill 'Boombl4' Mikhailov,Russia,Boombl4,https://www.hltv.org/player/11840/boombl4,https://img-cdn.hltv.org/playerbodyshot/ouPg0MLCPLh9smVUIQJSgZ.png?ixlib=java-2.1.0&w=400&s=6a1da3094c233fcfd7c2ad9ca670f043,https://www.hltv.org/img/static/flags/30x20/RU.gif,c:\cs2-match-and-player-scraper\ExtractPlayerData\photo_players\betboom-Boombl4.png,c:\cs2-match-and-player-scraper\ExtractPlayerData\photo_players\_flags\russia.png
BetBoom,https://www.hltv.org/team/12394/betboom,Aleksandr 'zorte' Zagodyrenko,Russia,zorte,https://www.hltv.org/player/15662/zorte,https://img-cdn.hltv.org/playerbodyshot/G1u-Dhy3vEz1Kurd32DtrM.png?ixlib=java-2.1.0&w=400&s=1be96569a3b2ae4c60ead30f88770fa1,https://www.hltv.org/img/static/flags/30x20/RU.gif,c:\cs2-match-and-player-scraper\ExtractPlayerData\photo_players\betboom-zorte.png,c:\cs2-match-and-player-scraper\ExtractPlayerData\photo_players\_flags\russia.png
BetBoom,https://www.hltv.org/team/12394/betboom,Sergey 'Ax1Le' Rykhtorov,Russia,Ax1Le,https://www.hltv.org/player/16555/ax1le,https://img-cdn.hltv.org/playerbodyshot/c2Fjhtq3YT5XMiXDORl4Dv.png?ixlib=java-2.1.0&w=400&s=188c43b5df3bea37393aee1bdff8e7d3,https://www.hltv.org/img/static/flags/30x20/RU.gif,c:\cs2-match-and-player-scraper\ExtractPlayerData\photo_players\betboom-Ax1Le.png,c:\cs2-match-and-player-scraper\ExtractPlayerData\photo_players\_flags\russia.png
BetBoom,https://www.hltv.org/team/12394/betboom,Pavel 'S1ren' Ogloblin,Russia,S1ren,https://www.hltv.org/player/18506/s1ren,https://img-cdn.hltv.org/playerbodyshot/OpkJ0ktQoG2A3GpekhdeYt.png?ixlib=java-2.1.0&w=400&s=968e5a78b8269bb80f135c06f7974acc,https://www.hltv.org/img/static/flags/30x20/RU.gif,c:\cs2-match-and-player-scraper\ExtractPlayerData\photo_players\betboom-S1ren.png,c:\cs2-match-and-player-scraper\ExtractPlayerData\photo_players\_flags\russia.png
BetBoom,https://www.hltv.org/team/12394/betboom,Kirill 'Magnojez' Rodnov,Russia,Magnojez,https://www.hltv.org/player/21667/magnojez,https://img-cdn.hltv.org/playerbodyshot/nWuM_OLnmFtO2xSmB9fHqA.png?ixlib=java-2.1.0&w=400&s=937e55286353d033c72cc97207cc9f1e,https://www.hltv.org/img/static/flags/30x20/RU.gif,c:\cs2-match-and-player-scraper\ExtractPlayerData\photo_players\betboom-Magnojez.png,c:\cs2-match-and-player-scraper\ExtractPlayerData\photo_players\_flags\russia.png
HEROIC,https://www.hltv.org/team/7175/heroic,Álvaro 'SunPayus' García,Spain,SunPayus,https://www.hltv.org/player/19164/sunpayus,https://img-cdn.hltv.org/playerbodyshot/uxR7vTnCk0mYviERtxhMsv.png?ixlib=java-2.1.0&w=400&s=96d6bacdd850a3ff68e60eb8284ec567,https://www.hltv.org/img/static/flags/30x20/ES.gif,c:\cs2-match-and-player-scraper\ExtractPlayerData\photo_players\heroic-SunPayus.png,c:\cs2-match-and-player-scraper\ExtractPlayerData\photo_players\_flags\spain.png
HEROIC,https://www.hltv.org/team/7175/heroic,Yasin 'xfl0ud' Koç,Turkey,xfl0ud,https://www.hltv.org/player/19187/xfl0ud,https://img-cdn.hltv.org/playerbodyshot/s1hUQwIQts5tZPFiLjddgo.png?ixlib=java-2.1.0&w=400&s=2b787fe62ff34df5f74cbe6d2536a1c0,https://www.hltv.org/img/static/flags/30x20/TR.gif,c:\cs2-match-and-player-scraper\ExtractPlayerData\photo_players\heroic-xfl0ud.png,c:\cs2-match-and-player-scraper\ExtractPlayerData\photo_players\_flags\turkey.png
HEROIC,https://www.hltv.org/team/7175/heroic,Linus 'LNZ' Holtäng,Sweden,LNZ,https://www.hltv.org/player/19310/lnz,https://img-cdn.hltv.org/playerbodyshot/9-fqw3Vun4MmwSoDAX-IyN.png?ixlib=java-2.1.0&w=400&s=3c8e85db8c569af3fa10c1c14933f981,https://www.hltv.org/img/static/flags/30x20/SE.gif,c:\cs2-match-and-player-scraper\ExtractPlayerData\photo_players\heroic-LNZ.png,c:\cs2-match-and-player-scraper\ExtractPlayerData\photo_players\_flags\sweden.png
HEROIC,https://www.hltv.org/team/7175/heroic,Andrey 'tN1R' Tatarinovich,Belarus,tN1R,https://www.hltv.org/player/19808/tn1r,https://img-cdn.hltv.org/playerbodyshot/4TbowXNUbATAEDgZOnpZTL.png?ixlib=java-2.1.0&w=400&s=4e9d5ae9a308dba0879dd07a90b8b776,https://www.hltv.org/img/static/flags/30x20/BY.gif,c:\cs2-match-and-player-scraper\ExtractPlayerData\photo_players\heroic-tN1R.png,c:\cs2-match-and-player-scraper\ExtractPlayerData\photo_players\_flags\belarus.png
HEROIC,https://www.hltv.org/team/7175/heroic,Simon 'yxngstxr' Boije,Sweden,yxngstxr,https://www.hltv.org/player/22047/yxngstxr,https://img-cdn.hltv.org/playerbodyshot/LT5vGHKJqF8o5fcMwH9zLo.png?ixlib=java-2.1.0&w=400&s=8593f6110996bd5cfb3cc1c13ed3d84a,https://www.hltv.org/img/static/flags/30x20/SE.gif,c:\cs2-match-and-player-scraper\ExtractPlayerData\photo_players\heroic-yxngstxr.png,c:\cs2-match-and-player-scraper\ExtractPlayerData\photo_players\_flags\sweden.png
