number,start tick,start frame,freezetime end tick,freezetime end frame,end tick,end frame,end officially tick,end officially frame,team a name,team b name,score team a,score team b,team a side,team b side,team a start money,team b start money,team a equipment value,team b equipment value,team a money spent,team b money spent,team a economy type,team b economy type,duration,end reason,winner name,winner side,overtime number,match checksum
1,573,765,3811,5059,6869,8679,7317,9326,Spirit,G2 Esports,0,1,3,2,4000,4000,4000,4400,3400,3400,pistol,pistol,98411,9,G2 Esports,2,0,7108f666509fa9d2
2,7317,9326,8597,11235,16718,20956,17166,21713,Spirit,G2 Esports,0,2,3,2,11000,18650,10850,20000,10050,18150,force-buy,full,144620,1,G2 Esports,2,0,7108f666509fa9d2
3,17166,21713,18446,23629,23002,29155,23450,29870,Spirit,G2 Esports,0,3,3,2,13550,19200,10600,22650,2850,9600,semi,full,92542,9,G2 Esports,2,0,7108f666509fa9d2
4,23450,29870,24730,31791,29779,37965,30227,38629,Spirit,G2 Esports,0,4,3,2,25200,28250,26250,23450,24650,4500,full,full,100662,1,G2 Esports,2,0,7108f666509fa9d2
5,32449,41587,33729,43469,39286,50234,39734,50914,Spirit,G2 Esports,1,4,3,2,17750,42150,27850,27950,12850,14150,full,full,107526,8,Spirit,3,0,7108f666509fa9d2
6,39734,50914,41014,52899,47894,61100,48342,61781,Spirit,G2 Esports,2,4,3,2,22450,35700,28300,27350,16900,26650,full,full,126664,8,Spirit,3,0,7108f666509fa9d2
7,48342,61781,49622,63627,56255,71622,56703,72322,Spirit,G2 Esports,2,5,3,2,23100,18950,29450,6550,13300,6350,full,semi,122374,9,G2 Esports,2,0,7108f666509fa9d2
8,58845,75277,60125,77206,69221,87952,69669,88620,Spirit,G2 Esports,3,5,3,2,22700,30850,23750,27850,22150,24150,full,full,157615,7,Spirit,3,0,7108f666509fa9d2
9,69669,88620,70949,90566,78867,99848,79315,100480,Spirit,G2 Esports,4,5,3,2,19850,17800,24150,18000,17450,17100,full,force-buy,139621,7,Spirit,3,0,7108f666509fa9d2
10,82309,104580,83589,106509,92133,116609,92581,117296,Spirit,G2 Esports,4,6,3,2,22000,14500,26050,14750,19150,14150,full,force-buy,149582,1,G2 Esports,2,0,7108f666509fa9d2
11,92581,117296,93861,119185,100981,127503,101429,128161,Spirit,G2 Esports,5,6,3,2,10150,19050,18550,24600,9650,13000,force-buy,full,126925,8,Spirit,3,0,7108f666509fa9d2
12,101429,128161,102709,130162,110124,138906,111084,140112,Spirit,G2 Esports,6,6,3,2,18850,14250,21900,14500,17200,13700,semi,force-buy,133615,7,Spirit,3,0,7108f666509fa9d2
13,111084,140112,123766,156369,127367,160644,127815,161330,Spirit,G2 Esports,6,7,2,3,4000,4000,4750,4450,3350,3450,pistol,pistol,255317,7,G2 Esports,3,0,7108f666509fa9d2
14,127815,161330,129095,163157,137696,173259,138144,173965,Spirit,G2 Esports,6,8,2,3,14050,19850,3500,22000,3050,19250,eco,semi,148338,7,G2 Esports,3,0,7108f666509fa9d2
15,138144,173965,139424,175843,148277,186632,148725,187288,Spirit,G2 Esports,7,8,2,3,27200,20500,24500,25650,24100,15750,full,full,157515,1,Spirit,2,0,7108f666509fa9d2
16,151175,190540,152455,192466,159815,201337,160263,201982,Spirit,G2 Esports,7,9,2,3,21800,12350,25300,21100,15500,11500,full,force-buy,134262,12,G2 Esports,3,0,7108f666509fa9d2
17,162539,205055,163819,206934,171179,215650,171627,216242,Spirit,G2 Esports,7,10,2,3,13800,18300,21000,20500,12100,17900,full,semi,131750,12,G2 Esports,3,0,7108f666509fa9d2
18,171627,216242,172907,217964,179476,225828,179924,226510,Spirit,G2 Esports,7,11,2,3,12500,18150,8250,23150,4350,17300,semi,full,119203,8,G2 Esports,3,0,7108f666509fa9d2
19,179924,226510,181204,228463,190474,239572,190922,240311,Spirit,G2 Esports,7,12,2,3,23550,18900,24000,26950,23000,16750,full,full,162427,7,G2 Esports,3,0,7108f666509fa9d2
20,190922,240311,192202,242112,197060,248058,197508,248662,Spirit,G2 Esports,8,12,2,3,21750,21450,22100,27450,21400,18450,full,full,96334,9,Spirit,2,0,7108f666509fa9d2
21,197508,248662,198788,250465,206801,260371,207249,260968,Spirit,G2 Esports,9,12,2,3,18400,10000,25200,6550,4900,6550,full,semi,145602,9,Spirit,2,0,7108f666509fa9d2
22,207249,260968,208529,262687,211088,265795,211536,266409,Spirit,G2 Esports,10,12,2,3,31550,13250,26000,1200,8500,200,full,eco,60024,9,Spirit,2,0,7108f666509fa9d2
23,213456,268774,214736,270609,223102,280651,223102,280651,Spirit,G2 Esports,10,13,2,3,19600,8000,27950,26600,11850,25100,full,full,147691,7,G2 Esports,3,0,7108f666509fa9d2
