name,steamid,score,team name,kills,assists,deaths,headshots,hs %,k/d,kast,avg damages per round,avg kills per round,avg death per round,utility_damage_per_round,mvp,rank type,rank,old rank,win count,bomb planted,bomb defused,hostage rescued,health damage,armor damage,utility damage,1v1,1v2,1v3,1v4,1v5,1v1 won,1v2 won,1v3 won,1v4 won,1v5 won,1v1 lost,1v2 lost,1v3 lost,1v4 lost,1v5 lost,first kill,first death,trade kill,trade death,first trade kill,first trade death,1k,2k,3k,4k,5k,htlv 2,htlv,crosshair share code,color,inspect weapon count,match checksum
chopper,76561198045898864,41,Spirit,17,5,17,11,64,1.000000,79.166672,82.791664,0.708333,0.708333,4.666667,1,-1,0,0,0,1,0,0,1987,228,112,6,8,9,8,5,2,1,1,1,0,4,7,8,7,5,3,3,1,9,0,2,6,2,1,1,0,1.159820,1.096212,CSGO-3oKPu-ArK8s-xiWC2-NzGnf-YcYwP,0,0,6fc423a29305d61b
ZywOo,76561198113666193,58,Vitality,21,5,16,9,42,1.312500,75.000000,101.166664,0.875000,0.666667,2.458333,5,-1,0,0,0,3,0,0,2428,301,59,9,11,12,11,8,3,2,2,2,1,6,9,10,9,7,1,1,6,1,0,0,9,3,1,1,0,1.354464,1.305793,CSGO-ANT8u-PzheP-HWC5Y-8vNOy-tDu8O,1,0,6fc423a29305d61b
flameZ,76561197978835160,25,Vitality,8,9,20,5,62,0.400000,75.000000,55.083332,0.333333,0.833333,2.208333,0,-1,0,0,0,0,0,0,1322,330,53,5,7,8,7,4,2,1,1,1,0,3,6,7,6,4,3,9,1,6,0,4,6,1,0,0,0,0.666602,0.438977,CSGO-6GTQz-fG2FY-HwPO8-TbT3i-vfrVQ,3,0,6fc423a29305d61b
apEX,76561197989744167,37,Vitality,16,4,15,4,25,1.066667,66.666672,60.666668,0.666667,0.625000,7.958333,5,-1,0,0,0,1,0,0,1456,217,191,8,10,11,10,7,4,3,3,3,2,4,7,8,7,5,0,2,3,2,0,0,6,2,2,0,0,1.002014,1.057047,CSGO-QMqda-zEtxq-cZT5Y-8vNOy-tDu8O,0,0,6fc423a29305d61b
Spinx,76561198063336407,38,Vitality,16,4,18,7,43,0.888889,70.833328,74.958336,0.666667,0.750000,3.208333,1,-1,0,0,0,1,0,0,1799,312,77,7,9,10,9,6,2,1,1,1,0,5,8,9,8,6,4,3,2,1,0,1,12,2,0,0,0,1.011551,0.809799,CSGO-7dqxH-3n2pw-4dFz5-uMxfU-hiA6Q,4,0,6fc423a29305d61b
JACKZ,76561197972242917,25,Vitality,9,5,18,7,77,0.500000,66.666672,57.166668,0.375000,0.750000,0.916667,0,-1,0,0,0,0,0,0,1372,289,22,7,9,10,9,6,2,1,1,1,0,5,8,9,8,6,0,1,2,6,0,1,7,1,0,0,0,0.676254,0.541943,CSGO-Yqavz-SQN6Z-oXeaO-suBPJ-eX8SA,2,0,6fc423a29305d61b
magixx,76561199063238565,35,Spirit,14,6,15,7,50,0.933333,75.000000,66.333336,0.583333,0.625000,7.333333,2,-1,0,0,0,1,1,0,1592,266,176,6,8,9,8,5,3,2,2,2,1,3,6,7,6,4,1,1,4,7,0,1,7,2,1,0,0,1.017254,0.914914,CSGO-3P8vG-eFro9-pvpiB-Ut7o3-dv6KQ,1,0,6fc423a29305d61b
sh1ro,76561198081484775,40,Spirit,15,3,10,7,46,1.500000,79.166672,70.375000,0.625000,0.416667,5.791667,4,-1,0,0,0,2,0,0,1689,204,139,8,10,11,10,7,2,1,1,1,0,6,9,10,9,7,3,0,5,1,0,0,9,3,0,0,0,1.195186,1.071774,CSGO-HMUPc-QoPDy-swBPk-TS3A6-XeK5O,4,0,6fc423a29305d61b
donk,76561198386265483,53,Spirit,23,3,14,16,69,1.642857,75.000000,98.041664,0.958333,0.583333,0.000000,3,-1,0,0,0,1,0,0,2353,232,0,4,6,7,6,3,2,1,1,1,0,2,5,6,5,3,4,4,8,1,0,0,6,7,1,0,0,1.452598,1.383149,CSGO-4fFyn-vhqpk-dRH45-LffEp-kqpJN,2,0,6fc423a29305d61b
zont1x,76561198995880877,41,Spirit,17,8,15,7,41,1.133333,79.166672,79.000000,0.708333,0.625000,10.375000,3,-1,0,0,0,1,0,0,1896,429,249,6,8,9,8,5,3,2,2,2,1,3,6,7,6,4,4,0,4,4,0,0,8,3,1,0,0,1.204548,1.043520,CSGO-qnD6M-ytJKu-ecbnu-fqLzq-4jTiA,3,0,6fc423a29305d61b
