name,steamid,score,team name,kills,assists,deaths,headshots,hs %,k/d,kast,avg damages per round,avg kills per round,avg death per round,utility_damage_per_round,mvp,rank type,rank,old rank,win count,bomb planted,bomb defused,hostage rescued,health damage,armor damage,utility damage,1v1,1v2,1v3,1v4,1v5,1v1 won,1v2 won,1v3 won,1v4 won,1v5 won,1v1 lost,1v2 lost,1v3 lost,1v4 lost,1v5 lost,first kill,first death,trade kill,trade death,first trade kill,first trade death,1k,2k,3k,4k,5k,htlv 2,htlv,crosshair share code,color,inspect weapon count,match checksum
ropz,76561197991272318,40,FaZe Clan,16,3,17,9,56,0.941176,65.517242,48.758621,0.551724,0.586207,1.137931,2,-1,0,0,0,1,0,0,1414,185,33,3,7,13,12,7,0,0,0,0,0,3,7,13,12,7,2,2,4,3,0,0,6,2,2,0,0,0.870543,0.959403,CSGO-nCfX7-54ue9-aC5eV-6Womf-Q6izO,1,0,b293a59fe730997a
rain,76561197997351207,38,FaZe Clan,15,7,23,4,26,0.652174,55.172413,59.344826,0.517241,0.793103,2.689655,2,-1,0,0,0,0,0,0,1721,264,78,3,7,13,12,7,0,0,0,0,0,3,7,13,12,7,3,4,3,6,0,2,6,3,1,0,0,0.702583,0.721377,CSGO-Zdvun-Nsxe9-aC5eV-6Womf-Q6izO,4,0,b293a59fe730997a
siuhy,76561198150673360,45,MOUZ,16,13,17,8,50,0.941176,86.206894,69.896553,0.551724,0.586207,6.275862,1,-1,0,0,0,0,0,0,2027,391,182,3,7,13,12,7,0,0,0,0,0,3,7,13,12,7,2,1,4,6,0,0,12,1,1,0,0,1.123572,0.889395,CSGO-RsAHt-YZPoE-GfBXa-i5Sfb-hb9GJ,3,0,b293a59fe730997a
xertioN,76561198193174134,57,MOUZ,23,7,20,15,65,1.150000,82.758621,82.551727,0.793103,0.689655,5.551724,4,-1,0,0,0,2,0,0,2394,481,161,0,4,10,9,4,0,0,0,0,0,0,4,10,9,4,3,3,6,6,0,1,11,4,0,1,0,1.271789,1.116473,CSGO-bopnR-iKr5Z-75B9Z-T3uyu-FZQ3A,1,0,b293a59fe730997a
broky,76561198201620490,41,FaZe Clan,16,5,20,4,25,0.800000,75.862068,59.000000,0.551724,0.689655,4.620690,2,-1,0,0,0,2,0,0,1711,208,134,4,8,14,13,8,0,0,0,0,0,4,8,14,13,8,1,1,4,5,0,0,12,2,0,0,0,0.930575,0.754784,CSGO-RzR9q-6es4X-5nMAb-h6s5n-Mv5qB,3,0,b293a59fe730997a
frozen,76561198068422762,60,FaZe Clan,19,13,21,9,47,0.904762,75.862068,95.310349,0.655172,0.724138,18.793104,5,-1,0,0,0,3,0,0,2764,635,545,5,9,15,14,9,0,0,0,0,0,5,9,15,14,9,2,5,4,2,0,1,9,5,0,0,0,1.145289,0.873019,CSGO-nJRo4-ru8c8-PeXA8-4uzFS-EXYwP,2,0,b293a59fe730997a
karrigan,76561197989430253,43,FaZe Clan,16,5,20,4,25,0.800000,58.620689,57.068966,0.551724,0.689655,8.172414,2,-1,0,0,0,1,0,0,1655,366,237,0,4,10,9,4,0,0,0,0,0,0,4,10,9,4,4,5,3,3,0,0,6,5,0,0,0,0.798534,0.814791,CSGO-yfcfw-3ehpF-6xj4X-PvrDQ-Rx6KQ,0,0,b293a59fe730997a
torzsi,76561198355739212,53,MOUZ,21,5,15,8,38,1.400000,75.862068,81.551727,0.724138,0.517241,5.344828,3,-1,0,0,0,3,1,0,2365,170,155,6,10,16,15,10,0,0,0,0,0,6,10,16,15,10,5,0,4,3,0,0,10,4,1,0,0,1.243644,1.139855,CSGO-hP4eK-PqkTQ-jo4T7-cmpxc-ZHZML,4,0,b293a59fe730997a
Jimpphat,76561198855375325,42,MOUZ,17,5,13,8,47,1.307692,82.758621,59.965519,0.586207,0.448276,5.586207,2,-1,0,0,0,0,1,0,1739,336,162,2,6,12,11,6,0,0,0,0,0,2,6,12,11,6,2,0,6,2,0,0,9,4,0,0,0,1.142446,1.021011,CSGO-6WJ9v-TwQb3-dRsx3-4bTiH-pBtdA,0,0,b293a59fe730997a
Brollan,76561198138828475,55,MOUZ,23,4,18,15,65,1.277778,82.758621,78.137932,0.793103,0.620690,6.000000,6,-1,0,0,0,2,0,0,2266,343,174,1,5,11,10,5,0,0,0,0,0,1,5,11,10,5,5,8,2,10,0,4,6,3,1,2,0,1.284111,1.332894,CSGO-QOS5y-kyeKF-7ExW2-ZH3K8-dv6KQ,2,0,b293a59fe730997a
