name,steamid,score,team name,kills,assists,deaths,headshots,hs %,k/d,kast,avg damages per round,avg kills per round,avg death per round,utility_damage_per_round,mvp,rank type,rank,old rank,win count,bomb planted,bomb defused,hostage rescued,health damage,armor damage,utility damage,1v1,1v2,1v3,1v4,1v5,1v1 won,1v2 won,1v3 won,1v4 won,1v5 won,1v1 lost,1v2 lost,1v3 lost,1v4 lost,1v5 lost,first kill,first death,trade kill,trade death,first trade kill,first trade death,1k,2k,3k,4k,5k,htlv 2,htlv,crosshair share code,color,inspect weapon count,match checksum
JACKZ,76561197972242917,29,Vitality,12,3,18,5,41,0.666667,78.260872,61.956520,0.521739,0.782609,0.000000,0,-1,0,0,0,0,0,0,1425,257,0,5,7,7,10,3,2,0,1,0,0,3,7,6,10,3,4,2,3,8,0,0,12,0,0,0,0,0.877913,0.613705,CSGO-Yqavz-SQN6Z-oXeaO-suBPJ-eX8SA,1,0,6cd242073d19497b
apEX,76561197989744167,25,Vitality,9,9,15,5,55,0.600000,69.565216,53.608696,0.391304,0.652174,4.173913,0,-1,0,0,0,0,0,0,1233,272,96,6,8,8,11,4,2,0,1,0,0,4,8,7,11,4,2,1,2,4,0,1,7,1,0,0,0,0.770480,0.636624,CSGO-QMqda-zEtxq-cZT5Y-8vNOy-tDu8O,0,0,6cd242073d19497b
Spinx,76561198063336407,45,Vitality,14,2,16,10,71,0.875000,78.260872,66.869568,0.608696,0.695652,1.869565,2,-1,0,0,0,5,0,0,1538,249,43,9,11,11,14,7,3,1,2,1,1,6,10,9,13,6,3,1,6,3,0,0,6,4,0,0,0,1.010803,0.858355,CSGO-7dqxH-3n2pw-4dFz5-uMxfU-hiA6Q,4,0,6cd242073d19497b
ZywOo,76561198113666193,52,Vitality,23,1,13,13,56,1.769231,73.913040,93.000000,1.000000,0.565217,0.695652,2,-1,0,0,0,1,0,0,2139,189,16,3,5,5,8,1,2,0,1,0,0,1,5,4,8,1,3,3,5,2,0,0,7,3,2,1,0,1.466076,1.569386,CSGO-ANT8u-PzheP-HWC5Y-8vNOy-tDu8O,2,0,6cd242073d19497b
YEKINDAR,76561198134401925,33,Liquid,12,7,13,6,50,0.923077,82.608696,68.826088,0.521739,0.565217,4.478261,1,-1,0,0,0,0,0,0,1583,259,103,6,8,8,11,4,2,0,1,0,0,4,8,7,11,4,3,5,1,3,0,0,6,3,0,0,0,1.064809,0.867159,CSGO-ufZUO-V27Te-WQRmC-LhG9C-6AU8N,4,0,6cd242073d19497b
ultimate,76561198283989223,40,Liquid,16,0,13,4,25,1.230769,86.956520,63.130436,0.695652,0.565217,0.000000,3,-1,0,0,0,0,3,0,1452,133,0,3,5,5,8,1,2,0,1,0,0,1,5,4,8,1,2,3,3,5,0,2,7,3,1,0,0,1.198321,1.088123,CSGO-3E3is-7O535-m2upw-JMWf9-fVaUN,3,0,6cd242073d19497b
Twistzz,76561198016255205,41,Liquid,18,6,13,10,55,1.384615,86.956520,80.000000,0.782609,0.565217,7.956522,3,-1,0,0,0,0,0,0,1840,340,183,6,8,8,11,4,3,1,2,1,1,3,7,6,10,3,0,3,3,5,0,2,9,1,1,1,0,1.353452,1.261656,CSGO-q99Hx-U4kaC-ADdXa-5ie6O-udBAA,1,0,6cd242073d19497b
flameZ,76561197978835160,36,Vitality,10,10,16,3,30,0.625000,69.565216,70.173912,0.434783,0.695652,3.869565,6,-1,0,0,0,2,0,0,1614,340,89,4,6,6,9,2,2,0,1,0,0,2,6,5,9,2,2,2,3,4,0,2,2,4,0,0,0,0.842231,0.713051,CSGO-6GTQz-fG2FY-HwPO8-TbT3i-vfrVQ,3,0,6cd242073d19497b
NAF-FLY,76561198001151695,42,Liquid,17,4,16,8,47,1.062500,73.913040,84.826088,0.739130,0.695652,18.086956,2,-1,0,0,0,1,0,0,1951,303,416,4,6,6,9,2,2,0,1,0,0,2,6,5,9,2,3,1,2,2,0,0,6,4,1,0,0,1.157927,1.042993,CSGO-J29Jc-WDCwx-VdLUG-szY5O-33LsE,0,0,6cd242073d19497b
jks,76561197977105184,45,Liquid,15,3,13,7,46,1.153846,82.608696,64.043480,0.652174,0.565217,2.608696,4,-1,0,0,0,3,0,0,1473,271,60,6,8,8,11,4,3,1,2,1,1,3,7,6,10,3,1,2,5,3,0,1,9,0,2,0,0,1.144918,1.051798,CSGO-Zrcuq-45WTL-8GQo4-EwP2y-eGhnL,2,0,6cd242073d19497b
