number,start tick,start frame,freezetime end tick,freezetime end frame,end tick,end frame,end officially tick,end officially frame,team a name,team b name,score team a,score team b,team a side,team b side,team a start money,team b start money,team a equipment value,team b equipment value,team a money spent,team b money spent,team a economy type,team b economy type,duration,end reason,winner name,winner side,overtime number,match checksum
1,566,792,5138,6534,10719,12946,11167,13532,Liquid,Vitality,0,1,3,2,4000,4000,5050,4250,3350,3450,pistol,pistol,152558,1,Vitality,2,0,c37ee9184f0fccf3
2,11167,13532,12447,15291,21111,25605,21559,26248,Liquid,Vitality,0,2,3,2,10750,19550,11000,19550,9800,18100,force-buy,semi,151541,1,Vitality,2,0,c37ee9184f0fccf3
3,21559,26248,22839,27988,31341,37936,31789,38598,Liquid,Vitality,0,3,3,2,12850,20150,7700,21650,900,6350,semi,full,146708,1,Vitality,2,0,c37ee9184f0fccf3
4,31789,38598,33069,40307,39099,47616,39547,48244,Liquid,Vitality,0,4,3,2,27350,34300,27350,26450,26150,13450,full,full,113194,9,Vitality,2,0,c37ee9184f0fccf3
5,39547,48244,40827,50053,46651,57144,47099,57836,Liquid,Vitality,0,5,3,2,19200,38600,9500,27250,9300,22150,semi,full,111713,1,Vitality,2,0,c37ee9184f0fccf3
6,47099,57836,48379,59684,53352,65801,53800,66474,Liquid,Vitality,1,5,3,2,27200,34850,26700,27850,19500,8000,full,full,99977,8,Liquid,3,0,c37ee9184f0fccf3
7,53800,66474,55080,68228,62907,77681,63355,78274,Liquid,Vitality,1,6,3,2,25250,34150,29350,27250,8350,26250,full,full,140671,1,Vitality,2,0,c37ee9184f0fccf3
8,65745,81477,67025,83248,75161,92898,75609,93512,Liquid,Vitality,1,7,3,2,31900,26300,31050,26650,16650,18250,full,full,143357,1,Vitality,2,0,c37ee9184f0fccf3
9,75609,93512,76889,95337,81028,100401,81476,100994,Liquid,Vitality,2,7,3,2,33150,27050,29250,27250,22000,16150,full,full,86471,8,Liquid,3,0,c37ee9184f0fccf3
10,81476,100994,82756,102729,91530,113352,91978,113949,Liquid,Vitality,2,8,3,2,28900,18200,29400,18300,10500,17500,full,force-buy,155118,1,Vitality,2,0,c37ee9184f0fccf3
11,93898,116369,95178,118150,100052,124175,100500,124820,Liquid,Vitality,3,8,3,2,33500,19700,32050,27650,26950,13000,full,full,97981,8,Liquid,3,0,c37ee9184f0fccf3
12,100500,124820,101780,126576,106180,131908,107140,133145,Liquid,Vitality,3,9,3,2,23900,13700,33700,13750,8050,13350,full,force-buy,88969,9,Vitality,2,0,c37ee9184f0fccf3
13,107140,133145,120454,150075,129519,160379,129967,161019,Liquid,Vitality,3,10,2,3,4000,4000,4050,4600,3450,3300,pistol,pistol,341843,7,Vitality,3,0,c37ee9184f0fccf3
14,129967,161019,131247,162789,132592,164532,133040,165214,Liquid,Vitality,3,11,2,3,14550,20000,14600,20300,13800,19600,force-buy,semi,44095,8,Vitality,3,0,c37ee9184f0fccf3
15,133040,165214,134320,167135,136881,170252,137329,170951,Liquid,Vitality,3,12,2,3,12750,18150,4150,25450,4150,5050,eco,full,63237,8,Vitality,3,0,c37ee9184f0fccf3
16,137329,170951,138609,172864,140514,175236,140514,175236,Liquid,Vitality,3,13,2,3,17800,40350,24100,27000,22900,7950,full,full,53785,8,Vitality,3,0,c37ee9184f0fccf3
