frame,tick,round,opponents,side,won,steamid,name,survived,kill_count,match checksum
14462,12017,1,2,3,0,76561199063068840,w0nderful,1,0,abd480a89674e421
35022,28567,3,5,2,0,76561198068422762,frozen,0,0,abd480a89674e421
45416,36701,4,4,2,0,76561197991272318,ropz,1,0,abd480a89674e421
58405,47176,5,5,2,0,76561197989430253,karrigan,0,1,abd480a89674e421
70319,56609,6,4,3,0,76561198013243326,Aleksib,1,1,abd480a89674e421
86200,69151,7,2,2,0,76561197997351207,rain,0,0,abd480a89674e421
96331,77268,8,2,3,0,76561199063068840,w0nderful,0,0,abd480a89674e421
105411,84443,9,5,2,0,76561198201620490,broky,1,2,abd480a89674e421
119523,95545,10,5,2,0,76561197989430253,karrigan,0,1,abd480a89674e421
130646,104370,11,3,2,0,76561198201620490,broky,0,0,abd480a89674e421
135038,107521,12,5,2,0,76561198201620490,broky,0,0,abd480a89674e421
158992,127327,13,4,3,0,76561198068422762,frozen,0,0,abd480a89674e421
170475,136741,14,2,2,0,76561198050250233,iM,0,0,abd480a89674e421
183193,147100,15,2,2,0,76561199063068840,w0nderful,0,1,abd480a89674e421
183221,147125,15,1,3,1,76561197989430253,karrigan,1,1,abd480a89674e421
189975,152471,16,5,3,0,76561198068422762,frozen,0,0,abd480a89674e421
212893,170526,18,5,3,0,76561197991272318,ropz,1,1,abd480a89674e421
226411,181469,19,4,2,1,76561198176878303,jL,1,4,abd480a89674e421
227837,182701,19,1,3,0,76561198068422762,frozen,0,0,abd480a89674e421
