name,steamid,score,team name,kills,assists,deaths,headshots,hs %,k/d,kast,avg damages per round,avg kills per round,avg death per round,utility_damage_per_round,mvp,rank type,rank,old rank,win count,bomb planted,bomb defused,hostage rescued,health damage,armor damage,utility damage,1v1,1v2,1v3,1v4,1v5,1v1 won,1v2 won,1v3 won,1v4 won,1v5 won,1v1 lost,1v2 lost,1v3 lost,1v4 lost,1v5 lost,first kill,first death,trade kill,trade death,first trade kill,first trade death,1k,2k,3k,4k,5k,htlv 2,htlv,crosshair share code,color,inspect weapon count,match checksum
Staehr,76561198005107817,25,Astralis,10,1,13,7,70,0.769231,68.421051,64.000000,0.526316,0.684211,1.315789,2,-1,0,0,0,1,0,0,1216,107,25,4,8,6,4,5,2,0,1,0,0,2,8,5,4,5,1,3,0,2,0,1,6,2,0,0,0,0.861263,0.759063,CSGO-tcLe2-hWr4m-YLDyq-LxskU-fcEBM,3,0,6c692080c5f6abee
b1t,76561198246607476,52,Natus Vincere,19,5,13,14,73,1.461538,73.684212,100.315788,1.000000,0.684211,7.105263,1,-1,0,0,0,3,0,0,1906,519,135,8,12,10,8,9,2,0,1,0,0,6,12,9,8,9,2,1,3,4,0,0,5,4,2,0,0,1.446290,1.399062,CSGO-TpLLK-EJ5vT-aYEpF-VphTW-k8aYO,3,0,6c692080c5f6abee
dev1ce,76561197987713664,31,Astralis,14,4,12,4,28,1.166667,73.684212,76.210526,0.736842,0.631579,4.315790,3,-1,0,0,0,0,0,0,1448,88,82,6,10,8,6,7,3,1,2,1,1,3,9,6,5,6,1,0,3,5,0,0,7,2,1,0,0,1.164501,1.069591,CSGO-ejWQz-hNFqz-ekFZN-q2dpX-JKFFN,4,0,6c692080c5f6abee
iM,76561198050250233,34,Natus Vincere,14,4,16,7,50,0.875000,57.894737,86.789474,0.736842,0.842105,0.000000,3,-1,0,0,0,0,0,0,1649,208,0,5,9,7,5,6,2,0,1,0,0,3,9,6,5,6,3,4,5,1,0,0,6,2,0,1,0,0.970901,0.989000,CSGO-rsDHb-QDmGE-VikD2-dApWC-kJCEB,1,0,6c692080c5f6abee
jL,76561198176878303,29,Natus Vincere,11,4,17,6,54,0.647059,68.421051,66.157898,0.578947,0.894737,1.052632,1,-1,0,0,0,1,0,0,1257,116,20,5,9,7,5,6,2,0,1,0,0,3,9,6,5,6,2,4,4,4,0,2,5,3,0,0,0,0.817200,0.661387,CSGO-w7HCo-w5HYW-vkd2O-bQVhY-fxwPB,2,0,6c692080c5f6abee
stavn,76561198022365638,41,Astralis,17,5,13,9,52,1.307692,78.947372,99.789474,0.894737,0.684211,9.052631,1,-1,0,0,0,1,0,0,1896,224,172,3,7,5,3,4,2,0,1,0,0,1,7,4,3,4,1,2,4,2,0,1,5,6,0,0,0,1.392044,1.188996,CSGO-R4VWt-GuLXO-er6Ha-QJZN3-qdq3B,2,0,6c692080c5f6abee
jabbi,76561198120557348,61,Astralis,26,2,10,18,69,2.600000,89.473686,125.789474,1.368421,0.526316,11.947369,6,-1,0,0,0,2,1,0,2390,288,227,4,8,6,4,5,2,0,1,0,0,2,8,5,4,5,7,2,2,3,0,1,7,5,3,0,0,2.029921,1.958129,CSGO-tcLe2-hWr4m-YLDyq-LxskU-fcEBM,1,0,6c692080c5f6abee
w0nderful,76561199063068840,21,Natus Vincere,9,2,16,3,33,0.562500,63.157890,44.210526,0.473684,0.842105,1.368421,1,-1,0,0,0,0,0,0,840,88,26,4,8,6,4,5,2,0,1,0,0,2,8,5,4,5,1,0,2,3,0,0,6,0,1,0,0,0.635126,0.616485,CSGO-s5Qbj-nvF89-cJjDd-mRdSG-5Yt4N,4,0,6c692080c5f6abee
Aleksib,76561198013243326,14,Natus Vincere,3,4,17,2,66,0.176471,42.105263,26.736841,0.157895,0.894737,0.368421,0,-1,0,0,0,1,0,0,508,73,7,7,11,9,7,8,3,1,2,1,1,4,10,7,6,7,0,2,0,3,0,1,1,1,0,0,0,0.135017,0.248540,CSGO-SkoGm-N5yir-M8p3V-QyOxC-z2urD,0,0,6c692080c5f6abee
cadiaN,76561198004115516,31,Astralis,12,8,8,6,50,1.500000,78.947372,69.736839,0.631579,0.421053,17.526316,1,-1,0,0,0,2,0,0,1325,295,333,6,10,8,6,7,3,1,2,1,1,3,9,6,5,6,1,1,4,2,0,0,5,2,1,0,0,1.224386,1.153823,CSGO-epZ4P-q6Nyk-MuvPW-bD24O-uhmwG,0,0,6c692080c5f6abee
