frame,tick,round,opponents,side,won,steamid,name,survived,kill_count,match checksum
15195,11967,1,4,2,0,76561197972242917,JACKZ,0,1,6cd242073d19497b
20318,15941,2,4,3,0,76561198134401925,YEKINDAR,1,1,6cd242073d19497b
32248,25522,3,3,2,0,76561198063336407,Spinx,0,0,6cd242073d19497b
44143,35137,4,2,2,0,76561198063336407,Spinx,0,0,6cd242073d19497b
52730,42088,5,4,2,0,76561197989744167,apEX,0,0,6cd242073d19497b
62374,49775,6,3,3,0,76561197977105184,jks,0,0,6cd242073d19497b
76387,60897,7,2,2,0,76561198063336407,Spinx,0,0,6cd242073d19497b
92353,73935,8,2,3,0,76561197977105184,jks,0,1,6cd242073d19497b
93293,74772,8,1,2,1,76561198063336407,Spinx,1,1,6cd242073d19497b
102848,82390,9,3,3,0,76561198134401925,YEKINDAR,1,0,6cd242073d19497b
108767,86876,10,4,3,0,76561198016255205,Twistzz,0,0,6cd242073d19497b
127631,102017,12,2,2,0,76561197978835160,flameZ,0,0,6cd242073d19497b
150321,120299,13,5,2,0,76561198001151695,NAF-FLY,0,1,6cd242073d19497b
171355,137390,15,4,3,0,76561198063336407,Spinx,1,0,6cd242073d19497b
179262,143751,16,4,3,0,76561197989744167,apEX,0,0,6cd242073d19497b
186858,149761,17,2,3,0,76561197972242917,JACKZ,0,1,6cd242073d19497b
186867,149767,17,1,2,1,76561197977105184,jks,1,1,6cd242073d19497b
197554,158138,18,3,2,1,76561198016255205,Twistzz,1,3,6cd242073d19497b
198000,158523,18,1,3,0,76561198063336407,Spinx,0,0,6cd242073d19497b
224625,179660,20,4,2,0,76561198016255205,Twistzz,1,0,6cd242073d19497b
251938,201306,22,3,2,0,76561198134401925,YEKINDAR,1,0,6cd242073d19497b
263381,210441,23,4,3,0,76561197989744167,apEX,0,0,6cd242073d19497b
