frame,tick,round,opponents,side,won,steamid,name,survived,kill_count,match checksum
15488,12912,1,3,2,0,76561197972242917,JACKZ,0,0,afd99b702c5aafc4
21017,17405,2,5,2,0,76561198113666193,ZywOo,0,0,afd99b702c5aafc4
27669,22571,3,2,3,0,76561197982141573,Snax,0,0,afd99b702c5aafc4
37730,30401,4,2,3,0,76561197982141573,Snax,0,0,afd99b702c5aafc4
43999,35321,5,5,3,0,76561198080703143,malbsMd,0,0,afd99b702c5aafc4
51349,41080,6,3,2,0,76561197989744167,apEX,0,1,afd99b702c5aafc4
62285,49861,7,2,3,1,76561198041683378,NiKo,1,2,afd99b702c5aafc4
62422,49981,7,1,2,0,76561198113666193,ZywOo,0,0,afd99b702c5aafc4
84095,66996,8,5,2,0,76561197972242917,JACKZ,0,1,afd99b702c5aafc4
94984,75700,9,3,2,0,76561198113666193,ZywOo,0,1,afd99b702c5aafc4
105633,84271,10,3,2,0,76561198113666193,ZywOo,0,0,afd99b702c5aafc4
109624,87219,11,4,2,0,76561198063336407,Spinx,0,0,afd99b702c5aafc4
120914,95858,12,4,2,0,76561197989744167,apEX,0,0,afd99b702c5aafc4
142917,113534,13,4,3,0,76561197972242917,JACKZ,0,0,afd99b702c5aafc4
163451,130091,15,2,2,0,76561198041683378,NiKo,0,0,afd99b702c5aafc4
170097,135285,16,3,2,0,76561197982141573,Snax,0,1,afd99b702c5aafc4
182192,145093,17,5,2,0,76561198041683378,NiKo,0,0,afd99b702c5aafc4
193919,154295,18,4,2,0,76561198074762801,m0NESY,1,1,afd99b702c5aafc4
206173,164159,19,4,2,0,76561198041683378,NiKo,0,0,afd99b702c5aafc4
215558,171416,20,2,2,0,76561198074762801,m0NESY,0,1,afd99b702c5aafc4
217497,173122,20,1,3,1,76561197978835160,flameZ,1,1,afd99b702c5aafc4
225204,178940,21,4,3,0,76561197972242917,JACKZ,0,0,afd99b702c5aafc4
234896,186429,22,4,2,0,76561198012872053,huNter,0,2,afd99b702c5aafc4
249642,198141,23,2,3,0,76561197989744167,apEX,0,1,afd99b702c5aafc4
250026,198484,23,1,2,1,76561198074762801,m0NESY,1,1,afd99b702c5aafc4
