frame,tick,round,opponents,side,won,steamid,name,survived,kill_count,match checksum
17524,14340,1,2,3,0,76561197977105184,jks,0,0,387c0cf5e98d763b
39800,32384,3,2,3,0,76561198016255205,Twistzz,1,0,387c0cf5e98d763b
51137,41355,4,4,2,0,76561198041683378,NiKo,0,1,387c0cf5e98d763b
64218,51703,5,2,3,0,76561198283989223,ultimate,0,0,387c0cf5e98d763b
87615,70482,7,4,2,0,76561197982141573,Snax,0,1,387c0cf5e98d763b
97841,78889,8,3,2,0,76561198074762801,m0NESY,1,0,387c0cf5e98d763b
107853,86661,9,4,2,0,76561198080703143,malbsMd,0,0,387c0cf5e98d763b
115953,92968,10,3,2,0,76561198080703143,malbsMd,0,2,387c0cf5e98d763b
117619,94429,10,1,3,1,76561197977105184,jks,1,1,387c0cf5e98d763b
136914,109820,12,4,2,0,76561198074762801,m0NESY,0,1,387c0cf5e98d763b
160184,129046,13,3,2,0,76561198001151695,NAF-FLY,0,1,387c0cf5e98d763b
171293,138188,14,5,2,0,76561198134401925,YEKINDAR,0,0,387c0cf5e98d763b
180659,145745,15,2,2,0,76561198001151695,NAF-FLY,0,0,387c0cf5e98d763b
191572,154584,16,5,2,0,76561198001151695,NAF-FLY,0,0,387c0cf5e98d763b
197436,159048,17,3,2,0,76561198283989223,ultimate,0,0,387c0cf5e98d763b
210364,169484,18,3,2,0,76561197977105184,jks,0,2,387c0cf5e98d763b
211266,170265,18,1,3,1,76561197982141573,Snax,1,1,387c0cf5e98d763b
223124,179484,19,5,2,0,76561198016255205,Twistzz,0,2,387c0cf5e98d763b
