name,steamid,score,team name,kills,assists,deaths,headshots,hs %,k/d,kast,avg damages per round,avg kills per round,avg death per round,utility_damage_per_round,mvp,rank type,rank,old rank,win count,bomb planted,bomb defused,hostage rescued,health damage,armor damage,utility damage,1v1,1v2,1v3,1v4,1v5,1v1 won,1v2 won,1v3 won,1v4 won,1v5 won,1v1 lost,1v2 lost,1v3 lost,1v4 lost,1v5 lost,first kill,first death,trade kill,trade death,first trade kill,first trade death,1k,2k,3k,4k,5k,htlv 2,htlv,crosshair share code,color,inspect weapon count,match checksum
zont1x,76561198995880877,34,Spirit,16,2,14,7,43,1.142857,75.000000,72.449997,0.800000,0.700000,0.750000,1,-1,0,0,0,0,0,0,1449,213,15,5,6,6,6,8,3,0,0,0,0,2,6,6,6,8,1,2,5,2,0,0,6,5,0,0,0,1.169189,1.058768,CSGO-qnD6M-ytJKu-ecbnu-fqLzq-4jTiA,3,0,428db1f9ec319bd3
chopper,76561198045898864,26,Spirit,11,2,13,6,54,0.846154,85.000000,66.199997,0.550000,0.650000,1.000000,1,-1,0,0,0,1,0,0,1324,152,20,3,4,4,4,6,3,0,0,0,0,0,4,4,4,6,1,1,2,3,0,0,9,1,0,0,0,1.032750,0.774774,CSGO-3oKPu-ArK8s-xiWC2-NzGnf-YcYwP,0,0,428db1f9ec319bd3
sh1ro,76561198081484775,26,Spirit,9,4,12,2,22,0.750000,65.000000,70.800003,0.450000,0.600000,1.700000,0,-1,0,0,0,2,0,0,1416,99,34,8,9,9,9,11,3,0,0,0,0,5,9,9,9,11,2,2,4,0,0,0,7,1,0,0,0,0.851644,0.732117,CSGO-HMUPc-QoPDy-swBPk-TS3A6-XeK5O,4,0,428db1f9ec319bd3
Snax,76561197982141573,24,G2 Esports,7,3,12,5,71,0.583333,70.000000,53.200001,0.350000,0.600000,4.300000,2,-1,0,0,0,1,1,0,1064,234,86,4,5,5,5,7,4,1,1,1,1,0,4,4,4,6,1,3,2,4,0,2,3,2,0,0,0,0.740409,0.677571,CSGO-5bUCK-Nvfe6-65ff9-R4ZEU-Nr3xK,0,0,428db1f9ec319bd3
malbsMd,76561198080703143,41,G2 Esports,17,6,13,12,70,1.307692,85.000000,92.400002,0.850000,0.650000,8.950000,3,-1,0,0,0,1,0,0,1848,248,179,4,5,5,5,7,3,0,0,0,0,1,5,5,5,7,2,2,7,5,0,0,6,4,1,0,0,1.395816,1.199442,CSGO-uDwac-fNMzW-mDZGF-yzxYi-yrmHB,3,0,428db1f9ec319bd3
donk,76561198386265483,34,Spirit,16,2,15,13,81,1.066667,70.000000,92.099998,0.800000,0.750000,3.000000,4,-1,0,0,0,0,0,0,1842,186,60,5,6,6,6,8,3,0,0,0,0,2,6,6,6,8,5,4,1,3,0,1,7,1,1,1,0,1.168924,1.162892,CSGO-4BFxf-JJefU-F5FcA-3VjX8-XTFuA,2,0,428db1f9ec319bd3
huNter,76561198012872053,27,G2 Esports,12,4,13,4,33,0.923077,75.000000,67.199997,0.600000,0.650000,4.600000,2,-1,0,0,0,0,0,0,1344,116,92,6,7,7,7,9,3,0,0,0,0,3,7,7,7,9,1,2,3,3,0,2,8,2,0,0,0,1.016129,0.845552,CSGO-wDJRE-FpGVs-yPSw7-Je6aT-udBAA,2,0,428db1f9ec319bd3
NiKo,76561198041683378,36,G2 Esports,15,7,13,9,60,1.153846,80.000000,85.449997,0.750000,0.650000,2.200000,3,-1,0,0,0,0,0,0,1709,208,44,4,5,5,5,7,3,0,0,0,0,1,5,5,5,7,2,2,1,5,0,0,7,4,0,0,0,1.255623,1.028883,CSGO-7S28t-P8jCy-7kYMZ-xZWAH-SEnfO,4,0,428db1f9ec319bd3
magixx,76561199063238565,27,Spirit,12,3,15,6,50,0.800000,85.000000,56.099998,0.600000,0.750000,4.700000,1,-1,0,0,0,1,0,0,1122,252,94,5,6,6,6,8,3,0,0,0,0,2,6,6,6,8,1,1,1,5,0,0,6,3,0,0,0,0.995338,0.792770,CSGO-3P8vG-eFro9-pvpiB-Ut7o3-dv6KQ,1,0,428db1f9ec319bd3
m0NESY,76561198074762801,54,G2 Esports,18,7,13,7,38,1.384615,80.000000,80.250000,0.900000,0.650000,1.650000,3,-1,0,0,0,3,3,0,1605,197,33,7,8,8,8,10,5,2,2,2,2,2,6,6,6,8,4,1,3,2,0,0,5,5,1,0,0,1.368634,1.270220,CSGO-s5Qbj-nvF89-cJjDd-mRdSG-5Yt4N,1,0,428db1f9ec319bd3
