name,steamid,score,team name,kills,assists,deaths,headshots,hs %,k/d,kast,avg damages per round,avg kills per round,avg death per round,utility_damage_per_round,mvp,rank type,rank,old rank,win count,bomb planted,bomb defused,hostage rescued,health damage,armor damage,utility damage,1v1,1v2,1v3,1v4,1v5,1v1 won,1v2 won,1v3 won,1v4 won,1v5 won,1v1 lost,1v2 lost,1v3 lost,1v4 lost,1v5 lost,first kill,first death,trade kill,trade death,first trade kill,first trade death,1k,2k,3k,4k,5k,htlv 2,htlv,crosshair share code,color,inspect weapon count,match checksum
" lux",76561198074017668,32,paiN Gaming,9,7,11,3,33,0.818182,78.947372,61.578949,0.473684,0.578947,4.315790,2,-1,0,0,0,2,0,0,1170,151,82,2,6,4,7,3,1,0,1,0,0,1,6,3,7,3,2,3,0,4,0,0,7,1,0,0,0,0.972421,0.770650,CSGO-xPVXN-4vAuq-HNmWV-Awctc-pL3ED,4,0,4d8ded1a139bbd27
syrsoN,76561197980122997,25,BIG,6,5,12,3,50,0.500000,73.684212,34.210526,0.315789,0.631579,0.105263,2,-1,0,0,0,2,1,0,650,101,2,4,8,6,9,5,1,0,1,0,0,3,8,5,9,5,0,1,5,2,0,0,6,0,0,0,0,0.671413,0.565155,CSGO-iMuyc-upHZB-n8Qbq-QSeZX-TXQ3A,3,0,4d8ded1a139bbd27
rigoN,76561198172837021,32,BIG,14,4,13,10,71,1.076923,73.684212,82.052635,0.736842,0.684211,5.000000,2,-1,0,0,0,0,0,0,1559,294,95,4,8,6,9,5,1,0,1,0,0,3,8,5,9,5,3,1,3,1,0,1,5,3,1,0,0,1.155148,1.057076,CSGO-JPYKD-hPeWA-mqTHM-zzYxa-zqLDR,4,0,4d8ded1a139bbd27
kauez,76561198385657675,37,paiN Gaming,12,4,12,6,50,1.000000,73.684212,78.947365,0.631579,0.631579,4.105263,3,-1,0,0,0,2,0,0,1500,174,78,3,7,5,8,4,2,1,2,1,1,1,6,3,7,3,2,2,3,1,0,1,8,2,0,0,0,1.082276,0.890055,CSGO-pNXSt-LOjBc-9XfWf-ccwm2-JTOpP,0,0,4d8ded1a139bbd27
nqz,76561198350342505,43,paiN Gaming,15,3,8,3,20,1.875000,78.947372,84.736839,0.789474,0.421053,0.000000,3,-1,0,0,0,3,0,0,1610,172,0,2,6,4,7,3,1,0,1,0,0,1,6,3,7,3,3,0,2,1,0,0,8,2,1,0,0,1.382643,1.285744,CSGO-CPfiZ-oKQdb-KywDT-wRAOL-94GSQ,2,0,4d8ded1a139bbd27
snow,76561198377335846,36,paiN Gaming,16,2,11,5,31,1.454545,84.210526,80.157898,0.842105,0.578947,3.210526,2,-1,0,0,0,1,0,0,1523,155,61,3,7,5,8,4,1,0,1,0,0,2,7,4,8,4,1,1,3,3,0,0,9,2,1,0,0,1.362518,1.200583,CSGO-a7v6E-GC3GN-JfUQj-KqSLV-7T8SA,3,0,4d8ded1a139bbd27
biguzera,76561198015308884,41,paiN Gaming,17,2,9,9,52,1.888889,78.947372,93.421051,0.894737,0.473684,3.789474,3,-1,0,0,0,1,1,0,1775,241,72,1,5,3,6,2,1,0,1,0,0,0,5,2,6,2,2,3,2,1,0,0,8,3,1,0,0,1.468125,1.361176,CSGO-6cGmi-9K8Xv-NCcfJ-kH2jp-J9T8N,1,0,4d8ded1a139bbd27
tabseN,76561197961491680,23,BIG,7,7,14,4,57,0.500000,52.631580,61.368420,0.368421,0.736842,11.210526,0,-1,0,0,0,1,0,0,1166,260,213,1,5,3,6,2,1,0,1,0,0,0,5,2,6,2,0,3,0,3,0,0,2,1,1,0,0,0.604518,0.645157,CSGO-whQcO-Wq6Dc-bwDc7-O2f6j-3QqNO,2,0,4d8ded1a139bbd27
Krimbo,76561198170631091,20,BIG,9,3,15,4,44,0.600000,73.684212,49.842106,0.473684,0.789474,2.736842,0,-1,0,0,0,0,0,0,947,243,52,4,8,6,9,5,1,0,1,0,0,3,8,5,9,5,1,1,2,5,0,0,5,2,0,0,0,0.763279,0.629000,CSGO-iMuyc-upHZB-n8Qbq-QSeZX-TXQ3A,0,0,4d8ded1a139bbd27
JDC,76561198078771373,37,BIG,15,2,15,5,33,1.000000,57.894737,86.263161,0.789474,0.789474,5.105263,2,-1,0,0,0,1,0,0,1639,356,97,3,7,5,8,4,2,1,2,1,1,1,6,3,7,3,5,4,3,2,0,1,6,3,1,0,0,1.032269,1.014960,CSGO-2of8H-Ub6oU-9K5iw-m8xak-6KchQ,1,0,4d8ded1a139bbd27
