frame,tick,round,killer name,killer steamid,killer side,killer team name,victim name,victim steamid,victim side,victim team name,assister name,assister steamid,assister side,assister team name,weapon name,weapon_type,headshot,penetrated objects,is flash assist,killer controlling bot,victim controlling bot,assister controlling bot,killer x,killer y,killer z,is killer airborne,is killer blinded,victim x,victim y,victim z,is victim airborne,is victim blinded,is victim inspecting weapon,assister x,assister y,assister z,is trade kill,is trade death,is through smoke,is no scope,distance,match checksum
4787,3837,1," saffee",76561197985565685,3,MIBR," Djoko",76561198047876970,2,3DMAX,,0,0,,USP-S,pistol,1,0,0,0,0,0,-810.573181,-98.288330,11776.031250,0,0,-170.287781,-552.720520,11774.942383,0,0,0,0.000000,0.000000,0.000000,0,0,0,0,19.941957,28c465f3ee6bd47f
4944,3977,1,Graviti,76561198179538505,2,3DMAX,Lucaozy,76561198157388473,3,MIBR,,0,0,,Glock-18,pistol,1,0,0,0,0,0,-638.187012,-549.199524,11799.031250,0,0,-1077.698242,-699.413635,11776.031250,0,0,0,0.000000,0.000000,0.000000,0,0,0,0,11.846552,28c465f3ee6bd47f
5658,4607,1,Maka,76561198045739761,2,3DMAX,insani,76561198061423730,3,MIBR,,0,0,,Glock-18,pistol,1,0,0,0,0,0,92.003807,-166.315430,11810.031250,0,0,29.072815,-33.929443,11781.565430,0,0,0,0.000000,0.000000,0.000000,0,1,0,0,3.794356,28c465f3ee6bd47f
5683,4627,1,Lucky,76561198031890115,2,3DMAX,exit,76561198010496342,3,MIBR," Djoko",76561198047876970,2,3DMAX,Glock-18,pistol,1,0,0,0,0,0,-1126.960938,-714.502869,11776.031250,0,0,-78.190186,-390.355896,11830.031250,0,0,0,-170.287781,-552.720520,11774.942383,0,0,0,0,27.905458,28c465f3ee6bd47f
5735,4674,1,drop,76561198388056582,3,MIBR,Maka,76561198045739761,2,3DMAX,,0,0,,Dual Berettas,pistol,0,0,0,0,0,0,-29.807983,1.650985,11776.031250,0,0,48.144787,-112.604126,11825.750000,1,0,0,0.000000,0.000000,0.000000,1,1,0,0,3.706923,28c465f3ee6bd47f
5848,4774,1,Ex3rcice,76561198168198200,2,3DMAX,drop,76561198388056582,3,MIBR,,0,0,,Glock-18,pistol,0,0,0,0,0,0,-522.866638,-685.306885,11776.031250,0,0,-58.826965,-11.080811,11776.031250,0,0,0,0.000000,0.000000,0.000000,1,1,0,0,20.789703,28c465f3ee6bd47f
5859,4783,1," saffee",76561197985565685,3,MIBR,Ex3rcice,76561198168198200,2,3DMAX,,0,0,,USP-S,pistol,1,0,0,0,0,0,-1051.173462,-401.237549,11776.031250,0,0,-510.924683,-693.296814,11776.031250,0,0,0,0.000000,0.000000,0.000000,1,1,0,0,15.533846,28c465f3ee6bd47f
5924,4841,1,Graviti,76561198179538505,2,3DMAX," saffee",76561197985565685,3,MIBR,,0,0,,Glock-18,pistol,1,0,0,0,0,0,-772.397095,-577.744446,11776.031250,0,0,-983.998901,-311.277100,11776.031250,0,0,0,0.000000,0.000000,0.000000,1,0,0,0,8.650676,28c465f3ee6bd47f
11880,9356,2,Graviti,76561198179538505,2,3DMAX,drop,76561198388056582,3,MIBR,Maka,76561198045739761,2,3DMAX,MAC-10,smg,1,0,1,0,0,0,-2280.627930,420.934723,11744.031250,0,1,-2231.738281,610.048462,11751.051758,0,0,0,-2533.968262,84.184311,11552.031250,0,0,0,0,4.944994,28c465f3ee6bd47f
11940,9402,2," Djoko",76561198047876970,2,3DMAX,insani,76561198061423730,3,MIBR,Maka,76561198045739761,2,3DMAX,Galil AR,rifle,1,0,0,0,0,0,-2437.098877,44.810169,11712.031250,0,1,-2599.021240,508.481567,11750.787109,0,0,0,-2557.835693,130.631317,11552.031250,0,0,0,0,12.510112,28c465f3ee6bd47f
12109,9542,2,Graviti,76561198179538505,2,3DMAX," saffee",76561197985565685,3,MIBR,,0,0,,MAC-10,smg,0,0,0,0,0,0,-2350.760986,541.965149,11744.031250,0,0,-1986.953613,734.372437,11776.031250,0,0,0,0.000000,0.000000,0.000000,0,0,0,0,10.486230,28c465f3ee6bd47f
12393,9774,2,Graviti,76561198179538505,2,3DMAX,Lucaozy,76561198157388473,3,MIBR,Lucky,76561198031890115,2,3DMAX,MAC-10,smg,1,0,1,0,0,0,-1923.514526,904.430298,11776.031250,0,0,-1678.827271,785.687927,11776.031250,0,1,0,-2481.755371,370.891144,11765.046875,0,1,0,0,6.921215,28c465f3ee6bd47f
12500,9862,2,exit,76561198010496342,3,MIBR,Graviti,76561198179538505,2,3DMAX,Lucaozy,76561198157388473,3,MIBR,Five-SeveN,pistol,1,0,0,0,0,0,-1479.754395,575.173096,11874.031250,0,0,-1862.532837,870.289001,11776.031250,0,0,0,-1678.827271,785.687927,11776.031250,1,0,0,0,12.526862,28c465f3ee6bd47f
12910,10201,2," Djoko",76561198047876970,2,3DMAX,exit,76561198010496342,3,MIBR,,0,0,,Galil AR,rifle,1,0,0,0,0,0,-1788.261353,938.573364,11776.031250,0,0,-1437.564575,441.389069,11846.375977,0,0,0,0.000000,0.000000,0.000000,0,0,0,0,15.637079,28c465f3ee6bd47f
18825,14740,3,Graviti,76561198179538505,2,3DMAX," saffee",76561197985565685,3,MIBR,,0,0,,MAC-10,smg,0,0,0,0,0,0,-2458.149658,-86.656372,11712.031250,0,1,-2226.219238,687.760559,11744.031250,0,1,0,0.000000,0.000000,0.000000,0,0,0,0,20.556002,28c465f3ee6bd47f
