steamid,name,player side,start money,money spent,equipment value,type,round,match checksum
76561198041683378,NiKo,2,800,650,950,pistol,1,f4214f7df48008c1
76561198201620490,broky,3,800,650,950,pistol,1,f4214f7df48008c1
76561197991272318,ropz,3,800,650,950,pistol,1,f4214f7df48008c1
76561198074762801,m0NESY,2,800,650,1150,pistol,1,f4214f7df48008c1
76561197982141573,Snax,2,800,800,400,pistol,1,f4214f7df48008c1
76561198080703143,malbsMd,2,800,700,900,pistol,1,f4214f7df48008c1
76561198068422762,frozen,3,800,650,850,pistol,1,f4214f7df48008c1
76561197989430253," karrigan",3,800,800,400,pistol,1,f4214f7df48008c1
76561198012872053,huNter,2,800,700,900,pistol,1,f4214f7df48008c1
76561197997351207,rain,3,800,650,850,pistol,1,f4214f7df48008c1
76561197982141573,Snax,2,3250,3150,3350,semi,2,f4214f7df48008c1
76561198041683378,NiKo,2,4300,4150,5100,full,2,f4214f7df48008c1
76561198080703143,malbsMd,2,3650,3500,3700,semi,2,f4214f7df48008c1
76561198201620490,broky,3,2350,1650,1650,semi,2,f4214f7df48008c1
76561197991272318,ropz,3,2050,2000,2000,force-buy,2,f4214f7df48008c1
76561198068422762,frozen,3,2050,1900,2100,force-buy,2,f4214f7df48008c1
76561198012872053,huNter,2,3950,3900,4100,full,2,f4214f7df48008c1
76561197989430253," karrigan",3,2200,2200,2400,force-buy,2,f4214f7df48008c1
76561198074762801,m0NESY,2,3400,3300,3700,semi,2,f4214f7df48008c1
76561197997351207,rain,3,2350,2300,2300,force-buy,2,f4214f7df48008c1
76561197982141573,Snax,2,3600,1000,3450,semi,3,f4214f7df48008c1
76561198080703143,malbsMd,2,3950,1000,4700,full,3,f4214f7df48008c1
76561198201620490,broky,3,3100,300,1650,semi,3,f4214f7df48008c1
76561198074762801,m0NESY,2,3900,1000,4200,full,3,f4214f7df48008c1
76561197997351207,rain,3,2450,300,2000,semi,3,f4214f7df48008c1
76561198041683378,NiKo,2,3650,1200,5100,full,3,f4214f7df48008c1
76561197991272318,ropz,3,2450,650,1150,semi,3,f4214f7df48008c1
76561198068422762,frozen,3,2550,500,2100,semi,3,f4214f7df48008c1
76561197989430253," karrigan",3,2400,350,2750,semi,3,f4214f7df48008c1
76561198012872053,huNter,2,3550,800,4200,full,3,f4214f7df48008c1
76561198201620490,broky,3,6000,5900,6300,full,4,f4214f7df48008c1
76561198068422762,frozen,3,4950,4850,5050,full,4,f4214f7df48008c1
