frame,tick,round,opponents,side,won,steamid,name,survived,kill_count,match checksum
9601,7886,1,2,3,0,76561198050250233,iM,0,1,a607bf54206a996f
10057,8291,1,1,2,1,76561198160709585,sjuush,0,1,a607bf54206a996f
17209,14099,2,4,3,0,76561198050250233,iM,0,0,a607bf54206a996f
35126,28470,4,2,3,0,76561198176878303,jL,0,0,a607bf54206a996f
48312,39047,5,3,3,0,76561199063068840,w0nderful,0,0,a607bf54206a996f
68844,55499,7,2,2,1,76561198799340122," degster",1,2,a607bf54206a996f
68949,55598,7,1,3,0,76561198013243326,Aleksib,0,0,a607bf54206a996f
77456,62384,8,4,2,0,76561198057282432,kyxsan,0,0,a607bf54206a996f
102441,82475,10,2,3,0,76561198050250233,iM,0,1,a607bf54206a996f
102963,82932,10,1,2,1,76561198057282432,kyxsan,1,1,a607bf54206a996f
117035,94152,11,2,3,0,76561198246607476,b1t,0,0,a607bf54206a996f
124976,100345,12,4,3,0,76561199063068840,w0nderful,0,0,a607bf54206a996f
137719,111225,13,4,3,0,76561198799340122," degster",0,0,a607bf54206a996f
162311,131463,15,5,2,0,76561198050250233,iM,0,1,a607bf54206a996f
172712,139787,16,2,2,0,76561198050250233,iM,0,0,a607bf54206a996f
