steamid,name,player side,start money,money spent,equipment value,type,round,match checksum
76561198246607476,b1t,3,800,650,1050,pistol,1,c15cf089fc3e505a
76561198013243326,Aleksib,3,800,650,1150,pistol,1,c15cf089fc3e505a
76561198283989223,ultimate,2,800,650,950,pistol,1,c15cf089fc3e505a
76561198001151695," NAF-FLY",2,800,650,850,pistol,1,c15cf089fc3e505a
76561198176878303,jL,3,800,800,400,pistol,1,c15cf089fc3e505a
76561198134401925,YEKINDAR,2,800,800,700,pistol,1,c15cf089fc3e505a
76561199063068840,w0nderful,3,800,650,850,pistol,1,c15cf089fc3e505a
76561197977105184,jks,2,800,650,850,pistol,1,c15cf089fc3e505a
76561198050250233,iM,3,800,650,950,pistol,1,c15cf089fc3e505a
76561198016255205,Twistzz,2,800,650,850,pistol,1,c15cf089fc3e505a
76561198176878303,jL,3,3250,3250,3450,semi,2,c15cf089fc3e505a
76561198134401925,YEKINDAR,2,1900,1800,2100,force-buy,2,c15cf089fc3e505a
76561198016255205,Twistzz,2,2050,2000,2000,force-buy,2,c15cf089fc3e505a
76561198246607476,b1t,3,3700,3250,5500,full,2,c15cf089fc3e505a
76561198013243326,Aleksib,3,3400,3350,3550,semi,2,c15cf089fc3e505a
76561198283989223,ultimate,2,2350,1800,1500,semi,2,c15cf089fc3e505a
76561197977105184,jks,2,2050,2000,2000,force-buy,2,c15cf089fc3e505a
76561198050250233,iM,3,3400,3350,3550,semi,2,c15cf089fc3e505a
76561198001151695," NAF-FLY",2,2050,2000,2000,force-buy,2,c15cf089fc3e505a
76561199063068840,w0nderful,3,4600,4550,5500,full,2,c15cf089fc3e505a
76561197977105184,jks,2,2450,0,200,eco,3,c15cf089fc3e505a
76561198134401925,YEKINDAR,2,2500,0,200,eco,3,c15cf089fc3e505a
76561198050250233,iM,3,3900,1500,4450,semi,3,c15cf089fc3e505a
76561198016255205,Twistzz,2,2450,700,700,eco,3,c15cf089fc3e505a
76561198176878303,jL,3,3250,1300,4050,semi,3,c15cf089fc3e505a
76561198246607476,b1t,3,4300,1000,5800,full,3,c15cf089fc3e505a
76561198013243326,Aleksib,3,3900,500,4250,semi,3,c15cf089fc3e505a
76561198283989223,ultimate,2,2950,700,700,eco,3,c15cf089fc3e505a
76561198001151695," NAF-FLY",2,2450,300,300,eco,3,c15cf089fc3e505a
76561199063068840,w0nderful,3,3600,700,5500,full,3,c15cf089fc3e505a
76561198016255205,Twistzz,2,4650,4600,4800,full,4,c15cf089fc3e505a
76561198246607476,b1t,3,6550,300,5800,full,4,c15cf089fc3e505a
76561198283989223,ultimate,2,5150,4800,5000,full,4,c15cf089fc3e505a
76561198001151695," NAF-FLY",2,5050,4900,5100,full,4,c15cf089fc3e505a
76561198013243326,Aleksib,3,7250,1000,4250,semi,4,c15cf089fc3e505a
76561199063068840,w0nderful,3,6750,500,5500,full,4,c15cf089fc3e505a
76561197977105184,jks,2,5350,4900,5100,full,4,c15cf089fc3e505a
76561198176878303,jL,3,5800,300,4050,semi,4,c15cf089fc3e505a
76561198134401925,YEKINDAR,2,5400,4900,5100,full,4,c15cf089fc3e505a
76561198050250233,iM,3,6250,700,4450,semi,4,c15cf089fc3e505a
76561198016255205,Twistzz,2,3850,3700,3600,semi,5,c15cf089fc3e505a
76561198001151695," NAF-FLY",2,3950,3800,4000,full,5,c15cf089fc3e505a
76561199063068840,w0nderful,3,8850,7450,7650,full,5,c15cf089fc3e505a
76561198134401925,YEKINDAR,2,4600,4600,4800,full,5,c15cf089fc3e505a
76561198246607476,b1t,3,7650,5300,5500,full,5,c15cf089fc3e505a
76561198013243326,Aleksib,3,7650,5600,5800,full,5,c15cf089fc3e505a
76561198283989223,ultimate,2,4150,4100,4600,full,5,c15cf089fc3e505a
76561197977105184,jks,2,3950,3900,4100,full,5,c15cf089fc3e505a
76561198176878303,jL,3,6900,5200,5400,full,5,c15cf089fc3e505a
76561198050250233,iM,3,7550,5600,5800,full,5,c15cf089fc3e505a
76561198001151695," NAF-FLY",2,3950,3500,5200,full,6,c15cf089fc3e505a
76561199063068840,w0nderful,3,3300,3200,7050,full,6,c15cf089fc3e505a
76561197977105184,jks,2,4150,300,5000,full,6,c15cf089fc3e505a
76561198134401925,YEKINDAR,2,3800,2200,5300,full,6,c15cf089fc3e505a
76561198050250233,iM,3,4450,4350,4750,full,6,c15cf089fc3e505a
76561198016255205,Twistzz,2,3650,2100,5000,full,6,c15cf089fc3e505a
76561198246607476,b1t,3,4250,4200,4600,full,6,c15cf089fc3e505a
