name,steamid,score,team name,kills,assists,deaths,headshots,hs %,k/d,kast,avg damages per round,avg kills per round,avg death per round,utility_damage_per_round,mvp,rank type,rank,old rank,win count,bomb planted,bomb defused,hostage rescued,health damage,armor damage,utility damage,1v1,1v2,1v3,1v4,1v5,1v1 won,1v2 won,1v3 won,1v4 won,1v5 won,1v1 lost,1v2 lost,1v3 lost,1v4 lost,1v5 lost,first kill,first death,trade kill,trade death,first trade kill,first trade death,1k,2k,3k,4k,5k,htlv 2,htlv,crosshair share code,color,inspect weapon count,match checksum
sh1ro,76561198081484775,39,Team Spirit,12,3,8,2,16,1.500000,86.363640,61.318180,0.545455,0.363636,1.772727,2,-1,0,0,0,1,1,0,1349,133,39,8,9,13,9,6,2,2,2,1,1,6,7,11,8,5,1,0,5,3,0,0,5,2,1,0,0,1.179380,1.108009,CSGO-9vc2t-THGUY-Sf8QP-hMYOK-HzQRO,4,0,d62ae962a7eb3c3b
YEKINDAR,76561198134401925,33,Team Liquid,14,3,16,7,50,0.875000,86.363640,65.954544,0.636364,0.727273,1.545455,0,-1,0,0,0,0,0,0,1451,270,34,4,5,9,5,2,1,1,1,0,0,3,4,8,5,2,5,6,3,6,0,3,5,3,1,0,0,1.079011,0.912929,CSGO-ufZUO-V27Te-WQRmC-LhG9C-6AU8N,4,0,d62ae962a7eb3c3b
Twistzz,76561198016255205,28,Team Liquid,9,5,15,2,22,0.600000,72.727272,51.863636,0.409091,0.681818,2.636364,0,-1,0,0,0,1,0,0,1141,238,58,3,4,8,4,1,1,1,1,0,0,2,3,7,4,1,0,3,4,6,0,1,4,1,1,0,0,0.771214,0.707486,CSGO-SuJrK-oszyK-c9huu-Bk4dD-mzxsP,1,0,d62ae962a7eb3c3b
chopper,76561198045898864,29,Team Spirit,9,10,17,2,22,0.529412,72.727272,58.954544,0.409091,0.772727,5.636364,3,-1,0,0,0,1,0,0,1297,311,124,4,5,9,5,2,1,1,1,0,0,3,4,8,5,2,3,4,0,4,0,1,3,3,0,0,0,0.768101,0.606769,CSGO-3oKPu-ArK8s-xiWC2-NzGnf-YcYwP,0,0,d62ae962a7eb3c3b
magixx,76561199063238565,37,Team Spirit,10,9,14,5,50,0.714286,81.818184,65.681816,0.454545,0.636364,9.863636,1,-1,0,0,0,3,0,0,1445,353,217,4,5,9,5,2,1,1,1,0,0,3,4,8,5,2,3,0,2,5,0,0,8,1,0,0,0,0.963420,0.703538,CSGO-9vKLy-OAOok-Yrj2D-6t3oQ-7T8SA,1,0,d62ae962a7eb3c3b
zont1x,76561198995880877,41,Team Spirit,16,4,11,7,43,1.454545,77.272728,57.409092,0.727273,0.500000,6.772727,3,-1,0,0,0,1,3,0,1263,302,149,4,5,9,5,2,2,2,2,1,1,2,3,7,4,1,4,1,5,2,0,0,7,3,1,0,0,1.189519,1.174759,CSGO-iFmqr-NWMkU-Q38iA-iC6Ru-RPNMB,3,0,d62ae962a7eb3c3b
donk,76561198386265483,57,Team Spirit,24,7,13,12,50,1.846154,81.818184,108.818184,1.090909,0.590909,8.318182,4,-1,0,0,0,0,0,0,2394,427,183,4,5,9,5,2,1,1,1,0,0,3,4,8,5,2,5,1,4,4,0,1,5,3,1,0,2,1.666654,1.931556,CSGO-oqAdV-cU5G6-3em7p-SHh4S-MDr7C,2,0,d62ae962a7eb3c3b
ultimate,76561198283989223,62,Team Liquid,16,2,11,7,43,1.454545,77.272728,78.636360,0.727273,0.500000,1.000000,7,-1,0,0,0,6,1,0,1730,199,22,7,8,12,8,5,2,2,2,1,1,5,6,10,7,4,1,2,5,3,0,2,2,4,2,0,0,1.248390,1.280225,CSGO-omus2-BZHdX-d2hB5-MEOKJ-edK5O,2,0,d62ae962a7eb3c3b
" NAF-FLY",76561198001151695,43,Team Liquid,14,5,14,5,35,1.000000,72.727272,83.409088,0.636364,0.636364,7.454545,1,-1,0,0,0,3,0,0,1835,265,164,8,9,13,9,6,1,1,1,0,0,7,8,12,9,6,0,2,2,3,0,1,5,3,1,0,0,1.092822,0.987279,CSGO-J29Jc-WDCwx-VdLUG-szY5O-33LsE,0,0,d62ae962a7eb3c3b
jks,76561197977105184,28,Team Liquid,10,7,15,5,50,0.666667,86.363640,61.181820,0.454545,0.681818,13.909091,1,-1,0,0,0,0,0,0,1346,412,306,4,5,9,5,2,1,1,1,0,0,3,4,8,5,2,0,3,3,3,0,1,3,2,1,0,0,0.948922,0.771829,CSGO-35MX9-meJQK-L92Hx-oEBN4-ObmbN,3,0,d62ae962a7eb3c3b
