frame,tick,round,opponents,side,won,steamid,name,survived,kill_count,match checksum
8376,6597,1,4,3,0,76561198386265483,donk,1,0,25f8330ee031d4c5
24592,19269,2,5,2,0,76561197997351207,rain,0,0,25f8330ee031d4c5
35406,28018,3,4,2,0,76561197997351207,rain,0,0,25f8330ee031d4c5
39916,31348,4,5,2,0,76561197991272318,ropz,0,0,25f8330ee031d4c5
49017,38513,5,4,2,0,76561197997351207,rain,0,0,25f8330ee031d4c5
63145,50078,6,2,2,1,76561198201620490,broky,0,2,25f8330ee031d4c5
63189,50116,6,1,3,0,76561198045898864,chopper,0,0,25f8330ee031d4c5
74523,58921,7,3,3,0,76561198995880877,zont1x,0,1,25f8330ee031d4c5
87248,69313,8,2,3,0,76561198081484775,sh1ro,1,0,25f8330ee031d4c5
103164,82307,9,5,2,0,76561197991272318,ropz,0,1,25f8330ee031d4c5
111957,89850,10,5,2,0,76561197991272318,ropz,0,0,25f8330ee031d4c5
120768,96961,11,2,3,0,76561198386265483,donk,0,0,25f8330ee031d4c5
126600,101366,12,3,2,0,76561198201620490,broky,0,0,25f8330ee031d4c5
136343,109519,13,2,2,1,76561198386265483,donk,1,2,25f8330ee031d4c5
138035,111031,13,1,3,0,76561197991272318,ropz,0,0,25f8330ee031d4c5
147192,118559,14,3,3,0,76561197997351207,rain,0,1,25f8330ee031d4c5
157526,127001,15,4,3,0,76561197989430253," karrigan",0,0,25f8330ee031d4c5
163611,131556,16,5,2,0,76561198386265483,donk,0,0,25f8330ee031d4c5
177475,142478,17,4,3,0,76561198068422762,frozen,1,0,25f8330ee031d4c5
195602,156747,18,4,2,0,76561199063238565,magixx,1,1,25f8330ee031d4c5
200276,160363,19,2,2,1,76561198081484775,sh1ro,1,2,25f8330ee031d4c5
200310,160390,19,1,3,0,76561197991272318,ropz,0,0,25f8330ee031d4c5
214578,171770,20,2,2,0,76561198081484775,sh1ro,0,0,25f8330ee031d4c5
221977,177395,21,2,3,0,76561197997351207,rain,0,1,25f8330ee031d4c5
221982,177400,21,1,2,1,76561198045898864,chopper,1,1,25f8330ee031d4c5
