name,steamid,score,team name,kills,assists,deaths,headshots,hs %,k/d,kast,avg damages per round,avg kills per round,avg death per round,utility_damage_per_round,mvp,rank type,rank,old rank,win count,bomb planted,bomb defused,hostage rescued,health damage,armor damage,utility damage,1v1,1v2,1v3,1v4,1v5,1v1 won,1v2 won,1v3 won,1v4 won,1v5 won,1v1 lost,1v2 lost,1v3 lost,1v4 lost,1v5 lost,first kill,first death,trade kill,trade death,first trade kill,first trade death,1k,2k,3k,4k,5k,htlv 2,htlv,crosshair share code,color,inspect weapon count,match checksum
bLitz,76561198959824088,36,The MongolZ,10,12,24,5,50,0.416667,63.333332,60.066666,0.333333,0.800000,16.766666,2,-1,0,0,0,3,0,0,1802,349,503,4,7,10,5,5,2,1,1,0,0,2,6,9,5,5,3,5,1,10,0,3,6,2,0,0,0,0.617636,0.480740,CSGO-peqCj-cRKwS-joxsM-L2p4W-JK5mA,0,0,540b5836270265df
910,76561199203563345,51,The MongolZ,20,4,18,7,35,1.111111,60.000004,63.266666,0.666667,0.600000,6.733333,4,-1,0,0,0,3,0,0,1898,177,202,10,13,16,11,11,3,2,2,1,1,7,11,14,10,10,4,0,5,1,0,0,8,1,2,1,0,0.971669,1.135499,CSGO-M2rA2-pdMmu-ZW93R-XO5cv-hif4D,1,0,540b5836270265df
Brollan,76561198138828475,64,MOUZ,26,9,20,8,30,1.300000,73.333336,101.066666,0.866667,0.666667,10.800000,3,-1,0,0,0,0,0,0,3032,548,324,9,12,15,10,10,2,1,1,0,0,7,11,14,10,10,3,1,8,2,0,0,10,5,2,0,0,1.343906,1.209404,CSGO-QOS5y-kyeKF-7ExW2-ZH3K8-dv6KQ,3,0,540b5836270265df
Senzu,76561198920720017,28,The MongolZ,9,7,20,7,77,0.450000,60.000004,35.233334,0.300000,0.666667,2.333333,1,-1,0,0,0,0,1,0,1057,164,70,9,12,15,10,10,2,1,1,0,0,7,11,14,10,10,0,3,5,2,0,0,9,0,0,0,0,0.539474,0.523266,CSGO-HqqLw-i4wam-HSjHx-y6dBc-9mUCP,3,0,540b5836270265df
Mzinho,76561198838822582,67,The MongolZ,28,6,22,16,57,1.272727,73.333336,100.500000,0.933333,0.733333,3.600000,4,-1,0,0,0,2,0,0,3015,508,108,7,10,13,8,8,3,2,2,1,1,4,8,11,7,7,6,1,4,5,0,1,9,3,3,1,0,1.354226,1.345928,CSGO-pTnp4-jooAC-X4DMi-xjuiY-k8aYO,2,0,540b5836270265df
Techno4K,76561198966340160,63,The MongolZ,28,4,20,16,57,1.400000,76.666664,84.699997,0.933333,0.666667,5.933333,3,-1,0,0,0,0,0,0,2541,422,178,7,10,13,8,8,3,2,2,1,1,4,8,11,7,7,3,5,6,5,0,1,8,5,2,1,0,1.356885,1.381116,CSGO-s5Qbj-nvF89-cJjDd-mRdSG-5Yt4N,4,0,540b5836270265df
torzsi,76561198355739212,52,MOUZ,16,8,14,3,18,1.142857,66.666672,50.266666,0.533333,0.466667,2.533333,4,-1,0,0,0,3,0,0,1508,100,76,9,12,15,10,10,3,2,2,1,1,6,10,13,9,9,2,2,2,2,0,1,10,3,0,0,0,0.947827,0.939792,CSGO-iopEq-o7dEz-ue8Bc-Kxzf9-F6FyB,0,0,540b5836270265df
xertioN,76561198193174134,54,MOUZ,22,6,24,11,50,0.916667,73.333336,81.466667,0.733333,0.800000,3.666667,3,-1,0,0,0,0,0,0,2444,388,110,5,8,11,6,6,2,1,1,0,0,3,7,10,6,6,3,8,2,9,0,4,6,5,2,0,0,1.084926,0.988957,CSGO-NN5WD-xrPuZ-H2zGG-6NTfb-LYqhH,1,0,540b5836270265df
siuhy,76561198150673360,57,MOUZ,19,10,20,9,47,0.950000,76.666664,80.366669,0.633333,0.666667,6.666667,4,-1,0,0,0,1,1,0,2411,441,200,4,7,10,5,5,2,1,1,0,0,2,6,9,5,5,4,3,2,4,0,0,9,2,2,0,0,1.103642,0.956449,CSGO-Jhfkc-4UpR6-DJftC-VfGek-pL3ED,4,0,540b5836270265df
Jimpphat,76561198855375325,64,MOUZ,21,4,17,9,42,1.235294,73.333336,66.333336,0.700000,0.566667,1.633333,2,-1,0,0,0,6,0,0,1990,364,49,7,10,13,8,8,2,1,1,0,0,5,9,12,8,8,2,2,4,3,0,1,9,3,2,0,0,1.125390,1.113269,CSGO-OUHO2-bWakt-2EThQ-JJisR-6sWPA,2,0,540b5836270265df
