number,start tick,start frame,freezetime end tick,freezetime end frame,end tick,end frame,end officially tick,end officially frame,team a name,team b name,score team a,score team b,team a side,team b side,team a start money,team b start money,team a equipment value,team b equipment value,team a money spent,team b money spent,team a economy type,team b economy type,duration,end reason,winner name,winner side,overtime number,match checksum
1,1017,1284,2712,3529,5581,6913,6029,7452,G2 Esports,HEROIC,1,0,3,2,4000,4000,5000,4850,3400,3550,pistol,pistol,71308,8,G2 Esports,3,0,a1b3c609bf8137ee
2,6029,7452,7309,9272,8467,10785,8915,11324,G2 Esports,HEROIC,2,0,3,2,18350,9950,21900,9500,18050,9500,semi,force-buy,42222,8,G2 Esports,3,0,a1b3c609bf8137ee
3,8915,11324,10195,13329,14477,18433,14925,18969,G2 Esports,HEROIC,3,0,3,2,18050,12450,25200,2400,4900,2200,full,eco,90056,8,G2 Esports,3,0,a1b3c609bf8137ee
4,14925,18969,16205,20806,23967,29891,24415,30418,G2 Esports,HEROIC,3,1,3,2,31200,25350,28750,24900,16200,23900,full,full,138359,9,HEROIC,2,0,a1b3c609bf8137ee
5,24415,30418,25695,32251,30851,38536,31299,39098,G2 Esports,HEROIC,3,2,3,2,22800,19500,22700,25050,21600,18100,full,full,102838,1,HEROIC,2,0,a1b3c609bf8137ee
6,31299,39098,32579,40841,36400,45426,36848,45948,G2 Esports,HEROIC,4,2,3,2,10700,19800,13100,26650,500,4600,semi,full,80162,8,G2 Esports,3,0,a1b3c609bf8137ee
7,36848,45948,38128,47803,42120,52778,42568,53307,G2 Esports,HEROIC,4,3,3,2,27750,25300,30000,22750,16800,21750,full,full,86522,9,HEROIC,2,0,a1b3c609bf8137ee
8,42568,53307,43848,55149,52161,64804,52609,65332,G2 Esports,HEROIC,4,4,3,2,18650,21300,19450,22100,18350,20800,force-buy,full,145643,1,HEROIC,2,0,a1b3c609bf8137ee
9,52609,65332,53889,67163,58220,72481,58668,73009,G2 Esports,HEROIC,4,5,3,2,11300,19500,15000,19900,11050,19200,force-buy,semi,90563,9,HEROIC,2,0,a1b3c609bf8137ee
10,58668,73009,59948,74884,63950,79601,64398,80140,G2 Esports,HEROIC,4,6,3,2,12550,18650,3500,24400,3500,8600,eco,full,83507,9,HEROIC,2,0,a1b3c609bf8137ee
11,66431,82936,67711,84684,72414,90325,72862,90852,G2 Esports,HEROIC,5,6,3,2,24450,28100,24550,25100,23550,16300,full,full,93603,8,G2 Esports,3,0,a1b3c609bf8137ee
12,72862,90852,74142,92608,77150,96316,80638,100238,G2 Esports,HEROIC,5,7,3,2,18650,19700,24650,19800,16150,19000,full,force-buy,69217,9,HEROIC,2,0,a1b3c609bf8137ee
13,80638,100238,82334,102478,86396,107093,86844,107644,G2 Esports,HEROIC,5,8,2,3,4000,4000,4300,4200,3300,3400,pistol,pistol,86839,7,HEROIC,3,0,a1b3c609bf8137ee
14,86844,107644,88124,109513,95940,118722,96388,119250,G2 Esports,HEROIC,5,9,2,3,13800,19900,13750,22500,13350,19400,force-buy,full,140335,7,HEROIC,3,0,a1b3c609bf8137ee
15,96388,119250,99359,123063,106719,131753,107167,132278,G2 Esports,HEROIC,5,10,2,3,16950,20700,17800,23600,16600,17500,force-buy,full,158387,12,HEROIC,3,0,a1b3c609bf8137ee
16,107167,132278,108447,134117,115807,142716,116255,143248,G2 Esports,HEROIC,5,11,2,3,13150,21250,16700,25050,12200,20050,force-buy,full,132228,12,HEROIC,3,0,a1b3c609bf8137ee
17,118407,146057,119687,147856,125562,154966,126010,155488,G2 Esports,HEROIC,5,12,2,3,15450,18650,19250,26050,14850,15450,force-buy,full,112859,7,HEROIC,3,0,a1b3c609bf8137ee
18,126010,155488,127290,157456,134682,166235,135130,166763,G2 Esports,HEROIC,6,12,2,3,21800,22500,23400,28200,19300,18500,full,full,136142,1,G2 Esports,2,0,a1b3c609bf8137ee
19,137265,169676,138545,171447,144683,178636,144683,178636,G2 Esports,HEROIC,6,13,2,3,20550,19400,25300,19550,13500,11200,full,force-buy,113505,7,HEROIC,3,0,a1b3c609bf8137ee
