frame,tick,round,opponents,side,won,steamid,name,survived,kill_count,match checksum
11153,9334,1,2,3,0,76561198013243326,Aleksib,0,0,993a3866aec86821
23863,19514,2,3,3,0,76561198246607476,b1t,1,0,993a3866aec86821
32755,26604,3,2,3,0,76561198176878303,jL,1,0,993a3866aec86821
44229,35611,4,5,3,0,76561199063068840,w0nderful,0,1,993a3866aec86821
54693,43733,5,4,3,0,76561198246607476,b1t,0,0,993a3866aec86821
70905,56305,6,2,2,0,76561198388056582,drop,1,0,993a3866aec86821
85402,67799,7,4,3,0,76561198176878303,jL,1,1,993a3866aec86821
98721,78033,8,3,3,0,76561199063068840,w0nderful,0,0,993a3866aec86821
138952,109185,11,3,2,0,76561197985565685," saffee",0,0,993a3866aec86821
146344,114695,12,5,2,0,76561198010496342,exit,0,0,993a3866aec86821
164016,129806,13,3,3,0,76561198061423730,insani,0,1,993a3866aec86821
174587,138202,14,5,3,0,76561198388056582,drop,1,0,993a3866aec86821
186514,147857,15,4,3,0,76561198388056582,drop,0,0,993a3866aec86821
197145,156294,16,2,2,1,76561198013243326,Aleksib,0,0,993a3866aec86821
209915,166602,17,3,3,0,76561198157388473,Lucaozy,0,0,993a3866aec86821
223661,177217,18,2,2,0,76561198013243326,Aleksib,0,1,993a3866aec86821
223737,177283,18,1,3,1,76561197985565685," saffee",1,1,993a3866aec86821
260872,206559,21,2,3,0,76561197985565685," saffee",1,0,993a3866aec86821
273333,216470,22,3,2,0,76561198246607476,b1t,0,0,993a3866aec86821
294962,233523,24,2,3,1,76561198061423730,insani,1,2,993a3866aec86821
295242,233769,24,1,2,0,76561198013243326,Aleksib,0,0,993a3866aec86821
