number,start tick,start frame,freezetime end tick,freezetime end frame,end tick,end frame,end officially tick,end officially frame,team a name,team b name,score team a,score team b,team a side,team b side,team a start money,team b start money,team a equipment value,team b equipment value,team a money spent,team b money spent,team a economy type,team b economy type,duration,end reason,winner name,winner side,overtime number,match checksum
1,1018,1292,2712,3465,10248,12097,10696,12617,paiN Gaming,FURIA,0,1,3,2,4000,4000,4350,5550,3550,3450,pistol,pistol,139546,9,FURIA,2,0,cac181c5b74593da
2,10696,12617,11976,14342,21830,25847,22278,26375,paiN Gaming,FURIA,0,2,3,2,11150,18600,11650,19150,10850,17550,force-buy,semi,170864,1,FURIA,2,0,cac181c5b74593da
3,22278,26375,23558,28134,32407,38419,32855,38959,paiN Gaming,FURIA,0,3,3,2,12900,20350,5950,21600,1450,9200,semi,full,155547,1,FURIA,2,0,cac181c5b74593da
4,32855,38959,34135,40670,43796,52086,44244,52619,paiN Gaming,FURIA,0,4,3,2,26850,30150,27450,24500,24200,13400,full,full,169534,1,FURIA,2,0,cac181c5b74593da
5,46482,55449,47762,57157,57396,68480,57844,69015,paiN Gaming,FURIA,0,5,3,2,19950,35450,26800,25600,18050,10050,full,full,168294,1,FURIA,2,0,cac181c5b74593da
6,57844,69015,59124,70826,66409,79535,66857,80056,paiN Gaming,FURIA,1,5,3,2,19000,44400,15150,25200,10200,10350,semi,full,135865,8,paiN Gaming,3,0,cac181c5b74593da
7,66857,80056,68137,81919,75497,90566,75945,91126,paiN Gaming,FURIA,2,5,3,2,27150,41950,28550,25200,24200,24900,full,full,135736,12,paiN Gaming,3,0,cac181c5b74593da
8,75945,91126,77225,92884,86674,104101,87122,104617,paiN Gaming,FURIA,2,6,3,2,20200,25250,29650,25000,14350,20800,full,full,167571,1,FURIA,2,0,cac181c5b74593da
9,87122,104617,88402,106407,95762,115084,96210,115622,paiN Gaming,FURIA,3,6,3,2,18850,23450,23100,26450,18200,20200,full,full,135180,12,paiN Gaming,3,0,cac181c5b74593da
10,96210,115622,97490,117402,102353,123187,102801,123712,paiN Gaming,FURIA,3,7,3,2,17600,7550,28350,19850,10350,6650,full,force-buy,97701,9,FURIA,2,0,cac181c5b74593da
11,102801,123712,104081,125417,109964,132428,110412,133001,paiN Gaming,FURIA,4,7,3,2,17750,18950,18300,20650,17500,15950,force-buy,full,112566,8,paiN Gaming,3,0,cac181c5b74593da
12,110412,133001,111692,134765,114285,138043,117773,141950,paiN Gaming,FURIA,5,7,3,2,18000,10000,27950,9950,14150,9650,full,force-buy,65117,8,paiN Gaming,3,0,cac181c5b74593da
13,117773,141950,119469,144192,125062,150625,125510,151156,paiN Gaming,FURIA,6,7,2,3,4000,4000,4900,4800,3500,3400,pistol,pistol,112037,1,paiN Gaming,2,0,cac181c5b74593da
14,125510,151156,126790,152987,136650,164789,137098,165323,paiN Gaming,FURIA,7,7,2,3,19500,11600,19850,12050,18650,10850,semi,force-buy,176069,1,paiN Gaming,2,0,cac181c5b74593da
15,137098,165323,138378,167056,147046,177192,147494,177723,paiN Gaming,FURIA,7,8,2,3,19550,13950,23100,9300,12200,2750,full,semi,153287,7,FURIA,3,0,cac181c5b74593da
16,147494,177723,148774,179533,155586,187578,156034,188096,paiN Gaming,FURIA,8,8,2,3,18850,32000,19450,27250,18650,23150,force-buy,full,127276,1,paiN Gaming,2,0,cac181c5b74593da
17,156034,188096,157314,189930,162955,196732,163403,197265,paiN Gaming,FURIA,8,9,2,3,18900,18900,27550,27200,8200,17050,full,full,111533,8,FURIA,3,0,cac181c5b74593da
18,166124,200829,167404,202640,174764,211396,175212,211924,paiN Gaming,FURIA,8,10,2,3,18300,19900,19300,29550,17900,14250,force-buy,full,136472,12,FURIA,3,0,cac181c5b74593da
19,175212,211924,176492,213655,183783,222315,184231,222849,paiN Gaming,FURIA,9,10,2,3,7300,22400,16650,27300,7100,18200,force-buy,full,134199,1,paiN Gaming,2,0,cac181c5b74593da
20,186437,225794,187717,227510,195887,237089,196335,237625,paiN Gaming,FURIA,10,10,2,3,18700,11500,28650,20950,11100,10550,full,force-buy,145874,1,paiN Gaming,2,0,cac181c5b74593da
21,196335,237625,197615,239222,202389,244387,202837,244906,paiN Gaming,FURIA,10,11,2,3,26400,11650,27850,5600,20600,500,full,semi,87330,8,FURIA,3,0,cac181c5b74593da
22,202837,244906,204117,246700,210012,253572,210460,254095,paiN Gaming,FURIA,11,11,2,3,13100,28900,1000,29500,0,13950,eco,full,111921,1,paiN Gaming,2,0,cac181c5b74593da
23,212493,256701,213773,258469,218876,264615,219324,265153,paiN Gaming,FURIA,11,12,2,3,32100,23450,27250,25350,26250,23050,full,full,102209,8,FURIA,3,0,cac181c5b74593da
24,221490,267977,222770,269704,229223,277474,229223,277474,paiN Gaming,FURIA,11,13,2,3,13500,25800,12650,31450,12450,11650,force-buy,full,122653,7,FURIA,3,0,cac181c5b74593da
