frame,tick,round,opponents,side,won,steamid,name,survived,kill_count,match checksum
9213,7650,1,3,2,0,76561198058500492,KSCERATO,0,0,6a0a0abd5ac9d66e
13305,10730,2,4,2,0,76561198058500492,KSCERATO,0,0,6a0a0abd5ac9d66e
19545,15679,3,3,3,0,76561197989430253," karrigan",0,0,6a0a0abd5ac9d66e
30911,24837,4,3,3,0,76561197997351207,rain,0,1,6a0a0abd5ac9d66e
39175,31589,5,3,3,0,76561197991272318,ropz,0,0,6a0a0abd5ac9d66e
51197,41430,6,5,3,0,76561197989430253," karrigan",1,0,6a0a0abd5ac9d66e
62654,50690,7,3,3,0,76561197991272318,ropz,1,0,6a0a0abd5ac9d66e
71570,58028,8,5,2,0,76561198058500492,KSCERATO,0,0,6a0a0abd5ac9d66e
106755,86787,11,3,2,0,76561198164970560,yuurih,1,1,6a0a0abd5ac9d66e
119477,97547,12,3,3,0,76561198068422762,frozen,0,0,6a0a0abd5ac9d66e
131608,108063,13,2,3,0,76561198118646644,skullz,0,0,6a0a0abd5ac9d66e
176761,144756,17,2,2,0,76561198201620490,broky,1,1,6a0a0abd5ac9d66e
177550,145459,17,1,3,1,76561198067763828,chelo,1,0,6a0a0abd5ac9d66e
186094,152400,18,4,3,0,76561198164970560,yuurih,0,0,6a0a0abd5ac9d66e
195667,160182,19,2,2,1,76561197991272318,ropz,1,2,6a0a0abd5ac9d66e
195737,160243,19,1,3,0,76561198067763828,chelo,0,0,6a0a0abd5ac9d66e
208452,170677,20,2,3,0,76561198067763828,chelo,1,0,6a0a0abd5ac9d66e
225184,184286,21,3,2,0,76561198068422762,frozen,0,0,6a0a0abd5ac9d66e
234366,191638,22,3,3,0,76561198118646644,skullz,0,0,6a0a0abd5ac9d66e
