number,start tick,start frame,freezetime end tick,freezetime end frame,end tick,end frame,end officially tick,end officially frame,team a name,team b name,score team a,score team b,team a side,team b side,team a start money,team b start money,team a equipment value,team b equipment value,team a money spent,team b money spent,team a economy type,team b economy type,duration,end reason,winner name,winner side,overtime number,match checksum
1,1017,1374,4589,5832,8875,10742,9323,11271,FaZe Clan,Vitality,0,1,3,2,4000,4000,4400,4550,3400,3450,pistol,pistol,118347,9,Vitality,2,0,bc1d6ce5a6d3a4b7
2,9323,11271,10603,13094,14356,17656,14804,18256,FaZe Clan,Vitality,0,2,3,2,11300,19800,2000,18600,1400,17900,eco,semi,80662,9,Vitality,2,0,bc1d6ce5a6d3a4b7
3,14804,18256,16084,20171,20547,25719,20995,26326,FaZe Clan,Vitality,1,2,3,2,21900,21450,22750,20100,21750,3600,full,full,94281,7,FaZe Clan,3,0,bc1d6ce5a6d3a4b7
4,20995,26326,22275,28145,26406,33133,26854,33710,FaZe Clan,Vitality,1,3,3,2,19450,28750,27550,26850,14150,25850,full,full,85993,9,Vitality,2,0,bc1d6ce5a6d3a4b7
5,26854,33710,28134,35499,36924,44700,37372,45204,FaZe Clan,Vitality,1,4,3,2,15100,20950,3450,27250,3050,6700,eco,full,138838,1,Vitality,2,0,bc1d6ce5a6d3a4b7
6,37372,45204,38652,47096,43826,53195,44274,53732,FaZe Clan,Vitality,2,4,3,2,24350,33150,24750,27050,23750,8750,full,full,100951,8,FaZe Clan,3,0,bc1d6ce5a6d3a4b7
7,44274,53732,45554,55622,51524,62855,51972,63376,FaZe Clan,Vitality,3,4,3,2,18150,31700,29500,26650,12200,25950,full,full,115252,8,FaZe Clan,3,0,bc1d6ce5a6d3a4b7
8,51972,63376,53252,65119,59911,73087,60359,73638,FaZe Clan,Vitality,4,4,3,2,23300,15950,31700,6700,18400,6600,full,semi,122680,8,FaZe Clan,3,0,bc1d6ce5a6d3a4b7
9,62494,76427,63774,78305,70823,86751,71271,87290,FaZe Clan,Vitality,5,4,3,2,22050,21950,30350,22200,13800,21200,full,full,130424,8,FaZe Clan,3,0,bc1d6ce5a6d3a4b7
10,71271,87290,72551,89029,74101,90951,74549,91575,FaZe Clan,Vitality,6,4,3,2,25600,15550,30650,6050,10900,6050,full,semi,46249,8,FaZe Clan,3,0,bc1d6ce5a6d3a4b7
11,74549,91575,75829,93383,82225,101232,82673,101776,FaZe Clan,Vitality,7,4,3,2,32250,26500,33700,25100,7550,24700,full,full,121998,7,FaZe Clan,3,0,bc1d6ce5a6d3a4b7
12,84734,104602,86014,106449,89320,110563,92808,114466,FaZe Clan,Vitality,7,5,3,2,43800,22700,33100,23900,22500,22300,full,full,75306,9,Vitality,2,0,bc1d6ce5a6d3a4b7
13,92808,114466,94504,116826,97768,120666,98216,121212,FaZe Clan,Vitality,8,5,2,3,4000,4000,4150,5200,3550,3400,pistol,pistol,78325,9,FaZe Clan,2,0,bc1d6ce5a6d3a4b7
14,98216,121212,99496,122960,107605,132637,108053,133174,FaZe Clan,Vitality,9,5,2,3,18500,10400,20450,10450,17850,9850,full,force-buy,144333,1,FaZe Clan,2,0,bc1d6ce5a6d3a4b7
15,108053,133174,109333,134974,117901,145061,118349,145642,FaZe Clan,Vitality,9,6,2,3,18750,12850,23150,9400,9100,700,full,semi,150170,7,Vitality,3,0,bc1d6ce5a6d3a4b7
16,118349,145642,119629,147553,125016,154158,125464,154693,FaZe Clan,Vitality,9,7,2,3,20550,32050,20700,28100,19900,18100,full,full,107583,7,Vitality,3,0,bc1d6ce5a6d3a4b7
17,125464,154693,126744,156648,133029,164188,133477,164751,FaZe Clan,Vitality,9,8,2,3,14050,33250,3100,29550,3400,14000,eco,full,119951,7,Vitality,3,0,bc1d6ce5a6d3a4b7
18,135461,167409,136741,169259,140433,173767,140881,174295,FaZe Clan,Vitality,10,8,2,3,26250,38550,25100,30450,23700,8950,full,full,80321,9,FaZe Clan,2,0,bc1d6ce5a6d3a4b7
19,140881,174295,142161,176157,149642,185123,150090,185657,FaZe Clan,Vitality,11,8,2,3,20600,37800,22900,27750,17800,26750,full,full,136791,1,FaZe Clan,2,0,bc1d6ce5a6d3a4b7
20,152369,188654,153649,190509,158540,196429,158988,196964,FaZe Clan,Vitality,12,8,2,3,21200,20850,25300,28550,9000,12600,full,full,98222,1,FaZe Clan,2,0,bc1d6ce5a6d3a4b7
21,158988,196964,160268,198765,167343,207147,167343,207147,FaZe Clan,Vitality,13,8,2,3,34100,21600,27250,30700,14550,13950,full,full,128643,9,FaZe Clan,2,0,bc1d6ce5a6d3a4b7
