checksum,game,demo path,demo name,date,source,type,share code,map,server name,client name,tick count,tickrate,framerate,game type,game mode,game mode str,is ranked,duration,network protocol,build number,kill count,assist count,death count,shot count,winner name,winner side,overtime count,max rounds,has vac live ban
5d82c197f1fb3742,CS2,c:\cs2-hltv-event-scrapper\downloads\unpacked_demos\Perfect World Shanghai Major 2024\g2-vs-3dmax-ancient.dem,g2-vs-3dmax-ancient,2024-12-06T12:48:06-03:00,esl,GOTV,,de_ancient,[MAJOR] G2 Esports vs 3DMAX BO1-1,SourceTV Demo,187644,64.000000,78.482088,2931.000000,14055,10231,0,0,casual,0,134,49,138,3169,G2 Esports,2,0,24,0
