frame,tick,round,opponents,side,won,steamid,name,survived,kill_count,match checksum
14075,11451,1,4,2,0,76561198164970560,yuurih,0,0,78b35a05e1f27c73
20195,16354,2,5,2,0,76561198058500492,KSCERATO,0,1,78b35a05e1f27c73
25493,20435,3,4,2,0,76561198058500492,KSCERATO,0,1,78b35a05e1f27c73
31730,25167,4,3,3,0,76561198113666193," ZywOo",0,1,78b35a05e1f27c73
52526,42087,6,4,2,0,76561197960690195,FalleN,0,2,78b35a05e1f27c73
62198,49667,7,4,3,0,76561197989744167,apEX,1,0,78b35a05e1f27c73
73222,58702,8,3,3,0,76561198113666193," ZywOo",1,0,78b35a05e1f27c73
83764,67493,9,2,2,1,76561197960690195,FalleN,1,0,78b35a05e1f27c73
95416,76954,10,2,3,0,76561197989744167,apEX,0,1,78b35a05e1f27c73
96255,77694,10,1,2,1,76561197960690195,FalleN,1,1,78b35a05e1f27c73
109153,88300,11,3,3,0,76561198063336407,Spinx,0,0,78b35a05e1f27c73
116795,94284,12,4,3,0,76561198063336407,Spinx,0,0,78b35a05e1f27c73
126341,102368,13,3,3,0,76561198058500492,KSCERATO,0,0,78b35a05e1f27c73
132501,107299,14,5,3,0,76561198118646644,skullz,0,1,78b35a05e1f27c73
142758,115273,15,3,3,0,76561198058500492,KSCERATO,1,0,78b35a05e1f27c73
169073,136703,17,4,2,0,76561198063336407,Spinx,0,1,78b35a05e1f27c73
180653,146041,18,3,2,0,76561198063336407,Spinx,0,1,78b35a05e1f27c73
194053,156857,19,4,3,0,76561198058500492,KSCERATO,0,0,78b35a05e1f27c73
202970,164158,20,2,3,0,76561198058500492,KSCERATO,0,0,78b35a05e1f27c73
208729,168556,21,4,2,0,76561197989744167,apEX,0,0,78b35a05e1f27c73
214398,172943,22,4,2,0,76561197978835160," flameZ",1,1,78b35a05e1f27c73
234757,189861,23,2,3,0,76561198058500492,KSCERATO,0,0,78b35a05e1f27c73
249265,201588,24,3,3,0,76561198118646644,skullz,0,1,78b35a05e1f27c73
271261,219613,26,5,3,0,76561198164970560,yuurih,0,0,78b35a05e1f27c73
281914,227848,27,3,2,0,76561198063336407,Spinx,0,0,78b35a05e1f27c73
295999,239545,28,4,2,0,76561198058500492,KSCERATO,0,1,78b35a05e1f27c73
306721,248040,29,3,2,0,76561197960690195,FalleN,0,0,78b35a05e1f27c73
