name,steamid,score,team name,kills,assists,deaths,headshots,hs %,k/d,kast,avg damages per round,avg kills per round,avg death per round,utility_damage_per_round,mvp,rank type,rank,old rank,win count,bomb planted,bomb defused,hostage rescued,health damage,armor damage,utility damage,1v1,1v2,1v3,1v4,1v5,1v1 won,1v2 won,1v3 won,1v4 won,1v5 won,1v1 lost,1v2 lost,1v3 lost,1v4 lost,1v5 lost,first kill,first death,trade kill,trade death,first trade kill,first trade death,1k,2k,3k,4k,5k,htlv 2,htlv,crosshair share code,color,inspect weapon count,match checksum
NertZ,76561198053126645,40,HEROIC,17,5,17,5,29,1.000000,78.260872,78.521736,0.739130,0.739130,4.739130,2,-1,0,0,0,0,1,0,1806,297,109,6,5,3,10,8,3,3,1,1,2,3,2,2,9,6,9,2,1,4,0,0,11,3,0,0,0,1.150654,0.906554,CSGO-drKAY-yEkDy-Gmi5u-xTFQ4-p4FyB,4,0,7251ef81f4d63579
sh1ro,76561198081484775,42,Team Spirit,19,0,19,9,47,1.000000,73.913040,73.304344,0.826087,0.826087,1.000000,2,-1,0,0,0,1,0,0,1686,242,23,10,9,7,14,12,2,2,0,0,1,8,7,7,14,11,1,4,6,6,0,0,8,4,1,0,0,1.109382,1.008969,CSGO-9vc2t-THGUY-Sf8QP-hMYOK-HzQRO,4,0,7251ef81f4d63579
zont1x,76561198995880877,34,Team Spirit,12,9,16,5,41,0.750000,73.913040,71.608696,0.521739,0.695652,8.043478,1,-1,0,0,0,0,1,0,1647,240,185,7,6,4,11,9,2,2,0,0,1,5,4,4,11,8,1,2,5,4,0,1,7,1,1,0,0,0.949389,0.785703,CSGO-iFmqr-NWMkU-Q38iA-iC6Ru-RPNMB,3,0,7251ef81f4d63579
sjuush,76561198160709585,32,HEROIC,12,5,16,9,75,0.750000,65.217392,68.608696,0.521739,0.695652,0.347826,3,-1,0,0,0,2,0,0,1578,239,8,8,7,5,12,10,3,3,1,1,2,5,4,4,11,8,3,1,1,4,0,0,5,2,1,0,0,0.858985,0.810923,CSGO-vSPK4-t6wpb-H9B2v-j5EyZ-sntiB,2,0,7251ef81f4d63579
magixx,76561199063238565,28,Team Spirit,11,5,15,5,45,0.733333,65.217392,54.391304,0.478261,0.652174,4.000000,3,-1,0,0,0,1,1,0,1251,180,92,8,7,5,12,10,3,3,1,1,2,5,4,4,11,8,0,3,6,3,0,1,4,2,1,0,0,0.799079,0.810156,CSGO-wHV3b-UaBXs-XpHvM-wtEPY-iA9WB,1,0,7251ef81f4d63579
donk,76561198386265483,51,Team Spirit,25,2,16,12,48,1.562500,69.565216,109.956520,1.086957,0.695652,5.652174,3,-1,0,0,0,0,0,0,2529,325,130,6,5,3,10,8,3,3,1,1,2,3,2,2,9,6,1,4,5,7,0,2,5,4,1,1,1,1.498581,1.737123,CSGO-kxnhW-4FE2z-eypeQ-vVGrJ-xDFFN,2,0,7251ef81f4d63579
TeSeS,76561197996678278,46,HEROIC,18,10,15,12,66,1.200000,82.608696,96.304344,0.782609,0.652174,6.913043,2,-1,0,0,0,1,0,0,2215,369,159,9,8,6,13,11,2,2,0,0,1,7,6,6,13,10,2,1,5,5,0,0,8,5,0,0,0,1.344874,1.064438,CSGO-cc4LF-Gv2Gt-fxyuQ-wdjtx-qGWzE,1,0,7251ef81f4d63579
kyxsan,76561198057282432,57,HEROIC,23,3,17,13,56,1.352941,82.608696,88.521736,1.000000,0.739130,8.739130,4,-1,0,0,0,2,0,0,2036,303,201,8,7,5,12,10,2,2,0,0,1,6,5,5,12,9,2,0,4,3,0,0,11,1,2,1,0,1.431209,1.376711,CSGO-VcLCF-iKDSt-56GKR-7Vpe2-VtjjD,0,0,7251ef81f4d63579
" degster",76561198799340122,29,HEROIC,13,4,12,5,38,1.083333,73.913040,55.478260,0.565217,0.521739,3.304348,2,-1,0,0,0,0,0,0,1276,54,76,7,6,4,11,9,3,3,1,1,2,4,3,3,10,7,2,1,5,1,0,0,7,3,0,0,0,1.006372,0.939044,CSGO-2Y32S-oaQKZ-xkyHs-Vz5CY-wwXsO,3,0,7251ef81f4d63579
chopper,76561198045898864,29,Team Spirit,10,8,17,6,60,0.588235,69.565216,60.913044,0.434783,0.739130,3.130435,1,-1,0,0,0,0,0,0,1401,242,72,8,7,5,12,10,2,2,0,0,1,6,5,5,12,9,2,5,2,7,0,1,5,1,1,0,0,0.780763,0.677492,CSGO-DDMKA-7f8Le-z3na4-y3N5v-BWRZQ,0,0,7251ef81f4d63579
