number,start tick,start frame,freezetime end tick,freezetime end frame,end tick,end frame,end officially tick,end officially frame,team a name,team b name,score team a,score team b,team a side,team b side,team a start money,team b start money,team a equipment value,team b equipment value,team a money spent,team b money spent,team a economy type,team b economy type,duration,end reason,winner name,winner side,overtime number,match checksum
1,1017,1298,2712,3540,9323,11136,9771,11687,Team Spirit,HEROIC,1,0,3,2,4000,4000,4050,4200,3450,3400,pistol,pistol,123484,7,Team Spirit,3,0,7251ef81f4d63579
2,9771,11687,11051,13575,16463,19956,16911,20516,Team Spirit,HEROIC,2,0,3,2,19850,14300,22800,14000,19550,13400,full,force-buy,103791,8,Team Spirit,3,0,7251ef81f4d63579
3,16911,20516,18191,22317,22721,27886,23169,28459,Team Spirit,HEROIC,3,0,3,2,18350,13200,25350,2500,8350,2300,full,eco,92507,7,Team Spirit,3,0,7251ef81f4d63579
4,23169,28459,24449,30386,29213,36127,29661,36662,Team Spirit,HEROIC,3,1,3,2,29300,29000,29350,27050,10650,26350,full,full,96247,9,HEROIC,2,0,7251ef81f4d63579
5,31775,39417,33055,41203,37197,46199,37645,46721,Team Spirit,HEROIC,3,2,3,2,26550,20300,25100,26850,24100,15800,full,full,85126,9,HEROIC,2,0,7251ef81f4d63579
6,37645,46721,38925,48548,48536,59812,48984,60362,Team Spirit,HEROIC,3,3,3,2,12350,21850,1800,26750,1000,11200,eco,full,164316,1,HEROIC,2,0,7251ef81f4d63579
7,48984,60362,50264,62270,56586,69786,57034,70318,Team Spirit,HEROIC,3,4,3,2,23300,29350,28200,27150,20650,13200,full,full,118288,9,HEROIC,2,0,7251ef81f4d63579
8,57034,70318,58314,72120,64147,79055,64595,79582,Team Spirit,HEROIC,4,4,3,2,18150,34000,9450,27250,8850,20500,semi,full,109665,8,Team Spirit,3,0,7251ef81f4d63579
9,64595,79582,65875,81392,70392,86810,70840,87349,Team Spirit,HEROIC,5,4,3,2,27050,21400,28600,18900,20350,18700,full,semi,90724,8,Team Spirit,3,0,7251ef81f4d63579
10,70840,87349,72120,89124,77167,95076,77615,95650,Team Spirit,HEROIC,6,4,3,2,24050,12800,28000,2000,13200,1400,full,eco,96988,8,Team Spirit,3,0,7251ef81f4d63579
11,79701,98410,80981,100157,85555,105677,86003,106237,Team Spirit,HEROIC,7,4,3,2,28400,23700,30950,23800,11500,22500,full,full,91214,8,Team Spirit,3,0,7251ef81f4d63579
12,86003,106237,87283,108168,91848,113898,95336,117798,Team Spirit,HEROIC,8,4,3,2,34650,16000,31450,15550,17200,15250,full,force-buy,96159,8,Team Spirit,3,0,7251ef81f4d63579
13,95336,117798,97032,120107,101719,125679,102167,126244,Team Spirit,HEROIC,8,5,2,3,4000,4000,4750,4350,3350,3550,pistol,pistol,98920,8,HEROIC,3,0,7251ef81f4d63579
14,102167,126244,103447,127991,107827,133134,108275,133677,Team Spirit,HEROIC,8,6,2,3,10150,18200,1000,18900,0,15500,eco,semi,86482,8,HEROIC,3,0,7251ef81f4d63579
15,108275,133677,109555,135572,113985,140957,114433,141504,Team Spirit,HEROIC,8,7,2,3,22150,21650,23000,28050,22000,10950,full,full,91377,8,HEROIC,3,0,7251ef81f4d63579
16,114433,141504,115713,143387,117998,146308,118446,146856,Team Spirit,HEROIC,8,8,2,3,14950,28750,5650,29050,6050,8000,semi,full,60299,8,HEROIC,3,0,7251ef81f4d63579
17,120457,149442,121737,151292,129097,160047,129545,160567,Team Spirit,HEROIC,8,9,2,3,26200,38500,26350,30000,25350,8750,full,full,133112,12,HEROIC,3,0,7251ef81f4d63579
18,129545,160567,130825,162233,137902,170615,138350,171152,Team Spirit,HEROIC,8,10,2,3,15050,47500,15500,30750,14700,14200,force-buy,full,126120,7,HEROIC,3,0,7251ef81f4d63579
19,138350,171152,139630,173034,146389,181369,146837,181904,Team Spirit,HEROIC,8,11,2,3,21850,52300,25250,30450,17300,25450,full,full,128242,8,HEROIC,3,0,7251ef81f4d63579
20,148858,184594,150138,186588,155019,192470,155467,193000,Team Spirit,HEROIC,9,11,2,3,21950,44600,22150,30350,21450,14900,full,full,98858,9,Team Spirit,2,0,7251ef81f4d63579
21,155467,193000,156747,194986,161153,200492,161601,201022,Team Spirit,HEROIC,9,12,2,3,18350,37700,23150,28500,16700,27800,full,full,94038,8,HEROIC,3,0,7251ef81f4d63579
22,161601,201022,162881,202892,169088,210331,169536,210856,Team Spirit,HEROIC,10,12,2,3,16550,27250,16300,30400,15700,14700,force-buy,full,116845,9,Team Spirit,2,0,7251ef81f4d63579
23,171841,213986,173121,215850,178085,221826,178085,221826,Team Spirit,HEROIC,10,13,2,3,15100,18800,22850,20900,16500,20100,full,force-buy,98406,8,HEROIC,3,0,7251ef81f4d63579
