frame,tick,round,opponents,side,won,steamid,name,survived,kill_count,match checksum
4900,3678,1,4,2,0,76561199009468655,ztr,0,1,b2e2a4d89e1c7d63
17007,13842,2,5,2,0,76561198098071693,sl3nd,0,0,b2e2a4d89e1c7d63
37967,30776,4,4,2,0,76561198316706174,Tauson,0,0,b2e2a4d89e1c7d63
55619,44832,6,2,2,0,76561198316706174,Tauson,1,2,b2e2a4d89e1c7d63
55724,44926,6,1,3,1,76561199063068840,w0nderful,0,0,b2e2a4d89e1c7d63
81208,65514,8,3,2,0,76561198155754447,volt,0,0,b2e2a4d89e1c7d63
92076,74306,9,3,2,0,76561198098071693,sl3nd,0,1,b2e2a4d89e1c7d63
104428,83959,10,2,3,0,76561198013243326,Aleksib,0,0,b2e2a4d89e1c7d63
122345,97463,12,3,3,0,76561198246607476,b1t,0,1,b2e2a4d89e1c7d63
135853,109033,13,3,2,0,76561199063068840,w0nderful,0,0,b2e2a4d89e1c7d63
142795,114449,14,3,3,0,76561199009468655,ztr,0,0,b2e2a4d89e1c7d63
151234,121183,15,2,3,0,76561198098071693,sl3nd,0,1,b2e2a4d89e1c7d63
151827,121711,15,1,2,1,76561198050250233,iM,1,1,b2e2a4d89e1c7d63
162533,130605,16,4,3,0,76561198014259134,FL4MUS,0,0,b2e2a4d89e1c7d63
183433,146973,18,3,3,0,76561199009468655,ztr,0,0,b2e2a4d89e1c7d63
192633,154361,19,3,3,0,76561199009468655,ztr,0,0,b2e2a4d89e1c7d63
