frame,tick,round,opponents,side,won,steamid,name,survived,kill_count,match checksum
8536,7043,1,3,2,1,76561198057282432,kyxsan,0,1,83e4fbd18cd20dca
19178,15759,2,4,3,0,76561198068422762,frozen,0,0,83e4fbd18cd20dca
27140,22120,3,2,3,0,76561197997351207,rain,0,0,83e4fbd18cd20dca
36089,29204,4,3,2,0,76561197996678278,TeSeS,0,0,83e4fbd18cd20dca
45401,36762,5,3,3,0,76561197989430253," karrigan",1,0,83e4fbd18cd20dca
57416,46431,6,3,2,0,76561198799340122," degster",0,1,83e4fbd18cd20dca
66912,54017,7,4,3,0,76561198068422762,frozen,1,1,83e4fbd18cd20dca
77118,62327,8,4,3,0,76561198068422762,frozen,0,1,83e4fbd18cd20dca
83782,67442,9,5,2,0,76561198057282432,kyxsan,0,0,83e4fbd18cd20dca
98911,79714,10,3,2,0,76561198053126645,NertZ,1,1,83e4fbd18cd20dca
106133,85524,11,5,2,0,76561197996678278,TeSeS,0,1,83e4fbd18cd20dca
111936,90039,12,3,3,0,76561198201620490,broky,0,0,83e4fbd18cd20dca
123087,99601,13,4,2,0,76561198201620490,broky,0,2,83e4fbd18cd20dca
132329,107219,14,3,2,0,76561197997351207,rain,0,0,83e4fbd18cd20dca
148808,120424,15,3,2,0,76561197991272318,ropz,0,1,83e4fbd18cd20dca
160684,130058,16,2,3,0,76561197996678278,TeSeS,1,0,83e4fbd18cd20dca
172540,139721,17,3,2,0,76561197991272318,ropz,0,0,83e4fbd18cd20dca
180085,145373,18,3,3,0,76561198799340122," degster",1,0,83e4fbd18cd20dca
207948,168275,20,3,2,0,76561197997351207,rain,0,0,83e4fbd18cd20dca
215548,174410,21,4,2,0,76561197991272318,ropz,0,1,83e4fbd18cd20dca
