number,start tick,start frame,freezetime end tick,freezetime end frame,end tick,end frame,end officially tick,end officially frame,team a name,team b name,score team a,score team b,team a side,team b side,team a start money,team b start money,team a equipment value,team b equipment value,team a money spent,team b money spent,team a economy type,team b economy type,duration,end reason,winner name,winner side,overtime number,match checksum
1,1017,1320,2712,3413,7029,8373,7477,8919,HEROIC,The MongolZ,0,1,3,2,4000,4000,4250,4350,3250,3400,pistol,pistol,88127,9,The MongolZ,2,0,6ae6208fb5c39fb0
2,7477,8919,8757,10886,14507,17860,14955,18411,HEROIC,The MongolZ,0,2,3,2,10850,18350,10500,20800,10100,18250,force-buy,full,111718,9,The MongolZ,2,0,6ae6208fb5c39fb0
3,14955,18411,16235,20391,21245,26416,21693,27014,HEROIC,The MongolZ,0,3,3,2,13050,18150,1000,24500,0,9100,eco,full,100022,9,The MongolZ,2,0,6ae6208fb5c39fb0
4,21693,27014,22973,29003,30379,37954,30827,38493,HEROIC,The MongolZ,0,4,3,2,27550,27100,27850,24700,26650,4800,full,full,136695,9,The MongolZ,2,0,6ae6208fb5c39fb0
5,30827,38493,32107,40486,40629,50686,41077,51237,HEROIC,The MongolZ,0,5,3,2,18600,40350,9450,28250,8850,18750,semi,full,152351,9,The MongolZ,2,0,6ae6208fb5c39fb0
6,43199,54329,44479,56254,52381,65747,52829,66275,HEROIC,The MongolZ,0,6,3,2,27650,39650,28100,27750,27100,13100,full,full,142668,9,The MongolZ,2,0,6ae6208fb5c39fb0
7,52829,66275,54109,68281,58793,73966,59241,74514,HEROIC,The MongolZ,1,6,3,2,18550,44000,10200,27750,9600,20300,semi,full,96099,8,HEROIC,3,0,6ae6208fb5c39fb0
8,59241,74514,60521,76427,69207,86848,69655,87408,HEROIC,The MongolZ,1,7,3,2,27000,31300,29250,26450,14950,25450,full,full,154113,1,The MongolZ,2,0,6ae6208fb5c39fb0
9,72115,90826,73395,92786,80755,101545,81203,102078,HEROIC,The MongolZ,2,7,3,2,26850,24550,28700,27350,16650,9800,full,full,133934,12,HEROIC,3,0,6ae6208fb5c39fb0
10,83438,105150,84718,107119,94106,118334,94554,118871,HEROIC,The MongolZ,2,8,3,2,27650,20450,27950,26050,9250,18200,full,full,164734,1,The MongolZ,2,0,6ae6208fb5c39fb0
11,94554,118871,95834,120937,102387,128902,102835,129435,HEROIC,The MongolZ,2,9,3,2,31100,20650,29000,23650,22250,14550,full,full,125337,9,The MongolZ,2,0,6ae6208fb5c39fb0
