checksum,game,demo path,demo name,date,source,type,share code,map,server name,client name,tick count,tickrate,framerate,game type,game mode,game mode str,is ranked,duration,network protocol,build number,kill count,assist count,death count,shot count,winner name,winner side,overtime count,max rounds,has vac live ban
95cf3723443424db,CS2,c:\cs2-hltv-event-scrapper\downloads\unpacked_demos\Perfect World Shanghai Major 2024\spirit-vs-furia-dust2.dem,spirit-vs-furia-dust2,2024-12-05T12:51:44-03:00,esl,GOTV,,de_dust2,[MAJOR] Team Spirit vs FURIA BO1-1,SourceTV Demo,178290,64.000000,80.016158,2785.000000,14055,10231,0,0,casual,0,125,39,127,3403,FURIA,3,0,24,0
