name,steamid,score,team name,kills,assists,deaths,headshots,hs %,k/d,kast,avg damages per round,avg kills per round,avg death per round,utility_damage_per_round,mvp,rank type,rank,old rank,win count,bomb planted,bomb defused,hostage rescued,health damage,armor damage,utility damage,1v1,1v2,1v3,1v4,1v5,1v1 won,1v2 won,1v3 won,1v4 won,1v5 won,1v1 lost,1v2 lost,1v3 lost,1v4 lost,1v5 lost,first kill,first death,trade kill,trade death,first trade kill,first trade death,1k,2k,3k,4k,5k,htlv 2,htlv,crosshair share code,color,inspect weapon count,match checksum
sjuush,76561198160709585,44,HEROIC,16,5,14,7,43,1.142857,77.272728,79.318184,0.727273,0.636364,0.727273,2,-1,0,0,0,2,0,0,1745,339,16,8,9,13,12,11,2,0,0,0,0,6,9,13,12,11,2,3,2,1,0,1,5,4,1,0,0,1.191489,1.089600,CSGO-vSPK4-t6wpb-H9B2v-j5EyZ-sntiB,2,0,78951c54d5b89f43
Snax,76561197982141573,27,G2 Esports,8,7,14,5,62,0.571429,77.272728,54.681820,0.363636,0.636364,3.454545,1,-1,0,0,0,1,0,0,1203,239,76,3,4,8,7,6,2,0,0,0,0,1,4,8,7,6,0,1,1,6,0,1,6,1,0,0,0,0.807405,0.627584,CSGO-6B6EF-qROBa-3Kqrw-GPV6P-3hbcP,1,0,78951c54d5b89f43
NiKo,76561198041683378,63,G2 Esports,26,9,13,16,61,2.000000,81.818184,127.909088,1.181818,0.590909,1.409091,7,-1,0,0,0,0,1,0,2814,410,31,5,6,10,9,8,3,1,1,1,1,2,5,9,8,7,7,4,3,2,0,0,6,1,6,0,0,1.815378,1.822944,CSGO-bGFmf-fNOH9-nAtkj-aNHOd-VE8nM,4,0,78951c54d5b89f43
TeSeS,76561197996678278,42,HEROIC,18,3,15,9,50,1.200000,68.181816,84.227272,0.818182,0.681818,3.000000,3,-1,0,0,0,0,1,0,1853,218,66,5,6,10,9,8,2,0,0,0,0,3,6,10,9,8,2,2,5,1,0,0,5,5,1,0,0,1.186131,1.154746,CSGO-cc4LF-Gv2Gt-fxyuQ-wdjtx-qGWzE,1,0,78951c54d5b89f43
NertZ,76561198053126645,30,HEROIC,13,5,18,6,46,0.722222,68.181816,68.772728,0.590909,0.818182,4.318182,1,-1,0,0,0,0,0,0,1513,274,95,3,4,8,7,6,2,0,0,0,0,1,4,8,7,6,2,3,3,2,0,0,7,3,0,0,0,0.876625,0.721502,CSGO-drKAY-yEkDy-Gmi5u-xTFQ4-p4FyB,4,0,78951c54d5b89f43
malbsMd,76561198080703143,35,G2 Esports,14,0,16,8,57,0.875000,63.636364,60.954544,0.636364,0.727273,3.045455,1,-1,0,0,0,2,0,0,1341,180,67,4,5,9,8,7,2,0,0,0,0,2,5,9,8,7,3,3,4,4,0,0,7,2,1,0,0,0.883516,0.886563,CSGO-36TcN-vPWYo-7TSyS-4VVLm-WAR7B,3,0,78951c54d5b89f43
huNter,76561198012872053,25,G2 Esports,9,4,13,4,44,0.692308,63.636364,42.272728,0.409091,0.590909,3.045455,0,-1,0,0,0,1,0,0,930,228,67,2,3,7,6,5,2,0,0,0,0,0,3,7,6,5,1,1,4,4,0,0,5,2,0,0,0,0.718076,0.729103,CSGO-Zxa7K-f3a34-7sbf5-A26Kq-Mv5qB,0,0,78951c54d5b89f43
kyxsan,76561198057282432,34,HEROIC,15,4,16,8,53,0.937500,63.636364,68.590912,0.681818,0.727273,1.772727,2,-1,0,0,0,0,0,0,1509,324,39,4,5,9,8,7,3,1,1,1,1,1,4,8,7,6,2,2,1,6,0,0,8,0,1,1,0,0.965354,1.030006,CSGO-VcLCF-iKDSt-56GKR-7Vpe2-VtjjD,0,0,78951c54d5b89f43
" degster",76561198799340122,17,HEROIC,5,2,16,4,80,0.312500,40.909092,39.818180,0.227273,0.727273,4.409091,1,-1,0,0,0,2,0,0,876,57,97,4,5,9,8,7,2,0,0,0,0,2,5,9,8,7,1,3,0,1,0,0,3,0,1,0,0,0.305436,0.505219,CSGO-2Y32S-oaQKZ-xkyHs-Vz5CY-wwXsO,3,0,78951c54d5b89f43
m0NESY,76561198074762801,51,G2 Esports,21,3,12,12,57,1.750000,86.363640,89.681816,0.954545,0.545455,1.090909,4,-1,0,0,0,1,1,0,1973,261,24,5,6,10,9,8,2,0,0,0,0,3,6,10,9,8,2,0,5,3,0,0,7,5,0,1,0,1.526845,1.459302,CSGO-wAD3c-ykt5L-zvZ98-vBisR-6sWPA,2,0,78951c54d5b89f43
