frame,tick,round,opponents,side,won,steamid,name,survived,kill_count,match checksum
6478,5055,1,3,2,0,76561198855375325,Jimpphat,0,0,784c2b49e66c4b7d
16239,13000,2,4,2,0,76561198193174134,xertioN,0,0,784c2b49e66c4b7d
39567,31840,4,3,2,0,76561198355739212,torzsi,1,0,784c2b49e66c4b7d
47786,38158,5,3,3,0,76561198388056582,drop,1,0,784c2b49e66c4b7d
71481,57172,7,4,2,0,76561198855375325,Jimpphat,0,1,784c2b49e66c4b7d
83971,67200,8,3,3,0,76561198388056582,drop,1,1,784c2b49e66c4b7d
94492,75833,9,5,3,0,76561198157388473,Lucaozy,0,0,784c2b49e66c4b7d
101337,81074,10,3,3,0,76561198157388473,Lucaozy,0,0,784c2b49e66c4b7d
110209,88071,11,4,3,0,76561198010496342,exit,0,0,784c2b49e66c4b7d
117026,93447,12,4,3,0,76561198388056582,drop,0,0,784c2b49e66c4b7d
130504,104901,13,5,2,0,76561197985565685," saffee",0,4,784c2b49e66c4b7d
131879,106127,13,1,3,1,76561198138828475,Brollan,1,1,784c2b49e66c4b7d
139939,112689,14,5,2,0,76561197985565685," saffee",0,0,784c2b49e66c4b7d
148514,119391,15,4,3,0,76561198138828475,Brollan,0,0,784c2b49e66c4b7d
167155,134371,16,3,2,0,76561198061423730,insani,0,0,784c2b49e66c4b7d
181250,145270,17,4,2,0,76561198010496342,exit,0,0,784c2b49e66c4b7d
192528,154146,18,3,2,0,76561198010496342,exit,0,0,784c2b49e66c4b7d
