number,start tick,start frame,freezetime end tick,freezetime end frame,end tick,end frame,end officially tick,end officially frame,team a name,team b name,score team a,score team b,team a side,team b side,team a start money,team b start money,team a equipment value,team b equipment value,team a money spent,team b money spent,team a economy type,team b economy type,duration,end reason,winner name,winner side,overtime number,match checksum
1,1017,1335,2712,3628,7555,9144,8003,9695,HEROIC,The MongolZ,1,0,3,2,4000,4000,4250,4200,3250,3400,pistol,pistol,97488,8,HEROIC,3,0,9b81f93091aaeaf9
2,8003,9695,9283,11545,14023,17206,14471,17773,HEROIC,The MongolZ,1,1,3,2,18500,10100,20550,8950,16000,8950,semi,force-buy,93768,1,The MongolZ,2,0,9b81f93091aaeaf9
3,14471,17773,15751,19741,24835,30344,25283,30897,HEROIC,The MongolZ,1,2,3,2,10100,20150,14550,27200,9550,14300,force-buy,full,156938,1,The MongolZ,2,0,9b81f93091aaeaf9
4,25283,30897,26563,32857,29091,35922,29539,36511,HEROIC,The MongolZ,1,3,3,2,10350,25150,1000,29050,0,11450,eco,full,62732,9,The MongolZ,2,0,9b81f93091aaeaf9
5,29539,36511,30819,38425,39077,48363,39525,48882,HEROIC,The MongolZ,1,4,3,2,22350,31050,24050,28850,22050,2700,full,full,147962,1,The MongolZ,2,0,9b81f93091aaeaf9
6,41769,52002,43049,53977,49469,61458,49917,61979,HEROIC,The MongolZ,2,4,3,2,16300,47350,6650,27250,6450,26550,semi,full,118050,8,HEROIC,3,0,9b81f93091aaeaf9
7,49917,61979,51197,63855,59596,73921,60044,74451,HEROIC,The MongolZ,3,4,3,2,27600,28300,29450,25950,19750,25550,full,full,149085,7,HEROIC,3,0,9b81f93091aaeaf9
8,63268,78861,64548,80663,66151,82643,66599,83176,HEROIC,The MongolZ,4,4,3,2,27150,16250,30050,16800,19400,15800,full,force-buy,47215,8,HEROIC,3,0,9b81f93091aaeaf9
9,66599,83176,67879,85049,69803,87362,70251,87928,HEROIC,The MongolZ,5,4,3,2,25100,12450,29450,3000,2100,2800,full,eco,52258,8,HEROIC,3,0,9b81f93091aaeaf9
10,70251,87928,71531,89747,74228,93207,74676,93782,HEROIC,The MongolZ,6,4,3,2,40350,24150,31250,25200,3000,23600,full,full,65903,8,HEROIC,3,0,9b81f93091aaeaf9
11,74676,93782,75956,95709,78760,99352,79208,99912,HEROIC,The MongolZ,7,4,3,2,54900,17550,31950,9200,13000,8400,full,semi,69536,8,HEROIC,3,0,9b81f93091aaeaf9
12,79208,99912,80488,101975,85017,107640,88505,111547,HEROIC,The MongolZ,8,4,3,2,59650,26150,32950,25950,11850,25550,full,full,96477,8,HEROIC,3,0,9b81f93091aaeaf9
13,88505,111547,90201,113997,92342,116502,92790,117055,HEROIC,The MongolZ,9,4,2,3,4000,4000,5050,4200,3350,3400,pistol,pistol,61858,9,HEROIC,2,0,9b81f93091aaeaf9
14,92790,117055,94070,119014,97968,123598,98416,124168,HEROIC,The MongolZ,10,4,2,3,18700,10400,20550,10550,18300,10150,full,force-buy,81683,9,HEROIC,2,0,9b81f93091aaeaf9
15,98416,124168,99696,126059,108291,136031,108739,136579,HEROIC,The MongolZ,11,4,2,3,18750,12550,23700,2800,8200,2600,full,eco,148099,9,HEROIC,2,0,9b81f93091aaeaf9
16,108739,136579,110019,138591,117379,147218,117827,147756,HEROIC,The MongolZ,11,5,2,3,28600,25350,27550,26250,18050,25250,full,full,132818,12,The MongolZ,3,0,9b81f93091aaeaf9
17,117827,147756,119107,149610,126240,158116,126688,158649,HEROIC,The MongolZ,11,6,2,3,14850,17250,25800,29200,13550,11450,full,full,129335,8,The MongolZ,3,0,9b81f93091aaeaf9
18,126688,158649,127968,160588,131965,165252,132413,165812,HEROIC,The MongolZ,11,7,2,3,11000,23150,1200,30050,600,13850,eco,full,82432,8,The MongolZ,3,0,9b81f93091aaeaf9
19,134702,168777,135982,170564,141528,177143,141976,177674,HEROIC,The MongolZ,11,8,2,3,22700,26850,23400,30650,22400,8400,full,full,104442,7,The MongolZ,3,0,9b81f93091aaeaf9
20,144675,181322,145955,183233,153153,191752,153601,192289,HEROIC,The MongolZ,12,8,2,3,19300,36850,24000,31650,12100,26150,full,full,130209,1,HEROIC,2,0,9b81f93091aaeaf9
21,155862,195356,157142,197311,163603,204914,163603,204914,HEROIC,The MongolZ,13,8,2,3,27550,10200,29300,18400,17000,17600,full,force-buy,119323,9,HEROIC,2,0,9b81f93091aaeaf9
