number,start tick,start frame,freezetime end tick,freezetime end frame,end tick,end frame,end officially tick,end officially frame,team a name,team b name,score team a,score team b,team a side,team b side,team a start money,team b start money,team a equipment value,team b equipment value,team a money spent,team b money spent,team a economy type,team b economy type,duration,end reason,winner name,winner side,overtime number,match checksum
1,1017,1271,2712,3434,8249,9713,8697,10243,paiN Gaming,FURIA,1,0,3,2,4000,4000,4000,4400,3400,3400,pistol,pistol,109117,8,paiN Gaming,3,0,668f0048bae3a840
2,8697,10243,9977,11876,15450,17745,15898,18244,paiN Gaming,FURIA,2,0,3,2,18350,10700,20050,1150,17800,350,semi,eco,96967,8,paiN Gaming,3,0,668f0048bae3a840
3,15898,18244,17178,20007,24607,28780,25055,29304,paiN Gaming,FURIA,2,1,3,2,18600,22550,24950,23600,10550,22200,full,full,136184,9,FURIA,2,0,668f0048bae3a840
4,25055,29304,26335,31083,31434,37091,31882,37623,paiN Gaming,FURIA,2,2,3,2,16550,18400,17550,20700,16350,15800,force-buy,full,100651,9,FURIA,2,0,668f0048bae3a840
5,31882,37623,33162,39337,37848,44822,38296,45349,paiN Gaming,FURIA,2,3,3,2,10900,20650,1000,23500,0,17900,eco,full,93051,9,FURIA,2,0,668f0048bae3a840
6,38296,45349,39576,47124,46806,55656,47254,56193,paiN Gaming,FURIA,3,3,3,2,22900,20800,23750,24400,22750,4800,full,full,133224,8,paiN Gaming,3,0,668f0048bae3a840
7,47254,56193,48534,57925,51533,61585,51981,62100,paiN Gaming,FURIA,4,3,3,2,17500,23600,27050,22200,15350,21700,full,full,69694,8,paiN Gaming,3,0,668f0048bae3a840
8,51981,62100,53261,63839,59406,71030,59854,71568,paiN Gaming,FURIA,5,3,3,2,19900,12300,26650,1600,16200,1000,full,eco,115425,8,paiN Gaming,3,0,668f0048bae3a840
9,59854,71568,61134,73398,69441,83032,69889,83574,paiN Gaming,FURIA,5,4,3,2,21450,23600,29900,23900,11550,23200,full,full,148179,9,FURIA,2,0,668f0048bae3a840
10,72496,87062,73776,88734,80067,96146,80515,96693,paiN Gaming,FURIA,6,4,3,2,18100,18450,19450,21600,17950,17200,force-buy,full,117416,8,paiN Gaming,3,0,668f0048bae3a840
11,80515,96693,81795,98428,84812,102041,85260,102580,paiN Gaming,FURIA,7,4,3,2,17900,11050,28350,1500,13300,700,full,eco,69126,8,paiN Gaming,3,0,668f0048bae3a840
12,85260,102580,86540,104412,90382,109090,93870,113011,paiN Gaming,FURIA,8,4,3,2,22350,22350,31450,22100,12900,21100,full,full,84145,7,paiN Gaming,3,0,668f0048bae3a840
13,93870,113011,95566,115325,99840,120335,100288,120898,paiN Gaming,FURIA,8,5,2,3,4000,4000,4450,4550,3450,3550,pistol,pistol,94667,7,FURIA,3,0,668f0048bae3a840
14,100288,120898,101568,122640,109278,131540,109726,132084,paiN Gaming,FURIA,8,6,2,3,13650,19750,2600,22900,2400,19350,eco,full,137554,7,FURIA,3,0,668f0048bae3a840
15,109726,132084,111006,133852,118981,143116,119429,143656,paiN Gaming,FURIA,8,7,2,3,26850,19600,26950,30450,25950,11100,full,full,142595,7,FURIA,3,0,668f0048bae3a840
16,121914,146901,123194,148634,129975,156539,130423,157056,paiN Gaming,FURIA,8,8,2,3,19400,27300,17000,31350,9650,19600,semi,full,124576,8,FURIA,3,0,668f0048bae3a840
17,130423,157056,131703,158824,139921,168447,140369,168959,paiN Gaming,FURIA,9,8,2,3,27350,25450,26050,31150,24750,14100,full,full,147235,1,paiN Gaming,2,0,668f0048bae3a840
18,143123,172433,144403,174139,150324,181219,150772,181751,paiN Gaming,FURIA,9,9,2,3,21000,18750,27250,30650,17100,13300,full,full,113564,8,FURIA,3,0,668f0048bae3a840
19,150772,181751,152052,183458,153735,185627,154183,186207,paiN Gaming,FURIA,9,10,2,3,18400,22800,10350,30400,10750,5750,semi,full,50099,8,FURIA,3,0,668f0048bae3a840
20,156566,189278,157846,190955,164426,198819,164874,199358,paiN Gaming,FURIA,9,11,2,3,24650,34600,25450,31150,24150,5100,full,full,123323,8,FURIA,3,0,668f0048bae3a840
21,164874,199358,166154,201169,174006,210383,174454,210907,paiN Gaming,FURIA,9,12,2,3,17500,47250,7000,30850,7200,6650,semi,full,142504,7,FURIA,3,0,668f0048bae3a840
22,174454,210907,175734,212681,182764,221005,182764,221005,paiN Gaming,FURIA,9,13,2,3,22850,49950,27250,32700,26250,26900,full,full,130522,8,FURIA,3,0,668f0048bae3a840
